"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"CHN8114","23-June-2018",2018,"Riots","Violent demonstration","Rioters (China)","Former Military Forces of China (2012-)","Police Forces of China (2012-)","","East Asia","China","Jiangsu","Zhenjiang","Jingkou","Runzhou",32.205,119.449,"Ming Pao","National","On 23 June 2018, around 1000 retired Chinese soldiers gathered at the government offices in Runzhou District (Zhenjiang, Jiangsu) to demand answers over the alleged beating of a fellow veteran by government-hired thugs. The demonstrators used bricks and rods to hurt 65 officers and staff in three days. [size=around 1000]",0
"CHN8034","25-June-2018",2018,"Riots","Violent demonstration","Rioters (China)","Government of China (2017-) Hong Kong Special Administrative Region","Private Security Forces (China)","","East Asia","China","Hong Kong","Sham Shui Po","","Hong Kong - Sham Shui Po",22.329,114.159,"HKFP","Subnational","On 25 June 2018, a district councillor led about a hundred local residents in a demonstration at the office of Pak Tin housing estate (Sham Shui Po district) to demand that the Housing Authority (HA) postponed the demolition of a shopping centre. While attempting to break into the HA office himself, he was physically handled by 5-6 security guards, and during the clash, the district councilor, his assistant, and 3 security guards were injured. A total of 5 persons were hospitalised. The district councilor was arrested eight days later on seven accumulative charges. [size=about a hundred]",0
"CHN5495","30-June-2018",2018,"Riots","Violent demonstration","Rioters (China)","","Police Forces of China (2012-)","","East Asia","China","Zhejiang","Jiaxing","Nanhu","Qixing",30.811,120.833,"Epoch Times; Radio Free Asia","Regional-International","On 30 June 2018, the eve of the Establishment Day of the CPC, thousands of Zhejiang rioters clashed with frontline police forces at the Qixing Town Government in Qixing Town, Nanhu District (Jiaxing city, Zhejiang) as they expressed their grievances over the injustices of forced evictions and involuntary land requisitions. The rioters threw rocks, bricks and barged into the government building, resulting in subsequent arrests. [size=thousands]",0
"CHN5494","30-June-2018",2018,"Riots","Violent demonstration","Rioters (China)","","Police Forces of China (2012-)","","East Asia","China","Heilongjiang","Haerbin","Xiangfang","Xiangyang",45.782,126.94,"Epoch Times; Radio Free Asia","Regional-International","On 30 June 2018, more than 1000 residents affected by severe air and water pollution staged a demonstration at a waste treatment plant in Xiangyang town, Xiangfeng district (Harbin, Heilongjiang), against untreated wastewater discharge and groundwater contamination. The demonstration ended on 30 June when 40 residents were arrested by the local police, during which clashes were reported between demonstrators and the police. 20-30 people were still not released at the time of reporting on 7 July 2018, and some residents were also injured and hospitalized. They had been on site since 26 June, blocking the entrance and exit of the facility and assigning villagers to stay on guard 24 hours a day. [size=more than 1000]",0
"CHN5669","01-July-2018",2018,"Riots","Violent demonstration","Rioters (China)","","Police Forces of China (2012-)","","East Asia","China","Zhejiang","Jiaxing","Nanhu","Qixing",30.811,120.833,"Apple Daily Hong Kong; Epoch Times","National-International","On 1 July 2018, thousands of residents from Qixin sub-district surrounded the Sub-district Office in Qixing sub-district of Nanhu district (Jiaxing, Zhejiang), threw stones and bricks towards the police officers who held the line to prevent them from approaching the governmental building. They later broke into the building and destroyed some properties. Special police injured several residents participating in the demonstration. The residents staged the demonstration after they found out that the sub-district government had given more compensation to holdout owners than to those who had agreed to land resumption terms. On 3 July 2018, more than 20 people in relation to this event were arrested. [size=thousands]",0
"CHN6438","02-July-2018",2018,"Riots","Violent demonstration","Rioters (China)","Labour Group (China)","Private Security Forces (China)","Rioters (China); Labour Group (China)","East Asia","China","Guizhou","Zunyi","Huichuan","Huichuan",27.75,106.934,"CLB (China)","Other","On 2 July 2018, as many as 100 migrant workers demonstrated in Zunyi, Guizhou to demand for wage arrears and vehicle and equipment rental fees owed by a private construction project, which appeared to have changed hands. They occupied the construction site with their vehicles and clashed with company staff and security guards. [size=as many as 100]",0
"CHN8433","03-July-2018",2018,"Riots","Violent demonstration","Rioters (China)","Labour Group (China)","Police Forces of China (2012-)","","East Asia","China","Guangdong","Shenzhen","","Shenzhen",22.545,114.054,"Radio Free Asia","Regional","On 3 July 2018, workers suffering from pneumoconiosis continued to petition and demonstrate for the second consecutive day at Shenzhen Public Complaints and Proposals Administration in Futian District (Shenzhen, Guangdong), demanding for compensations. It was reported that there were some physical conflict between one demonstrator and the police. [size=unreported]",0
"CHN5526","10-July-2018",2018,"Riots","Mob violence","Private Security Forces (China)","Government of China (2012-); Labour Group (China)","Rioters (China)","","East Asia","China","Guangxi","Beihai","Haicheng","Haicheng",21.475,109.117,"CRLW; Radio Free Asia","Other-Regional","On 10 July 2018, 7 families were beaten up by groups sent by the government and property developers during an unannounced forced eviction and property seizure in Xixiao village of Haicheng district, Beihai, Guangxi. The Beihai Government's statement on Weibo reported that two villagers threw stones at law enforcement officers and injured many of them, and that a gun was found in one of the villagers' homes. The government claimed that the properties seized were unauthorized building works. Exact injuries and number of victims unknown. [size=two]",0
"CHN5527","11-July-2018",2018,"Riots","Mob violence","Private Security Forces (China)","Government of China (2012-); Labour Group (China)","Rioters (China)","","East Asia","China","Guangxi","Beihai","Haicheng","Haicheng",21.475,109.117,"CRLW; Radio Free Asia","Other-Regional","On 11 July 2018, residents were beaten up by groups sent by the government and property developers during an unannounced forced eviction and property seizure operation in Xixiao village of Haicheng district, Beihai, Guangxi. The Beihai Government's statement on Weibo reported that five villagers attacked law enforcers with knives and metal batons, resulting in 9 injuries, 5 of which were on the law enforcers' side. The government justified that the properties seized were unauthorized building works. More than 30 households were demolished, and 8 residents were hospitalized for injuries including concussions and bone fractures. [size=no report]",0
"CHN8322","18-July-2018",2018,"Riots","Mob violence","Rioters (China)","Farmers (China)","Police Forces of China (2012-)","","East Asia","China","Gansu","Lanzhou","Chengguan","Chengguan",36.057,103.825,"Radio Free Asia","Regional","On 18 July 2018, a watermelon farmer and his two sons clashed with public security in Tan'er town of Chengguan district, Lanzhou due to recent violent treatment of watermelon farmers. One of the sons stabbed three public security personnel, resulting in one death and two injuries. [size=3]",1
"CHN8852","26-July-2018",2018,"Riots","Violent demonstration","Rioters (China)","","Police Forces of China (2012-) People's Armed Police","","East Asia","China","Shaanxi","Xian","Xincheng","Xincheng",34.266,108.961,"Weiquanwang","Other","On 26 July 2018, more than 200 homeowners petitioned at the Shaanxi People's Government in Xincheng district (Xi'an) for a redress of their decade-long grievances towards real estate developer Desheng, after the processing of their Premises Permit had been repeatedly delayed. Clashes between the demonstrators and the police, including riot police, took place, resulting in scratches and beatings, as well as 4 arrested. They were all later released within the same day. [size=more than 200]",0
"CHN8401","31-July-2018",2018,"Riots","Mob violence","Rioters (China)","","Police Forces of China (2012-)","","East Asia","China","Guangxi","Chongzuo","Fusui","Fusui",22.635,107.904,"Radio Free Asia","Regional","On 31 July 2018, police launched rubber bullets at villagers in Fusui county, Guangxi during an operation to arrest individuals suspected of illegal fundraising and instigating villagers to oppose mining activities by local enterprises. According to government press release, around 200 villagers chased and beat up public security forces with sticks and stones as they were about to leave, resulting in over 10 injuries. [size=around 200]",0
"CHN6570","03-August-2018",2018,"Riots","Violent demonstration","Rioters (China)","Labour Group (China); Private Security Forces (China)","Civilians (China)","Labour Group (China)","East Asia","China","Shanxi","Taiyuan","Xinghualing","Xinghualing",37.894,112.57,"CLB (China)","Other","Around 3 August 2018 (as reported), as many as 100 security guards created a roadblock and demonstrated in Taiyuan, Shanxi to demand for wage arrears owed by a state-owned construction project (Tianfeng Mianfen). Food delivery drivers were reportedly hit and injured by the rioters. [size=as many as 100]",0
"CHN6903","11-August-2018",2018,"Riots","Violent demonstration","Rioters (China)","Labour Group (China)","","","East Asia","China","Guangxi","Yulin","Luchuan","Luchuan",22.321,110.264,"CLB (China)","Other","On 11 August 2018, around 20 highway workers created rock blocks and gathered in Luchuan, Guangxi to demand for wage arrears owed by a private construction project. They blocked the construction site with trucks and private vehicles, and broken or ruined construction machinery. They continued to demonstrate until 14 August, when 30 public security officers took 26 workers back to the station, and detained 22 of them. [size=around 20]",0
"CHN6541","12-August-2018",2018,"Riots","Violent demonstration","Rioters (China)","Labour Group (China)","","","East Asia","China","Guangxi","Yulin","Luchuan","Luchuan",22.321,110.264,"CLB (China)","Other","On 12 August 2018, around 20 highway workers created rock blocks and gathered in Luchuan, Guangxi to demand for wage arrears owed by a private construction project. They blocked the construction site with trucks and private vehicles, and broken or ruined construction machinery. They continued to demonstrate until 14 August, when 30 public security officers took 26 workers back to the station, and detained 22 of them. [size=around 20]",0
"CHN7277","13-August-2018",2018,"Riots","Violent demonstration","Rioters (China)","Labour Group (China)","","","East Asia","China","Guangxi","Yulin","Luchuan","Luchuan",22.321,110.264,"CLB (China)","Other","On 13 August 2018, around 20 highway workers created rock blocks and gathered in Luchuan, Guangxi to demand for wage arrears owed by a private construction project. They blocked the construction site with trucks and private vehicles, and broken or ruined construction machinery. They continued to demonstrate until 14 August, when 30 public security officers took 26 workers back to the station, and detained 22 of them. [size=around 20]",0
"CHN6552","14-August-2018",2018,"Riots","Violent demonstration","Rioters (China)","Labour Group (China)","Police Forces of China (2012-)","","East Asia","China","Guangxi","Yulin","Luchuan","Luchuan",22.321,110.264,"CLB (China)","Other","On 14 August 2018, around 20 highway workers created rock blocks and gathered in Luchuan, Guangxi to demand for wage arrears owed by a private construction project. They blocked the construction site with trucks and private vehicles, and broke or ruined construction machinery. Demonstrations started on 11 Aug, and on 14 Aug, 30 public security officers took 26 workers back to the station, and detained 22 of them. [size=around 20]",0
