"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"AFG22232","06-July-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Ghor","Chighcheran","","Chighcheran",34.52,65.251,"New York Times","International","On July 06 2019, 1 doctor was killed in the Alandar area of Chaghcharan (Firozkoh) city, Ghor. It's unknown who killed him.",1
"AFG27960","07-November-2019",2019,"Violence against civilians","Attack","Taliban","","Civilians (Afghanistan)","Health Workers (Afghanistan); Aid Workers (Afghanistan); Women (Afghanistan)","Caucasus and Central Asia","Afghanistan","Ghor","Chighcheran","","Kharistan",34.574,64.944,"TOLO News","National","As reported on 07 November 2019, 1 female health worker was killed and 1 was wounded by Taliban militants in the Kharistan village of Chaghcharan district, Ghor. They worked for an Afghan NGO.",1
"AFG58040","21-January-2020",2020,"Violence against civilians","Attack","Taliban","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Paktia","Jaji","","Jaji",33.943,69.719,"Afghan Islamic Press News Agency","National","On 21 January 2020, 1 civilian, a health official was shot and killed by Taliban militants in the Dre Kholo area of Zazi Aryub [Jaji] district, Paktia.",1
"AFG45797","23-May-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Government of Afghanistan (2014-2021); Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Wardak","Maidan Shahr","","Maidan Shahr",34.396,68.866,"Pajhwok Afghan News","National","On 23 May 2020, Deputy Head of the Ministry of Public Health Services was attacked in Logar province. He wasn't harmed.",0
"AFG46054","14-June-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kandahar","Kandahar","","Kandahar",31.613,65.71,"New York Times","International","On 14 June 2020, 1 doctor was shot and killed by unknown gunmen in Kandahar city.",1
"AFG59333","28-June-2020",2020,"Violence against civilians","Attack","Taliban","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Logar","Puli Alam","","Puli Alam",33.995,69.023,"Undisclosed Source","Local partner-Other","On 28 June 2020, a doctor was killed by the Taliban in the Kolangar area of the city of Puli Alam in the Pul i Alam district, Logar, while on the way to his clinic.",1
"AFG46826","05-August-2020",2020,"Violence against civilians","Attack","Taliban","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Farah","Farah","","Farah",32.374,62.116,"Noor TV","National","On 5 August 2020, Taliban fighters attacked and killed a doctor in Farah province.",1
"AFG47290","25-August-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Jowzjan","Sheberghan","","Sheberghan",36.668,65.753,"Afghan Islamic Press News Agency","National","Around 25 August 2020 (as reported), 2 health workers were shot and killed by unknown gunmen in the Kamar-ul-Mughal area of Jowzjan province.",2
"AFG47523","06-September-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kabul","Kabul","","Kabul",34.517,69.183,"Undisclosed Source; 1TV (Afghanistan)","Local partner-Other","On 6 September 2020, a civilian (doctor) was killed by unidentified assailants in Rasool Akram area of 18th district (assumed police district) of Kabul city.",1
"AFG48361","12-October-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Military Forces of Afghanistan (2014-2021); Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kabul","Bagrami","","Bagrami",34.494,69.274,"TOLO News","National","On 12 October 2020, 1 military doctor was shot and killed by an unknown gunman in Bagrami district, Kabul.",1
"AFG51036","17-November-2020",2020,"Violence against civilians","Attack","Military Forces of Afghanistan (2014-2021)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Khost","Khost","","Khost",33.34,69.92,"Voice of Jihad","Other","On 17 November 2020, 1 dentist was killed during a raid by Afghan forces in Khost city. Fatalities coded as 0 (VoJ reported 1).",0
"AFG51065","18-November-2020",2020,"Violence against civilians","Attack","Military Forces of Afghanistan (2014-2021)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Laghman","Qarghayee","","Lalkhanabad",34.547,70.244,"Voice of Jihad","Other","On 18 November 2020, 1 doctor was killed during a raid and airstrike by Afghan forces in the Char Bagh area of Qarghayi district, Laghman. Fatalities coded as 0 (VoJ reported 1).",0
"AFG57753","07-December-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Urozgan","Dehraoud","","Deh Rahwod",32.623,65.458,"Afghan Islamic Press News Agency","National","On 7 December 2020, a vaccinator was killed in his home during unidentified militants firefight in Deh Rahwod district, Urozgan province.",1
"AFG50774","17-January-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Military Forces of Afghanistan (2014-2021); Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kabul","Kabul","","Kabul",34.517,69.183,"TOLO News; Twitter","New media-National","On 17 January 2021, 1 civilian was killed and 1 military doctor was wounded by unknown gunmen in Motor Shoyee area of PD5, Kabul city.",1
"AFG57809","25-January-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Helmand","Nahr-i-Saraj","","Girishk",31.821,64.57,"Afghan Islamic Press News Agency","National","On 25 January 2021, a doctor (vaccinator) and his family members were wounded in unidentified militants' attack in Sangin Dwa Laray area of Nahri Saraj (Girishk) district, Helmand province.",0
"AFG51175","30-January-2021",2021,"Violence against civilians","Attack","Military Forces of Afghanistan (2014-2021)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kandahar","Arghandab","","Arghandab",31.655,65.649,"Voice of Jihad","Other","On 30 January 2021, Taliban claimed that Afghan security forces targeted and destroyed an ambulance carrying patients during which 1 civilian was killed in Bolan Dara area of Arghandab district, Kandahar province. Fatalities coded as 0 (VoJ reported 1 fatality).",0
"AFG60289","05-February-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Herat","Ghoryan","","Ghoryan",34.345,61.493,"Undisclosed Source","Local partner-Other","On 5 February 2021, 1 health worker was shot and killed by unknown gunmen in Ghoryan district of Herat province.",2
"AFG51750","16-February-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan); Police Forces of Afghanistan (2014-2021)","Caucasus and Central Asia","Afghanistan","Nangarhar","Jalalabad","","Jalalabad",34.426,70.452,"Pajhwok Afghan News; New York Times; TOLO News","National-International","On 16 February 2021, a doctor and 2 of his bodyguards - policemen, were killed in unknown gunmen's (assumed militants) attack in PD4 of Jalalabad city, Nangarhar province.",3
"AFG51749","18-February-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kabul","Kabul","","Kabul",34.517,69.183,"Pajhwok Afghan News; Shamshad TV; Twitter","New media-National","On 18 February 2021, 1 health worker was shot and killed by unknown gunmen (assumed militants) in PD2 of Kabul city.",1
"AFG51870","23-February-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan); Labour Group (Afghanistan)","Caucasus and Central Asia","Afghanistan","Baghlan","Baghlan-e-Jadeed","","Baghlani Jadid",36.12,68.682,"Ariana TV; TOLO News","National","On 23 February 2021, Baghlan police claimed that Taliban militants attacked and killed a prominent surgeon doctor who was also head of the Baghlani Jadid hospital while he was on his way to Pul-e Khumri in Sarak-e Panj area of Baghlani Jadid (Baghlan Markazi) district, Baghlan province. The doctor was also know for his media advocacy and civil society activism.",1
"AFG57839","04-March-2021",2021,"Violence against civilians","Attack","Taliban","","Civilians (Afghanistan)","Government of Afghanistan (2014-2021); Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Helmand","Lashkargah","","Lashkargah",31.594,64.372,"Afghan Islamic Press News Agency","National","On 4 March 2021, a member of Nawa-e Barakzayi social Shura and a health worker was shot and wounded by Taliban militants outside a clinic in Lashkargah city, Helmand.",0
"AFG52416","10-March-2021",2021,"Violence against civilians","Attack","Taliban","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Ghor","Duleena","","Du Layna",34.156,64.786,"Undisclosed Source; Twitter; Reporterly (Afghanistan)","Local partner-Other","On 10 March 2021, Taliban shot and killed 2-3 civilians including a vaccinator in Shahidan area of Du Layna (Du Laina) district, Ghor province.",2
"AFG52419","10-March-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Ghor","Duleena","","Shahidan",34.052,64.696,"Afghan Islamic Press News Agency; New York Times","National-International","On 10 March 2021, 2 civilians including a doctor were shot and killed by unknown gunmen in the Shahidan (Shaheedan) area of Du Layna district, Ghor.",2
"AFG53014","30-March-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan); Women (Afghanistan)","Caucasus and Central Asia","Afghanistan","Nangarhar","Jalalabad","","Jalalabad",34.426,70.452,"New York Times; AFP; Afghan Voice Agency; Afghanistan Times; TOLO News","National-International","On 30 March 2021, 3 women working for a polio vaccination campaign were killed by unidentified gunmen in two separate attacks in the Majboor Area of PD4 and the Lal Qasim Agha area of PD7 in the city of Jalalabad, Nangarhar. They had been going door to door when they were shot by the gunmen. Their deaths come on the eve of a national vaccination campaign against polio.",3
"AFG53262","09-April-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kabul","Kabul","","Kabul",34.517,69.183,"Afghan Islamic Press News Agency; Pajhwok Afghan News","National","On 9 April 2021, 1 doctor was shot and killed by unknown gunmen (assumed militants) in the Karta-e-Sakhi area of PD3, Kabul city.",1
"AFG53749","23-April-2021",2021,"Violence against civilians","Attack","Police Forces of Afghanistan (2014-2021) National Directorate of Security","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Logar","Mohammad Agha","","Safed Sang",34.294,69.149,"New York Times","International","On 23 April 2021, 2 civilians, 1 doctor and his son, were killed during an operation of NDS in the Safed Sang area of Mohammad Agha district, Logar.",2
"AFG55916","13-June-2021",2021,"Violence against civilians","Attack","Islamic State (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kabul","Kabul","","Kabul",34.517,69.183,"Telegram","New media","On 13 June 2021, 1 doctor working in a military hospital was killed by IS militants in Kabul city.",1
"AFG55984","15-June-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Farah","Farah","","Farah",32.374,62.116,"New York Times; Afghan Voice Agency; Reporterly (Afghanistan)","National-International","On 15 June 2021, a doctor was killed by two unidentified gunmen on motorcycles in front of his house by a private clinic in PD1 of the city of Farah.",1
"AFG55997","15-June-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Nangarhar","Jalalabad","","Jalalabad",34.426,70.452,"Reporterly (Afghanistan); Twitter; TOLO News; AP; Kabul Now; Radio Salam Watandar; AFP; Afghan Voice Agency; Xinhua; Afghan Islamic Press News Agency; 1TV (Afghanistan)","New media-National","On 15 June 2021, at least 2 members of a polio vaccination team were wounded, 0-1 killed after unidentified gunmen who opened fire on them in PD3 of the city of Jalalabad, Nangarhar.",0
"AFG55998","15-June-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Nangarhar","Khugyani","","Kaga",34.241,70.183,"Xinhua; Reporterly (Afghanistan); Afghan Islamic Press News Agency; Kabul Now; Twitter; New York Times; Radio Salam Watandar; AFP; TOLO News; Afghan Voice Agency; AP; 1TV (Afghanistan)","New media-National","On 15 June 2021, 2 members of a polio vaccination team were killed, and another was wounded, after unidentified gunmen opened fire on them in the Chamtala area of the Khugyani district, Nangarhar.",2
"AFG56001","15-June-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Nangarhar","Surkh Rud","","Sultanpur",34.412,70.296,"Afghan Voice Agency; AFP; Twitter; Xinhua; New York Times; TOLO News; AP; 1TV (Afghanistan); Afghan Islamic Press News Agency; Kabul Now; Radio Salam Watandar","New media-National","On 15 June 2021, 2 members of a polio vaccination team were killed after unidentified gunmen opened fire on them in the Surkh Rud district, Nangarhar.",2
"AFG61113","10-July-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kandahar","Kandahar","","Kandahar",31.613,65.71,"Undisclosed Source","Local partner-Other","On 10 July 2021, a midwife was shot and killed by unknown gunmen (assumed militants) in PD2 of Kandahar city.",1
"AFG57473","25-July-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Military Forces of Afghanistan (2014-2021); Police Forces of Afghanistan (2014-2021); Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kabul","Shakar Dara","","Shakar Dara",34.683,68.983,"TOLO News; Pajhwok Afghan News","National","On 25 July 2021, 5 civilians were killed by Unidentified gunmen who stopped their car and shot them dead in Shakar Dara district, Kabul. The civilians were members of the Afghan security personnel but were off-duty. One of them were police hospital employee. Locals claimed they were first kidnapped and totured.",5
"AFG61740","07-August-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Kandahar","Kandahar","","Kandahar",31.613,65.71,"Pajhwok Afghan News; Twitter; Undisclosed Source","Local partner-Other","Around 7 August 2021 (as reported), a doctor was shot by unidentified militant in Kandahar city. He died on 7 August.",1
"AFG62061","20-September-2021",2021,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Balkh","Mazar-e-Sharif","","Mazar-e-Sharif",36.709,67.111,"Twitter; Ariana TV; Etilaat e Roz","New media-National","On 20 September 2021, a doctor was abducted by unidentified armed men from Nawabad area in Mazar-e-Sharif city, Balkh. The son of the doctor claimed that his father was kidnaped on the way to his office by 6-7 armed men.",0
"AFG62094","29-September-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Baghlan","Pul-e-Hisar","","Dehyak",35.628,69.451,"Etilaat e Roz; Xinhua; Twitter; Shafaqna","New media-National","On 29 September 2021, unidentified armed men killed a doctor with 3-6 of his family members and injured 4 other in his family in Dehyak village of Pul-e-Hisar district, Baghlan. Another source claimed that he was killed by Taliban; he was a famous doctor in Andrab who had treated many NRF as well as Taliban injured forces in Andarab. Taliban did not claim killing him and said the perpetrators would be found soon.",4
"AFG62267","18-November-2021",2021,"Violence against civilians","Attack","Unidentified Armed Group (Afghanistan)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Balkh","Mazar-e-Sharif","","Mazar-e-Sharif",36.709,67.111,"Afghan Islamic Press News Agency","National","On 18 November 2021, a doctor who was kidnapped on 20 September 2021 [coded in another event] was killed by unknown gunmen who kidnapped him in the Nawabad area of Mazar-e-Sharif city, Balkh.",1
"AFG62369","25-November-2021",2021,"Violence against civilians","Attack","Military Forces of Afghanistan (2021-)","","Civilians (Afghanistan)","Health Workers (Afghanistan)","Caucasus and Central Asia","Afghanistan","Badakhshan","Kishm","","Mashhad",36.817,70.102,"Twitter; Independent Persian","New media-International","On 25 November 2021, a doctor was taken out of his clinic and tortured by Taliban for unknown reasons in the center of Kishm district [coded to Mashhad with GP2], Badakhshan. An eyewitness claimed that the doctor was first taken to a nearby garden and then tortured while being tied in a tree. He was secured after local elders' mediation. The doctor does not have any political background but one of his brothers was a former member of Afghan military forces in the previous government.",0
"ALG880","12-September-2002",2002,"Violence against civilians","Attack","GSPC: Salafist Group for Call and Combat","","Civilians (Algeria)","Health Workers (Algeria)","Northern Africa","Algeria","Bouira","Kadiria","","Kadiria",36.534,3.683,"Radio Algeria","National","At about 2130 local time, a militant group set up a bogus roadblock across National Road 5, at the southern exit of the town of Kadiria, and killed a patient who was inside an ambulance belonging to the health authority of Msila Province.",1
"ALG2921","29-November-2011",2011,"Violence against civilians","Attack","Unidentified Armed Group (Algeria)","","Civilians (Algeria)","Health Workers (Algeria)","Northern Africa","Algeria","Skikda","Ain Kechra","","Ain Kechra",36.748,6.432,"Local Source","Subnational","An ambulance driver was assassinated by a militant group on 29 November in Oued Zegguer, in Ain Kechra, more than 70 kilometres west of Skikda.",1
"ALG5489","23-September-2018",2018,"Violence against civilians","Attack","Unidentified Armed Group (Algeria)","","Civilians (Algeria)","Health Workers (Algeria)","Northern Africa","Algeria","Bouira","Bouira","","Bouira",36.38,3.901,"El Watan (Algeria)","National","In the night between Sept 23 and 24 a paramedic was beaten by unknown individuals at the Bouira health centre. This triggered protests on October 2nd (coded in a separate event).",0
"ANG26","30-April-1997",1997,"Violence against civilians","Attack","UNITA: National Union for the Total Independence of Angola","","Civilians (Angola)","Health Workers (Angola)","Middle Africa","Angola","Moxico","Alto Zambeze","Kaquengue","Kakenge",-12.4,22.567,"Africa Research Bulletin","Other","KEY EVENT: Reports from Kenge said Unita adopted a scorched earth policy and killed at least 200 people indiscriminately, including 10 local Red Cross workers, after flying in from Dr. Savimbis territory.",200
"BGD8796","14-August-2010",2010,"Violence against civilians","Attack","Unidentified Armed Group (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Dhaka","Dhaka","Gulshan","Dhaka - Gulshan",23.79,90.41,"Daily Star (Bangladesh)","National","Unidentified assailants shot dead an employee of the Institute of Public Health (IPH) in Mohakhali area (Gulshan, Dhaka city) on 14 Aug 2010, allegedly due to a dispute at the IPH.",1
"BGD12660","04-October-2012",2012,"Violence against civilians","Attack","Unidentified Armed Group (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Rajshahi","Naogaon","Badalgachhi","Badalgachhi",24.968,88.907,"United News of Bangladesh","National","On 10 April, Doctor Kartik Chandra Basak, Resident Medical Officer (RMO) of Badalgachhi Health Complex, was going to his workplace in Badalgachhi upazila town from Nazirpur of Porsha upazila by his motorcycle. Unknown assailants waylaid and hit him several times in the head with heavy objects and strangulated him to confirm his death at Gouradighir Par at Amair union in Patnitola upazila.",1
"BGD3218","09-May-2018",2018,"Violence against civilians","Attack","Unidentified Armed Group (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Dhaka","Dhaka","Shahbagh","Dhaka - Shahbagh",23.741,90.394,"New Nation (Bangladesh)","National","On May 9, at Dhaka University in Shahbagh of Dhaka (Dhaka, Dhaka), unidentified actors attacked the General Secretary of Pro-BNP Doctors Association of Bangladesh (DAB), leaving him injured. He was admitted to a hospital.",0
"BGD16626","19-September-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Barisal","Barguna","Amtali","Amtali",22.136,90.227,"Daily Star (Bangladesh)","National","On Sep 19, a health worker was severely beaten and injured by unidentified assailants at Islampur community clinic (Amtali, Braguna). His hands and legs were broken in the incident. Political enmity is believed to be the reason of incident.",0
"BGD17330","14-February-2020",2020,"Violence against civilians","Attack","Unidentified Armed Group (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Dhaka","Dhaka","","Dhaka",23.71,90.407,"Daily Observer (Bangladesh)","National","On Feb 14, a senior doctor was killed by unidentified assailants at Matuail Friendship Hospital (Dhaka city). The reason and culprits behind the attack are yet to be known.",1
"BRA24842","13-February-2018",2018,"Violence against civilians","Attack","PCC: First Capital Command","","Civilians (Brazil)","Health Workers (Brazil)","South America","Brazil","Mato Grosso","Cuiaba","","Cuiaba",-15.596,-56.097,"Gazeta Digital; G1","National","On 13 February 2018, in Cuiaba, Mato Grosso, members of the PCC opened fire inside the Morada do Ouro Emergency Care Unit (UPA) during a rescue attempt of an inmate who is suspected to have killed another member of the PCC. Five people were injured, including medical staff, patients, and a baby. The police believe eight people participated in the crime.",0
"BRA25547","16-July-2018",2018,"Violence against civilians","Attack","Unidentified Gang and/or Police Militia","","Civilians (Brazil)","Women (Brazil); Health Workers (Brazil)","South America","Brazil","Rondonia","Porto Velho","","Porto Velho",-8.762,-63.904,"G1","National","On 16 July 2018, in Porto Velho, Rondonia, a health center director was executed on her way to work by unidentified armed men. She was shot in the head and was found inside her car, still alive, in the Triunfo district. 1 fatality.",1
"BRA4118","14-May-2019",2019,"Violence against civilians","Abduction/forced disappearance","Enawene-nawe Indigenous Militia (Brazil)","","Civilians (Brazil)","Health Workers (Brazil)","South America","Brazil","Mato Grosso","Juina","","Juina",-11.423,-58.757,"Gazeta Digital","National","On 14 May 2019, in Juina, Mato Grosso, 120 staff of the Special Indigenous Sanitation District were taken hostage by 44 people from the Enawene-nawe Indigenous group. They were demanding improvement of medicine and bigger vehicles for healthcare in the villages.",0
"BRA7840","09-September-2019",2019,"Violence against civilians","Attack","Unidentified Armed Group (Brazil)","","Civilians (Brazil)","Health Workers (Brazil)","South America","Brazil","Rio Grande do Norte","Jacana","","Jacana",-6.426,-36.205,"Paraiba Online","National","On September 9, 2019, in Jacana, Rio Grande do Norte, four armed men broke into a gym and shot dead a doctor who was inside. Two women were also hit, and one died.",2
