"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"BGD11506","04-October-2011",2011,"Riots","Mob violence","Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)","Rioters (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Rajshahi","Pabna","Pabna Sadar","Pabna",24.006,89.237,"Daily Star (Bangladesh)","National","On Oct 4, Bangladesh Chhatra League (BCL) activists clashed with on-duty Ansars at Pabna Medical College and Hospital leaving at least five people from both sides injured. Ansars prevented the BCL leaders from entering a ward due to doctors' visiting hour; they locked in an altercation with the Ansars.",0
"BGD11739","14-November-2011",2011,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Dhaka","Manikganj","Manikgonj Sadar","Manikganj",23.858,90.01,"Daily Star (Bangladesh)","National","On Nov 14, local people vandalised a private clinic in Manikhanj Sadar upazila following the death of a mother of newborn twins.",0
"BGD12226","26-January-2012",2012,"Riots","Mob violence","Police Forces of Bangladesh (2009-)","","Rioters (Bangladesh)","BJP: Bangladesh Jatiya Party; Health Workers (Bangladesh)","South Asia","Bangladesh","Rangpur","Rangpur","Rangpur Sadar","Rangpur",25.747,89.252,"United News of Bangladesh","National","On 26 January, a triangular clash between activists of Jatiya Party, employees of Rangpur Medical College Hospital and police left 50 people, including an MP, injured on the college campus, in Rangpur, Rangpur.",0
"BGD12390","16-February-2012",2012,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Rangpur","Rangpur","Rangpur Sadar","Rangpur",25.747,89.252,"Daily Star (Bangladesh)","National","On 16 February, following the death of a patient, outsiders assaulted Doctor Firoz and senior nurse Bina Rani and student nurse Opurbo Rani Roy on allegation of not providing proper treatment, at Rangpur Medical College Hospital in Ranpur, Rangpur.",0
"BGD12425","23-February-2012",2012,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Chittagong","Lakshmipur","Ramganj","Ramganj",23.101,90.85,"United News of Bangladesh","National","On 23 February, relatives of a patient ransacked a local private hospital at Ramganj municipality in Lakshmipur, Chittagong, following the death of the patient.",0
"BGD12577","21-March-2012",2012,"Riots","Mob violence","Rioters (Bangladesh)","AL: Bangladesh Awami League; Health Workers (Bangladesh)","Rioters (Bangladesh)","AL: Bangladesh Awami League; Health Workers (Bangladesh)","South Asia","Bangladesh","Dhaka","Dhaka","","Dhaka",23.71,90.407,"United News of Bangladesh","National","On 21 March, two physicians of Dhaka Medical College Hospital (DMCH) were injured in a clash between rival factions of pro-Awami League doctors at the hospital in Dhaka, Dhaka.",0
"BGD12589","23-March-2012",2012,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Barisal","Barisal","Barisal Sadar","Barisal",22.705,90.37,"United News of Bangladesh","National","On 23 March, teenaged boys ransacked a city clinic in Barisal, Barisal, and chopped its director for refusing treatment of an injured youngster.",0
"BGD13253","22-July-2012",2012,"Riots","Mob violence","Rioters (Bangladesh)","Health Workers (Bangladesh)","Civilians (Bangladesh)","Journalists (Bangladesh)","South Asia","Bangladesh","Dhaka","Dhaka","","Dhaka",23.71,90.407,"United News of Bangladesh","National","On 22 July, at least five journalists were injured as interns at Dhaka Medical College Hospital (DMCH) attacked them while performing professional duties in Dhaka, Dhaka.",0
"BGD15348","17-March-2013",2013,"Riots","Mob violence","Rioters (Bangladesh)","BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami","Civilians (Bangladesh)","Health Workers (Bangaldesh)","South Asia","Bangladesh","Dhaka","Dhaka","","Dhaka",23.71,90.407,"South Asia Terrorism Portal","Other","On Mar 17, three physicians were injured in Dhaka city as BNP-JeI cadres hurled a crude bomb at their car.",0
"BGD5689","20-December-2013",2013,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Sylhet","Sylhet","Sylhet Sadar","Sylhet",24.899,91.872,"New Nation (Bangladesh)","National","On Dec 20, a group of unidentified actors hurled a petrol bomb targeting the house of Dr Jamil A Chowdhury in Sylhet city. A fire erupted from the bomb blast burning some chairs and electric cables near the collapsible gate of the building. However, no one was hurt in the incident.",0
"BGD38","05-January-2015",2015,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Dhaka","Dhaka","New Market","Dhaka - Dhanmondi",23.74,90.385,"Daily Star (Bangladesh)","National","10 people were injured when rioters vandalized a hospital in Dhanmondi, Dhaka, on 5 January 2015 during the first anniversary of the controversial parliamentary polls.",0
"BGD2178","01-June-2016",2016,"Riots","Violent demonstration","Rioters (Bangladesh)","Health Workers (Bangladesh)","Police Forces of Bangladesh (2009-)","","South Asia","Bangladesh","Dhaka","Dhaka","New Market","Dhaka - Dhanmondi",23.74,90.385,"United News of Bangladesh","National","Around 50-60 people, including 10 cops, were injured during a clash between police and unemployed nurses. The nurses were demonstrating outside Health Minister Md Nasim's Dhanmondi residence on Wednesday evening. Bangladesh Diploma Bekar Nurses Association (BDBNA) and Bangladesh Basic Graduate Nurses Society have been agitating for some time.",0
"BGD2315","05-August-2016",2016,"Riots","Mob violence","Rioters (Bangladesh)","Students (Bangladesh)","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Khulna","Kushtia","Kushtia Sadar","Kushtia",23.903,89.119,"Financial Express (Bangladesh)","National","A group of students of Islamic University (IU) of Kushtia vandalised the medical centre of the university for alleged negligence of physicians in providing treatment to one of their fellows on Friday night.",0
"BGD2763","04-May-2017",2017,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Chittagong","Chandpur","Haziganj","Haziganj",23.26,90.83,"United News of Bangladesh","National","On 4 May, a mob of people vandalised Haziganj Upazila Health Complex alleging that negligence of the physicians killed two minor cousins who drowned in a pond.",0
"BGD6926","30-August-2018",2018,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Dhaka","Tangail","Tangail Sadar","Tangail",24.25,89.917,"Daily Star (Bangladesh)","National","On Aug 30, relatives of a 55-year-old man who died under treatment, vandalised hospital property in Tangail city, accusing the hospital staff of mistreatment and negligence.",0
"BGD13825","26-October-2018",2018,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Khulna","Jessore","Jessore Sadar","Jessore",23.17,89.214,"Daily Star (Bangladesh)","National","On Oct 26, seven people, including two members of the staff of Ibne Sina Hospital in Jessore town, were assaulted by relatives, following the death of a patient at Jessore General Hospital.",0
"BGD16084","23-May-2019",2019,"Riots","Mob violence","Rioters (Bangladesh)","","Rioters (Bangladesh)","Health Workers (Bangladesh); Labour Group (Bangladesh)","South Asia","Bangladesh","Dhaka","Tangail","Tangail Sadar","Tangail",24.25,89.917,"Daily Star (Bangladesh)","National","On May 23, at least six people were injured in a clash between rioting relatives of a patient who died and doctors/staff of Tangail hospital (Dhaka). The rioting relatives of the deceased said that the he died due to hospital negligence. Police brought the situation under control. [size=no report]",0
"BGD16331","17-July-2019",2019,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Rangpur","Dinajpur","Fulbari","Phulbari",25.495,88.95,"Daily Star (Bangladesh)","National","On July 17, an ambulance was vandalized by the relatives of two accident victims outside Phulbari Upazila Health Complex (Phulbari, Dinajpur) after they failed to avail the service. [size=no report]",0
"BGD16342","20-July-2019",2019,"Riots","Violent demonstration","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Khulna","Kushtia","Bheramara","Bheramara",24.024,88.992,"New Age (Bangladesh)","National","On July 20, following the death of a woman due to excessive bleeding, relatives of the deceased staged a demonstration and beat the clinic owners in Bheramara (Kushtia, Khulna). [size=no report]",0
"BGD16471","18-August-2019",2019,"Riots","Mob violence","Rioters (Bangladesh)","Health Workers (Bangladesh)","Rioters (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Dhaka","Dhaka","","Dhaka",23.71,90.407,"Daily Star (Bangladesh)","National","On Aug 18, at least 10 people were injured when health workers of two departments of Dhaka Medical College and Hospital clashed on campus in Dhaka city, over a matter related to collecting blood reports. [size=at least 10]",0
"BGD16509","26-August-2019",2019,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Barisal","Patuakhali","Patuakhali Sadar","Patuakhali",22.368,90.346,"Daily Star (Bangladesh)","National","On Aug 26, relatives of a deceased school boy vandalized Patuakhali hospital (Sadar upazila, Patuakhali) alleging doctor's negligence in handling the case. [size=no report]",0
"BGD17070","14-December-2019",2019,"Riots","Mob violence","Rioters (Bangladesh)","","Civilians (Bangladesh)","Health Workers (Bangladesh)","South Asia","Bangladesh","Rangpur","Dinajpur","Dinajpur Sadar","Dinajpur",25.627,88.638,"Daily Star (Bangladesh)","National","On Dec 14, relatives of a deceased woman vandalized a private clinic in Dinajpur alleging that she died due to doctor's negligence in handling her pregnancy case. [size=no report]",0
