"ISO","NODEI","NODEJ","LONFR","LATFR","LONTO","LATTO","PrdMIG","Iteration","BIN"
"BFA",7,38,-0.764041563,12.23126957,-5.269133996,10.62875665,50.46965794,3,"Bin 1"
"BFA",8,38,0.037671909,12.92958442,-5.269133996,10.62875665,46.47231561,3,"Bin 1"
"BFA",9,38,0.656633947,12.13424147,-5.269133996,10.62875665,43.4115036,3,"Bin 1"
"BFA",13,38,-3.884855861,12.92482929,-5.269133996,10.62875665,105.3735605,3,"Bin 1"
"BFA",14,38,-0.292756543,12.16714963,-5.269133996,10.62875665,50.78003985,3,"Bin 1"
"BFA",16,38,-1.204070239,11.19520997,-5.269133996,10.62875665,47.78446376,3,"Bin 1"
"BFA",17,38,-0.492882617,13.14779602,-5.269133996,10.62875665,46.0882681,3,"Bin 1"
"BFA",18,38,-1.305892429,12.62249253,-5.269133996,10.62875665,47.72797575,3,"Bin 1"
"BFA",19,38,-0.339305646,14.64607447,-5.269133996,10.62875665,34.35329166,3,"Bin 1"
"BFA",20,38,-2.156628511,12.89124014,-5.269133996,10.62875665,63.4774813,3,"Bin 1"
"BFA",22,38,-2.602388826,12.2039547,-5.269133996,10.62875665,80.81426173,3,"Bin 1"
"BFA",23,38,-1.015002551,13.22320648,-5.269133996,10.62875665,59.95236504,3,"Bin 1"
"BFA",24,38,-0.02843814,13.94478355,-5.269133996,10.62875665,38.18598739,3,"Bin 1"
"BFA",25,38,-2.228337448,11.28961537,-5.269133996,10.62875665,74.54829802,3,"Bin 1"
"BFA",26,38,-1.339674649,14.26684148,-5.269133996,10.62875665,47.03128355,3,"Bin 1"
"BFA",27,38,-3.004884113,13.24722214,-5.269133996,10.62875665,64.20068681,3,"Bin 1"
"BFA",28,38,1.747928608,12.06968114,-5.269133996,10.62875665,39.36531618,3,"Bin 1"
"BFA",29,38,-2.379538601,13.59509887,-5.269133996,10.62875665,73.92008597,3,"Bin 1"
"BFA",30,38,-0.978090969,11.55445129,-5.269133996,10.62875665,49.29376948,3,"Bin 1"
"BFA",34,38,0.74622257,12.7412326,-5.269133996,10.62875665,25.25042147,3,"Bin 1"
"BFA",35,38,0.884740702,11.42107493,-5.269133996,10.62875665,25.38148567,3,"Bin 1"
"BFA",36,38,0.214332609,11.40810587,-5.269133996,10.62875665,40.2041196,3,"Bin 1"
"BFA",37,38,-1.812918776,12.608083,-5.269133996,10.62875665,45.13362191,3,"Bin 1"
"BFA",39,38,-2.108910002,13.89660298,-5.269133996,10.62875665,38.57487639,3,"Bin 1"
"BFA",40,38,-3.022562035,12.69419966,-5.269133996,10.62875665,67.84696559,3,"Bin 1"
"BFA",41,38,-2.954780783,9.869295626,-5.269133996,10.62875665,77.80533148,3,"Bin 1"
"BFA",43,38,0.604648465,13.40230695,-5.269133996,10.62875665,31.47619496,3,"Bin 1"
"BFA",44,38,-1.870356131,11.61290247,-5.269133996,10.62875665,54.15973391,3,"Bin 1"
"BFA",45,38,-2.360473975,13.16929939,-5.269133996,10.62875665,47.51747387,3,"Bin 1"
"BFA",3,39,-3.39109378,10.87856911,-2.108910002,13.89660298,100.0204497,3,"Bin 1"
"BFA",21,39,-3.359006262,10.29597483,-2.108910002,13.89660298,103.667483,3,"Bin 1"
"BFA",28,39,1.747928608,12.06968114,-2.108910002,13.89660298,102.2492208,3,"Bin 1"
"BFA",34,39,0.74622257,12.7412326,-2.108910002,13.89660298,95.3294787,3,"Bin 1"
"BFA",35,39,0.884740702,11.42107493,-2.108910002,13.89660298,67.95660919,3,"Bin 1"
"BFA",38,39,-5.269133996,10.62875665,-2.108910002,13.89660298,69.82285522,3,"Bin 1"
"BFA",41,39,-2.954780783,9.869295626,-2.108910002,13.89660298,60.5072112,3,"Bin 1"
"BFA",28,40,1.747928608,12.06968114,-3.022562035,12.69419966,101.3642116,3,"Bin 1"
"BFA",34,40,0.74622257,12.7412326,-3.022562035,12.69419966,78.76784739,3,"Bin 1"
"BFA",35,40,0.884740702,11.42107493,-3.022562035,12.69419966,71.02894246,3,"Bin 1"
"BFA",43,40,0.604648465,13.40230695,-3.022562035,12.69419966,101.4604247,3,"Bin 1"
"BFA",1,41,-1.564366602,13.45203291,-2.954780783,9.869295626,45.05418947,3,"Bin 1"
"BFA",2,41,-1.44571712,11.95270158,-2.954780783,9.869295626,81.23003663,3,"Bin 1"
"BFA",4,41,-0.436432566,11.50074532,-2.954780783,9.869295626,85.21501095,3,"Bin 1"
"BFA",7,41,-0.764041563,12.23126957,-2.954780783,9.869295626,59.48073142,3,"Bin 1"
"BFA",8,41,0.037671909,12.92958442,-2.954780783,9.869295626,45.92448259,3,"Bin 1"
"BFA",9,41,0.656633947,12.13424147,-2.954780783,9.869295626,44.8065165,3,"Bin 1"
"BFA",12,41,-4.973227573,11.43223029,-2.954780783,9.869295626,88.50397427,3,"Bin 1"
"BFA",13,41,-3.884855861,12.92482929,-2.954780783,9.869295626,58.4497163,3,"Bin 1"
"BFA",14,41,-0.292756543,12.16714963,-2.954780783,9.869295626,56.91760837,3,"Bin 1"
"BFA",16,41,-1.204070239,11.19520997,-2.954780783,9.869295626,101.8664725,3,"Bin 1"
"BFA",17,41,-0.492882617,13.14779602,-2.954780783,9.869295626,44.89698933,3,"Bin 1"
"BFA",18,41,-1.305892429,12.62249253,-2.954780783,9.869295626,52.82927336,3,"Bin 1"
"BFA",19,41,-0.339305646,14.64607447,-2.954780783,9.869295626,29.28582648,3,"Bin 1"
"BFA",20,41,-2.156628511,12.89124014,-2.954780783,9.869295626,63.80163002,3,"Bin 1"
"BFA",22,41,-2.602388826,12.2039547,-2.954780783,9.869295626,104.0406271,3,"Bin 1"
"BFA",23,41,-1.015002551,13.22320648,-2.954780783,9.869295626,57.69961495,3,"Bin 1"
"BFA",24,41,-0.02843814,13.94478355,-2.954780783,9.869295626,34.36758446,3,"Bin 1"
"BFA",26,41,-1.339674649,14.26684148,-2.954780783,9.869295626,40.32867693,3,"Bin 1"
"BFA",27,41,-3.004884113,13.24722214,-2.954780783,9.869295626,50.67012328,3,"Bin 1"
"BFA",28,41,1.747928608,12.06968114,-2.954780783,9.869295626,36.57933945,3,"Bin 1"
"BFA",29,41,-2.379538601,13.59509887,-2.954780783,9.869295626,62.12054837,3,"Bin 1"
"BFA",30,41,-0.978090969,11.55445129,-2.954780783,9.869295626,80.78537589,3,"Bin 1"
"BFA",32,41,-4.175017116,12.24988361,-2.954780783,9.869295626,80.96039866,3,"Bin 1"
"BFA",34,41,0.74622257,12.7412326,-2.954780783,9.869295626,24.54097321,3,"Bin 1"
"BFA",35,41,0.884740702,11.42107493,-2.954780783,9.869295626,27.18773945,3,"Bin 1"
"BFA",36,41,0.214332609,11.40810587,-2.954780783,9.869295626,47.39730526,3,"Bin 1"
"BFA",37,41,-1.812918776,12.608083,-2.954780783,9.869295626,51.49471748,3,"Bin 1"
"BFA",38,41,-5.269133996,10.62875665,-2.954780783,9.869295626,75.17624264,3,"Bin 1"
"BFA",39,41,-2.108910002,13.89660298,-2.954780783,9.869295626,32.30705141,3,"Bin 1"
"BFA",40,41,-3.022562035,12.69419966,-2.954780783,9.869295626,59.42439054,3,"Bin 1"
"BFA",43,41,0.604648465,13.40230695,-2.954780783,9.869295626,29.09292894,3,"Bin 1"
"BFA",45,41,-2.360473975,13.16929939,-2.954780783,9.869295626,43.06421633,3,"Bin 1"
"BFA",19,42,-0.339305646,14.64607447,-3.514532967,11.42174641,102.8088668,3,"Bin 1"
"BFA",34,42,0.74622257,12.7412326,-3.514532967,11.42174641,76.90212767,3,"Bin 1"
"BFA",35,42,0.884740702,11.42107493,-3.514532967,11.42174641,77.04671402,3,"Bin 1"
"BFA",43,42,0.604648465,13.40230695,-3.514532967,11.42174641,94.65072097,3,"Bin 1"
"BFA",3,43,-3.39109378,10.87856911,0.604648465,13.40230695,73.78539883,3,"Bin 1"
"BFA",6,43,-4.434425299,10.29542084,0.604648465,13.40230695,94.13926855,3,"Bin 1"
"BFA",12,43,-4.973227573,11.43223029,0.604648465,13.40230695,79.62814522,3,"Bin 1"
"BFA",13,43,-3.884855861,12.92482929,0.604648465,13.40230695,101.952937,3,"Bin 1"
"BFA",21,43,-3.359006262,10.29597483,0.604648465,13.40230695,87.52708402,3,"Bin 1"
"BFA",31,43,-3.077878687,11.71466325,0.604648465,13.40230695,102.2795247,3,"Bin 1"
"BFA",32,43,-4.175017116,12.24988361,0.604648465,13.40230695,94.05242118,3,"Bin 1"
"BFA",33,43,-2.983818373,11.06115382,0.604648465,13.40230695,84.9500248,3,"Bin 1"
"BFA",38,43,-5.269133996,10.62875665,0.604648465,13.40230695,57.82413113,3,"Bin 1"
"BFA",40,43,-3.022562035,12.69419966,0.604648465,13.40230695,101.9008812,3,"Bin 1"
"BFA",41,43,-2.954780783,9.869295626,0.604648465,13.40230695,55.30040694,3,"Bin 1"
"BFA",42,43,-3.514532967,11.42174641,0.604648465,13.40230695,92.18859483,3,"Bin 1"
"BFA",38,44,-5.269133996,10.62875665,-1.870356131,11.61290247,99.16414869,3,"Bin 1"
"BFA",34,45,0.74622257,12.7412326,-2.360473975,13.16929939,99.82105556,3,"Bin 1"
"BFA",35,45,0.884740702,11.42107493,-2.360473975,13.16929939,77.83314671,3,"Bin 1"
"BFA",38,45,-5.269133996,10.62875665,-2.360473975,13.16929939,87.86178408,3,"Bin 1"
