"state","year","incidence"
"IN","1920",479.8400000000001
"IN","1921",1491.3299999999997
"IN","1922",964.7700000000002
"IN","1923",780.9000000000001
"IN","1924",561.3899999999998
"IN","1925",289.9400000000002
"IN","1926",405.9000000000001
"IN","1927",351.1399999999998
"IN","1928",300.5900000000001
"IN","1929",224.22000000000008
"IN","1930",147.74999999999991
"IN","1931",303.1600000000001
"IN","1932",346.6499999999999
"IN","1933",266.02000000000004
"IN","1934",260.0500000000001
"IN","1935",269.7900000000001
"IN","1936",97.90000000000002
"IN","1937",152.31000000000006
"IN","1938",273.5299999999999
"IN","1939",87.10000000000004
"IN","1940",44.700000000000024
"IN","1941",40.80000000000002
"IN","1942",33.010000000000005
"IN","1943",50.43
"IN","1944",71.36000000000001
"IN","1945",47.27000000000001
"IN","1946",25.45999999999999
"IN","1947",14.820000000000006
"KS","1916",103.36999999999999
"KS","1917",194.08999999999997
"KS","1918",71.54999999999998
"KS","1919",302.5400000000001
"KS","1920",454.21000000000015
"KS","1921",2289.7
"KS","1922",1306.1100000000001
"KS","1923",609.9899999999996
"KS","1924",313.7900000000001
"KS","1925",216.61000000000004
"KS","1926",109.90999999999995
"KS","1927",262.87
"KS","1928",102.08
"KS","1929",141.94999999999996
"KS","1930",99.36000000000003
"KS","1931",199.85000000000002
"KS","1932",155.74
"KS","1933",39.46
"KS","1934",43.790000000000006
"KS","1935",27.759999999999998
"KS","1936",21.120000000000005
"KS","1937",16.200000000000003
"KS","1938",27.039999999999996
"KS","1939",20.73
"KS","1940",29.97
"KS","1941",10.78
"KS","1942",3.18
"KS","1943",14.77
"KS","1944",11.119999999999997
"KS","1945",28.82
"KS","1946",20.83
"KS","1947",9.24
"KY","1916",670.99
"KY","1917",347.72
"KY","1918",303
"KY","1919",663.0200000000002
"KY","1920",406.1299999999999
"KY","1921",604.4599999999999
"KY","1922",483.6700000000001
"KY","1923",314.3100000000002
"KY","1924",213.28999999999988
"KY","1925",119.83000000000001
"KY","1926",237.14999999999995
"KY","1927",122.53
"KY","1928",84.27
"KY","1929",83.53999999999998
"KY","1930",47.51000000000001
"KY","1931",69.59999999999998
"KY","1932",125.65000000000002
"KY","1933",204.92000000000002
"KY","1934",239.43000000000004
"KY","1935",165.88999999999993
"KY","1936",52.800000000000026
"KY","1937",30.04
"KY","1938",141.0599999999999
"KY","1939",41.53000000000001
"KY","1940",31.14999999999999
"KY","1941",12.219999999999999
"LA","1916",228.03999999999994
"LA","1917",233.92000000000002
"LA","1918",216.35000000000002
"LA","1919",89.44999999999999
"LA","1920",81.06
"LA","1921",97.61
"LA","1922",164.91999999999996
"LA","1923",183.77999999999997
"LA","1924",220.6499999999999
"LA","1925",153.6399999999999
"LA","1926",203.55000000000015
"LA","1927",259.1800000000001
"LA","1928",172.17000000000013
"LA","1929",191.15999999999997
"LA","1930",155.60000000000005
"LA","1931",184.50999999999996
"LA","1932",171.3300000000001
"LA","1933",186.92
"LA","1934",164.55999999999997
"LA","1935",167.97000000000003
"LA","1936",97.21999999999998
"LA","1937",84.88999999999999
"LA","1938",78.61999999999998
"LA","1939",80.00999999999999
"LA","1940",45.059999999999995
"LA","1941",30.029999999999983
"LA","1942",43.26000000000002
"LA","1943",18.51
"LA","1944",50.750000000000014
"LA","1945",60.72000000000002
"LA","1946",39.99999999999999
"LA","1947",19.099999999999994
"MA","1916",1634.57
"MA","1917",2282.0900000000006
"MA","1918",1474.35
"MA","1919",1599.8399999999997
"MA","1920",1397.4699999999968
"MA","1921",1694.4199999999978
"MA","1922",1577.4599999999998
"MA","1923",1462.5199999999993
"MA","1924",794.4000000000002
"MA","1925",474.43
"MA","1926",417.0899999999998
"MA","1927",577.1599999999999
"MA","1928",545.7200000000007
"MA","1929",495.8999999999997
"MA","1930",381.32
"MA","1931",278.09000000000026
"MA","1932",220.79999999999995
"MA","1933",104.26000000000008
"MA","1934",72.4
"MA","1935",44.63999999999999
"MA","1936",39.40000000000001
"MA","1937",22.830000000000005
"MA","1938",21.089999999999996
"MA","1939",23.81
"MA","1940",34.089999999999996
"MA","1941",55.06999999999999
"MA","1942",57.64000000000001
"MA","1943",16.43
"MA","1944",13.470000000000004
"MA","1945",14.640000000000004
"MA","1946",35.59000000000002
"MA","1947",46.34000000000003
"MD","1916",324.0199999999999
"MD","1917",274.60999999999996
"MD","1918",195.67000000000002
"MD","1919",421.9199999999999
"MD","1920",411.7899999999999
"MD","1921",532.2299999999999
"MD","1922",381.67
"MD","1923",977.8400000000001
"MD","1924",337.4399999999998
"MD","1925",422.91000000000014
"MD","1926",350.07999999999976
"MD","1927",419.5099999999998
"MD","1928",263.1899999999998
"MD","1929",130.72
"MD","1930",186.23000000000002
"MD","1931",180.56999999999994
"MD","1932",222.61000000000018
"MD","1933",123.86000000000001
"MD","1934",101.48999999999998
"MD","1935",126.16999999999997
"MD","1936",48.139999999999986
"MD","1937",39.04999999999998
"MD","1938",48.18
"MD","1939",42.77000000000002
"MD","1940",31.210000000000022
"MD","1941",19.47000000000001
"MD","1942",14.450000000000003
"MD","1943",20.929999999999993
"MD","1944",34.36
"MD","1945",43.19999999999999
"MD","1946",60.48999999999997
"MD","1947",166.48999999999998
"ME","1916",104.72000000000003
"ME","1917",94.04000000000002
"ME","1918",62.58
"ME","1919",63.13999999999998
"ME","1920",138.78
"ME","1921",272.5099999999999
"ME","1922",261.8099999999999
"ME","1923",186.66000000000003
"ME","1924",204.76000000000016
"ME","1925",64.33
"ME","1926",14.29
"ME","1927",56.82000000000002
"ME","1928",36.91000000000002
"ME","1929",17.02
"ME","1930",7.05
"ME","1931",29.569999999999997
"ME","1932",23.799999999999997
"ME","1933",6.9799999999999995
"ME","1934",5.56
"ME","1935",1.38
"ME","1936",2.76
"ME","1937",1.37
"ME","1938",12.33
"ME","1939",12.25
"ME","1940",2.72
"ME","1941",1.35
"ME","1942",2.68
"ME","1943",9.370000000000001
"ME","1944",1.33
"ME","1945",17.17
"ME","1946",2.64
"ME","1947",3.93
"MI","1916",610.01
"MI","1917",928.9000000000002
"MI","1918",624.7800000000001
"MI","1919",862.3300000000005
"MI","1920",1257.4899999999993
"MI","1921",1288.84
"MI","1922",852.0699999999998
"MI","1923",874.8599999999999
"MI","1924",428.4700000000003
"MI","1925",256.3200000000001
"MI","1926",374.42999999999995
"MI","1927",320.53999999999996
"MI","1928",206.96999999999994
"MI","1929",237.5199999999999
"MI","1930",155.59000000000003
"MI","1931",105.23999999999998
"MI","1932",69.85000000000001
"MI","1933",76.64999999999993
"MI","1934",66.57
"MI","1935",54.679999999999964
"MI","1936",47.11999999999999
"MI","1937",70.69000000000001
"MI","1938",37.17999999999999
"MI","1939",24.279999999999998
"MI","1940",10.629999999999995
"MI","1941",10.739999999999995
"MI","1942",17.999999999999996
"MI","1943",15.24
"MI","1944",20.75999999999999
"MI","1945",22.25
"MI","1946",14.689999999999994
"MI","1947",8.399999999999997
"MN","1916",389.80999999999983
"MN","1917",620.6400000000004
"MN","1918",673.8100000000004
"MN","1919",1145.1699999999998
"MN","1920",657.4699999999993
"MN","1921",879.1899999999995
"MN","1922",730.5699999999999
"MN","1923",693.5100000000001
"MN","1924",629.7800000000001
"MN","1925",590.6999999999998
"MN","1926",478.33000000000004
"MN","1927",241.84000000000003
"MN","1928",167.13999999999993
"MN","1929",123.36
"MN","1930",71.33999999999999
"MN","1931",76.19999999999996
"MN","1932",47.49999999999997
"MN","1933",33.94
"MN","1934",47.790000000000006
"MN","1935",39.290000000000006
"MN","1936",29.920000000000005
"MN","1937",19.68000000000001
"MN","1938",9.060000000000004
"MN","1939",6.880000000000001
"MN","1940",6.83
"MN","1941",5.82
"MN","1942",11.350000000000003
"MN","1943",36.75
"MN","1944",71.02
"MN","1945",41.589999999999996
"MN","1946",71.67999999999992
"MN","1947",27.64
"MO","1916",596.08
"MO","1917",945.4600000000002
"MO","1918",657.93
"MO","1919",747.6199999999997
"MO","1920",872.9100000000001
"MO","1921",1028.2599999999998
"MO","1922",584.0100000000004
"MO","1923",459.9399999999999
"MO","1924",353.26000000000016
"MO","1925",366.95999999999987
"MO","1926",371.8600000000004
"MO","1927",274.8700000000001
"MO","1928",244.46
"MO","1929",269.9899999999999
"MO","1930",175.68000000000004
"MO","1931",456.10000000000014
"MO","1932",347.24999999999994
"MO","1933",217.56000000000006
"MO","1934",289.48
"MO","1935",238.23000000000002
"MO","1936",88.93
"MO","1937",112.78999999999995
"MO","1938",56.74999999999999
"MO","1939",28.189999999999987
"MO","1940",27.759999999999994
"MO","1941",20.079999999999988
"MO","1942",16.359999999999996
"MO","1943",9.720000000000002
"MO","1944",11.870000000000001
"MO","1945",20.45
"MO","1946",23.00999999999999
"MO","1947",13.129999999999999
"MT","1918",241.73999999999995
"MT","1919",208.76000000000002
"MT","1920",300.72
"MT","1921",481.8699999999999
"MT","1922",682.2500000000003
"MT","1923",587.6399999999999
"MT","1924",1185.4000000000008
"MT","1925",575.2299999999997
"MT","1926",263.2199999999999
"MT","1927",188.21
"MT","1928",325.28
"MT","1929",93.65
"MT","1930",65.25
"MT","1931",148.73999999999998
"MT","1932",14.54
"MT","1933",35.019999999999996
"MT","1934",231.93999999999994
"MT","1935",215.05
"MT","1936",76.92999999999999
"MT","1937",4.72
"MT","1938",14.880000000000003
"MT","1939",30.22
"MT","1940",25
"MT","1941",28.629999999999995
"MT","1942",34.769999999999996
"MT","1943",69.25999999999999
"MT","1944",46.02000000000001
"MT","1945",28.819999999999997
"MT","1946",43.68
"MT","1947",38.1
"NC","1916",35.809999999999995
"NC","1917",133.15999999999994
"NC","1918",207.45
"NC","1919",510.4700000000001
"NC","1920",533.0299999999999
"NC","1921",573.6499999999997
"NC","1922",699.03
"NC","1923",593.54
"NC","1924",672.4099999999997
"NC","1925",288.2400000000001
"NC","1926",511.36000000000007
"NC","1927",389.04999999999995
"NC","1928",494.98
"NC","1929",532.2999999999998
"NC","1930",355.66
"NC","1931",337.18999999999994
"NC","1932",183.19000000000003
"NC","1933",326.1600000000001
"NC","1934",304.8300000000001
"NC","1935",91.51
"NC","1936",128.94
"NC","1937",76.27000000000001
"NC","1938",156.03000000000003
"NC","1939",223.56000000000006
"NC","1940",104.27999999999999
"NC","1941",144.57999999999998
"NC","1942",79.11
"NC","1943",36.41
"NC","1944",110.42999999999999
"NC","1945",83.57999999999998
"NC","1946",41.46
"NC","1947",113.43
"ND","1918",100.35000000000002
"ND","1919",75.78
"ND","1920",768.6599999999999
"ND","1921",696.1199999999999
"ND","1922",201.47000000000003
"ND","1923",116.94
"ND","1924",137.44000000000003
"ND","1925",121.19999999999996
"ND","1926",46.220000000000006
"ND","1927",7.52
"ND","1928",31.620000000000005
"ND","1929",21.450000000000003
"ND","1930",14
"ND","1931",103.37
"ND","1932",6.8
"ND","1933",22.33
"ND","1934",12.07
"ND","1935",39.24000000000001
"ND","1936",40.77
"ND","1937",23.919999999999998
"ND","1938",61.20000000000001
"ND","1939",17.459999999999997
"ND","1940",3.07
"ND","1941",4.79
"ND","1942",2.97
"ND","1943",2.92
"ND","1944",2.87
"ND","1945",16.93
"ND","1946",5.56
"ND","1947",0
"NE","1916",159.25000000000003
"NE","1917",90.39999999999999
"NE","1918",240.3600000000001
"NE","1919",102.21999999999997
"NE","1920",192.56000000000006
"NE","1921",399.32000000000005
"NE","1922",226.44
"NE","1923",223.91000000000014
"NE","1924",146.60000000000002
"NE","1925",77.93999999999998
"NE","1926",44.459999999999994
"NE","1927",45.30000000000001
"NE","1928",145.55
"NE","1929",189.38
"NE","1930",163.1100000000001
"NE","1931",148.93999999999997
"NE","1932",170.39999999999995
"NE","1933",55.23000000000004
"NE","1934",85.40000000000002
"NE","1935",81.76
"NE","1936",45.84
"NE","1937",10.41
"NE","1938",5.8500000000000005
"NE","1939",13.489999999999998
"NE","1940",8.489999999999998
"NE","1941",7.490000000000001
"NE","1942",14.449999999999994
"NE","1943",23.249999999999996
"NE","1944",30.270000000000003
"NE","1945",20.170000000000005
"NE","1946",11.719999999999999
"NE","1947",6.150000000000001
"NH","1916",345.04
"NH","1917",610.32
"NH","1918",230.29000000000013
"NH","1919",349.96999999999997
"NH","1920",562.4200000000002
"NH","1921",329.95000000000005
"NH","1922",92.59
"NH","1923",95.17
"NH","1924",43.69
"NH","1925",49.23999999999999
"NH","1926",48.15
"NH","1927",24.220000000000002
"NH","1928",44.24
"NH","1929",82.38999999999997
"NH","1930",35.66
"NH","1931",3.94
"NH","1932",7.82
"NH","1933",7.76
"NH","1934",1.3
"NH","1935",22.919999999999998
"NH","1936",0
"NH","1937",12.679999999999996
"NH","1938",11.34
"NH","1939",0
"NH","1940",0
"NH","1941",0
"NH","1942",0
"NH","1943",0
"NH","1944",0
"NH","1945",0
"NH","1946",0
"NH","1947",0
"NJ","1916",578.9600000000004
"NJ","1917",717.2800000000001
"NJ","1918",591.1000000000005
"NJ","1919",669.88
"NJ","1920",374.34000000000015
"NJ","1921",422.0099999999999
"NJ","1922",772.12
"NJ","1923",886.1000000000001
"NJ","1924",612.3899999999999
"NJ","1925",370.15999999999985
"NJ","1926",481.54999999999984
"NJ","1927",729.2599999999994
"NJ","1928",630.5200000000002
"NJ","1929",692.6000000000004
"NJ","1930",414.76999999999975
"NJ","1931",201.85000000000005
"NJ","1932",188.39000000000001
"NJ","1933",99.82000000000002
"NJ","1934",46.84000000000002
"NJ","1935",90.18999999999997
"NJ","1936",60.76000000000001
"NJ","1937",53.419999999999995
"NJ","1938",52.37999999999999
"NJ","1939",55.39999999999999
"NJ","1940",23.930000000000007
"NJ","1941",33.29000000000001
"NJ","1942",23.71
"NJ","1943",44.96000000000003
"NJ","1944",16.71
"NJ","1945",27.129999999999995
"NJ","1946",30.350000000000005
"NJ","1947",74.72999999999998
"NM","1918",34.900000000000006
"NM","1920",197.95
"NM","1921",190.30999999999995
"NM","1922",694.3900000000002
"NM","1923",312.54999999999984
"NM","1924",157.46999999999997
"NM","1925",47.99999999999999
"NM","1926",141.13000000000002
"NM","1927",56.28999999999999
"NM","1928",57.820000000000014
"NM","1929",31.520000000000003
"NM","1930",98.06999999999998
"NM","1931",116.80000000000001
"NM","1932",173.29000000000002
"NM","1933",99.45000000000005
"NM","1934",59.91999999999998
"NM","1935",71.07
"NM","1936",37.68
"NM","1937",30.589999999999996
"NM","1938",5.94
"NM","1939",5.8
"NM","1940",16.93
"NM","1941",28.900000000000002
"NY","1916",674.0399999999997
"NY","1917",797.4000000000001
"NY","1918",686.6399999999996
"NY","1919",1327.4700000000003
"NY","1920",1518.4500000000003
"NY","1921",1738.0599999999993
"NY","1922",986.34
"NY","1923",647.91
"NY","1924",481.62999999999977
"NY","1925",406.59999999999997
"NY","1926",391.16999999999973
"NY","1927",522.1799999999997
"NY","1928",387.42000000000024
"NY","1929",286.5700000000002
"NY","1930",161.15
"NY","1931",143.0200000000001
"NY","1932",100.58000000000001
"NY","1933",73.07000000000004
"NY","1934",46.68000000000004
"NY","1935",26.650000000000006
"NY","1936",29.850000000000016
"NY","1937",33.73
"NY","1938",25.580000000000013
"NY","1939",20.72
"NY","1940",15.41
"NY","1941",11.810000000000002
"NY","1942",12.7
"NY","1943",11.88
"NY","1944",10.539999999999997
"NY","1945",10.019999999999994
"NY","1946",35.45000000000002
"NY","1947",23.24000000000001
"OH","1916",852.08
"OH","1917",731.6700000000001
"OH","1918",511.60999999999996
"OH","1919",617.8099999999998
"OH","1920",796.2799999999999
"OH","1921",1461.4600000000003
"OH","1922",943.0799999999999
"OH","1923",748.8000000000001
"OH","1924",410.4
"OH","1925",460.52999999999986
"OH","1926",581.97
"OH","1927",654.6199999999995
"OH","1928",368.19000000000005
"OH","1929",220.62999999999977
"OH","1930",201.07999999999993
"OH","1931",250.58999999999997
"OH","1932",162.84
"OH","1933",146.3400000000001
"OH","1934",174.73000000000002
"OH","1935",175.56999999999994
"OH","1936",101.84999999999995
"OH","1937",74.15999999999998
"OH","1938",117.53999999999994
"OH","1939",97.69999999999999
"OH","1940",37.429999999999964
"OH","1941",23.34
"OH","1942",26.720000000000006
"OH","1943",22.93
"OH","1944",20.60000000000001
"OH","1945",32.68
"OH","1946",47.51999999999996
"OH","1947",41.07999999999999
"OK","1916",68.37999999999998
"OK","1917",68.55999999999999
"OK","1918",47.85000000000001
"OK","1919",138.98999999999995
"OK","1920",292.79
"OK","1921",202.73999999999998
"OK","1922",131.86999999999998
"OK","1923",92.08999999999999
"OK","1924",31.050000000000008
"OK","1925",48.45
"OK","1926",30.470000000000006
"OK","1927",87.85
"OK","1928",111.08000000000001
"OK","1929",42.09
"OK","1930",29.16
"OK","1931",32.019999999999996
"OK","1932",45.52
"OK","1933",6.8
"OK","1934",22.30999999999999
"OK","1935",11.29
"OK","1936",26.49
"OK","1937",11.53
"OK","1938",12.5
"OK","1939",8.860000000000001
"OK","1940",7.350000000000001
"OK","1941",9.600000000000001
"OK","1947",1.29
"OR","1916",57.12000000000004
"OR","1917",47.77
"OR","1918",47.16
"OR","1919",98.06999999999998
"OR","1920",99.88999999999997
"OR","1921",347.74
"OR","1922",169.35000000000008
"OR","1923",189.48999999999995
"OR","1924",178.11999999999995
"OR","1925",200.36
"OR","1926",147.07000000000002
"OR","1927",94.19999999999997
"OR","1928",89.38
"OR","1929",62.520000000000046
"OR","1930",41.719999999999956
"OR","1931",9.57
"OR","1932",18.81999999999999
"OR","1933",10.56
"OR","1934",2.97
"OR","1935",1.32
"OR","1936",3.6300000000000003
"OR","1937",16.79
"OR","1938",8.89
"OR","1939",10.530000000000001
"OR","1940",22.569999999999993
"OR","1941",9.920000000000003
"PA","1916",652.030000000001
"PA","1917",984.4100000000001
"PA","1918",798.57
"PA","1919",1012.4100000000007
"PA","1920",702.9900000000004
"PA","1921",1093.8200000000006
"PA","1922",928.1800000000007
"PA","1923",813.6200000000002
"PA","1924",592.0000000000001
"PA","1925",484.2900000000002
"PA","1926",300.9699999999999
"PA","1927",467.80999999999995
"PA","1928",346.17
"PA","1929",238.31000000000012
"PA","1930",210.73000000000016
"PA","1931",95.19999999999997
"PA","1932",109.85
"PA","1933",89.69999999999999
"PA","1934",116.38999999999996
"PA","1935",56.349999999999994
"PA","1936",62.559999999999995
"PA","1937",45.28
"PA","1938",122.90999999999995
"PA","1939",97.11999999999996
"PA","1940",26.430000000000014
"PA","1941",21.11000000000001
"PA","1942",14.130000000000006
