"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"BOL1686","11-April-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Bolivia)","","Civilians (Bolivia)","Labour Group (Bolivia)","South America","Bolivia","Oruro","Pantaleon Dalence","Huanuni","Huanuni",-18.289,-66.836,"Erbol (Bolivia)","National","On 11 April 2018, in Huanuni municipality (Oruro), an explosion was reported in a mine, killing 8 workers. The leaders of the worker's union claimed the explosion was not accident, and that it was an attack against the mining workers. Authorship unknown. 9 fatalities.",9
"BRA31568","01-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Sao Paulo","Sao Paulo","","Sao Paulo - South Zone",-23.661,-46.701,"G1","National","On 1 January 2018, in the south zone of Sao Paulo, Sao Paulo, an armed group blew up an ATM in Grajau neighbourhood.",0
"BRA31569","03-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Piaui","Sao Miguel do Tapuio","","Sao Miguel Tapuio",-5.498,-41.316,"Meio Norte","National","On 3 January 2018, in Sao Miguel Tapuio (Piaui), a group of at least four heavily armed suspects blew up a post office. The suspects managed to escape and no arrests were reported.",0
"BRA31571","04-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Sao Sebastiao do Umbuzeiro","","Sao Sebastiao do Umbuzeiro",-8.153,-37.009,"G1","National","On 4 January 2018, in Sao Sebastiao de Umbuzeiro, Paraiba, an armed group blew up ATMs in a bank The explosion left part of the branch destroyed.",0
"BRA31570","04-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Minas Gerais","Dom Cavati","","Dom Cavati",-19.377,-42.108,"G1","National","On 4 January 2018, in Dom Cavati, Minas Gerais, an armed group blew up ATMs in two bank agencies.",0
"BRA31572","05-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Bahia","Coronel Joao Sa","","Coronel Joao Sa",-10.287,-37.926,"G1","National","On 5 January 2018, Coronel Joao Sa, Bahia, an armed group blew up the ATMs of a bank. According to the military police, the group also set fire to a car used during the operation.",0
"BRA35729","05-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Pernambuco","Bezerros","","Bezerros",-8.233,-35.751,"G1","National","On 5 January 2018, in Bezerros, Pernambuco, an armed group blew up a bank agency. After blowing the bank, the group fired shots down the streets in the city center.",0
"BRA31574","05-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang and/or Police Militia","","","","South America","Brazil","Rio de Janeiro","Duque de Caxias","","Duque de Caxias",-22.786,-43.312,"G1","National","On 5 January 2018, in Duque de Caxias (Rio de Janeiro), a group of armed suspects blew up an ATMs of a bank agency in the Santa Cruz da Serra neighbourhood. The explosion was so intense that it destroyed the plaster ceiling.",0
"BRA20077","06-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang and/or Police Militia","","","","South America","Brazil","Rio de Janeiro","Rio de Janeiro","","Rio de Janeiro - South Zone",-22.966,-43.199,"G1","National","On 6 January 2018, in the southern zone of Rio de Janeiro (Rio de Janeiro), at least 20 armed men blew up three ATMS of a bank agency in Botafogo neighbourhood. The suspects threatened passers-by with their guns to speed up the assault, and they managed to take the money from one ATM with them. Part of the bank agency was left destroyed.",0
"BRA19956","07-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Minas Gerais","Curral de Dentro","","Curral de Dentro",-15.93,-41.856,"G1","National","On 7 January 2018, in Curral de Dentro (Minas Gerais), a group of five armed suspects blew up an ATM of bank agency in the city. The suspects also starting shooting in the air to intimidate neighbors.",0
"BRA31575","07-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang and/or Police Militia","","","","South America","Brazil","Rio de Janeiro","Duque de Caxias","","Duque de Caxias",-22.786,-43.312,"G1","National","On 7 January 2018, in Duque de Caxias (Rio de Janeiro), a group of armed suspects blew up an ATM of a bank agency at the Roberto Silveira square. The suspects managed to escape.",0
"BRA31577","08-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Rio Grande do Norte","Mossoro","","Mossoro",-5.184,-37.35,"G1","National","On 8 January 2018, in Mossoro (Rio Grande do Norte), a group of armed suspects blew up an ATM of three bank agencies. According to officials, the suspects did not take the money with them. The suspects managed to escape.",0
"BRA31576","08-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Pernambuco","Mirandiba","","Mirandiba",-8.122,-38.729,"G1","National","On 8 January 2018, in Mirandiba (Pernambuco) a group of around 12 armed individuals blew up an ATM of a bank agency. The suspects escaped.",0
"BRA35982","08-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Gurjao","","Gurjao",-7.247,-36.487,"PB Agora","National","On 8 January 2018, in Gurjao, Paraiba, three men blew up the vault of a post office agency. They arrived in a car, broke into the building and shot into the air. The group spread instruments on the road to damage the tires of the police cars.",0
"BRA31579","09-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Minas Gerais","Urucania","","Urucania",-20.351,-42.739,"G1","National","On 9 January 2018, in Urucania (Minas Gerais), at least five armed suspects blew up three ATMs of a bank agency. During the event, the suspects started firing shots, although no armed clash with authorities was reported. The suspects did not take any money with them and managed to escape.",0
"BRA31578","09-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Alagoas","Quebrangulo","","Quebrangulo",-9.32,-36.473,"G1","National","On 9 January 2018, Quebrangulo (Alagoas), at least eight armed suspects blew up an ATM of a bank agency. The suspects escaped.",0
"BRA31580","11-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Ceara","Ibaretama","","Ibaretama",-4.821,-38.823,"G1","National","On 11 January 2018, in Ibaretama (Ceara), a group of armed suspects blew up an ATM of a bank agency. The suspects escaped.",0
"BRA31595","12-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang and/or Police Militia","","","","South America","Brazil","Rio de Janeiro","Quatis","","Quatis",-22.407,-44.258,"G1","National","On 12 January 2018, in Quatis, Rio de Janeiro, 12 hooded men blew up ATMs at two different bank agencies. Both agencies and internal safes were destroyed.",0
"BRA27175","15-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Rio Grande do Norte","Martins","","Martins",-6.089,-37.917,"G1","National","On 15 January 2018, in Martins, Rio Grande do Norte, a group of armed men blew up a bank agency.",0
"BRA27195","15-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Bahia","Correntina","","Correntina",-13.344,-44.635,"G1","National","On 15 January 2018, in Correntina, Bahia, a group of armed men blew up two bank agencies.",0
"BRA27172","16-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Bahia","Boa Vista do Tupim","","Boa Vista do Tupim",-12.659,-40.605,"G1","National","On 16 January 2018, in Boa Vista do Tupim, Bahia, a group of armed men blew up a bank agency.",0
"BRA31603","17-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Campina Grande","","Campina Grande",-7.231,-35.881,"Portal T5","Subnational","On 17 January 2018, in Campina Grande, Paraiba, an armed group of about 20 men blew up ATMs in a shopping centre in Catole neighbourhood. Five of the suspects were arrested.",0
"BRA31581","18-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Pernambuco","Passira","","Passira",-7.995,-35.581,"Jornal do Commercio","National","On 18 January 2018, in Passira (Pernambuco), around 20 heavily armed suspects blew up an ATM of a bank agency. The suspects escaped.",0
"BRA27193","19-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang and/or Police Militia","","","","South America","Brazil","Rio de Janeiro","Rio de Janeiro","","Rio de Janeiro - North Zone",-22.857,-43.301,"G1","National","On 19 January 2018, in Rio de Janeiro, Rio de Janeiro, a group of armed men blew up a bank agency in the Cascadura neighbourhood.",0
"BRA27171","20-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Minas Gerais","Capitolio","","Capitolio",-20.613,-46.053,"G1","National","On 20 January 2018, in Capitolio, Minas Gerais, an armed group blew up a bank agency.",0
"BRA27722","20-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Sao Paulo","Indaiatuba","","Indaiatuba",-23.088,-47.208,"G1","National","On 20 January 2018, in Indaiatuba, Sao Paulo, an armed group blew up a bank agency",0
"BRA27194","20-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Bahia","Sao Desiderio","","Sao Desiderio",-12.358,-44.978,"G1","National","On 20 January 2018, in Sao Desiderio, Bahia, a group of armed men blew up a bank agency.",0
"BRA27725","23-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Alagoas","Canapi","","Canapi",-9.12,-37.6,"G1","National","On 23 January 2018, in Canapi, Alagoas, a group of 10 armed individuals blew up a bank agency.",0
"BRA26892","25-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Piaui","Patos do Piaui","","Patos do Piaui",-7.68,-41.245,"G1","National","On 25 January 2018, in Patos do Piaui, Piaui, three armed individuals blew up a bank agency.",0
"BRA24081","27-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Taperoa","","Taperoa",-7.21,-36.822,"G1","National","On 27 January 2018, in Taperoa, Paraiba, three armed individuals blew up a bank agency. The suspects were arrested.",0
"BRA24970","29-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Parana","Lapa","","Lapa",-25.767,-49.716,"G1","National","On 29 January 2018, in Lapa, Parana, a group of nearly 20 armed suspects blew up a bank and blocked the military and civil police from leaving their stations.",0
"BRA31849","30-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Rio Grande do Norte","Sao Tome","","Sao Tome",-5.973,-36.074,"Agora RN","Subnational","On 30 January 2018, in Sao Tome, Rio Grande do Norte, an armed group blew up an ATM and broke into a post office. They then shot bullets into the streets.",0
"BRA24151","31-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Piaui","Jaicos","","Jaicos",-7.359,-41.144,"G1","National","On 31 January 2018, in Jaicos, Piaui, a group of 15 to 20 armed men blew up three banks agencies with simultaneous explosions.",0
"BRA31851","31-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Mogeiro","","Mogeiro",-7.302,-35.479,"Portal T5","Subnational","On 31 January 2018, in Mogeiro, Paraiba, an armed group blew up a post office. The same group had blown up a bank in the same city earlier that day.",0
"BRA32140","31-January-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Pernambuco","Taquaritinga do Norte","","Taquaritinga do Norte",-7.895,-36.042,"Jornal do Commercio","National","On 31 January 2018, in Taquaritinga do Norte, Pernambuco, about 15 heavily armed men in three vehicles blew up two bank agencies and shot into the air before taking money from the ATMs and bank safes.",0
"BRA31929","01-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Rio Grande do Sul","Mata","","Mata",-29.564,-54.454,"Correio do Povo","Subnational","On 1 February 2018, in Mata, Rio Grande do Sul, at least four armed suspects attacked and blew up three bank agencies.",0
"BRA31928","02-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Rio Grande do Sul","Barra Funda","","Barra Funda",-27.923,-53.041,"Correio do Povo","Subnational","On 2 February 2018, in Barra Funda, Rio Grande do Sul, armed suspects attacked a bank and blew up two ATMs inside a bank on 24 de Marco avenue. Five suspects were arrested.",0
"BRA24609","02-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Pernambuco","Carnaiba","","Carnaiba",-7.806,-37.795,"G1","National","On 2 February 2018, in Carnaiba, Pernambuco, an armed group of ten people arrived in three vehicles and blew up a bank.",0
"BRA30420","05-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Tocantins","Arapoema","","Arapoema",-7.657,-49.064,"AF Noticias","Subnational","On 5 February 2018, in Arapoema, Tocantins, an armed group blew up a bank and opened fire in the area.",0
"BRA31269","06-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","CV: Red Command","","","","South America","Brazil","Mato Grosso","Cuiaba","","Cuiaba",-15.596,-56.097,"Gazeta Digital","National","On 6 February 2018, in Cuiaba, Mato Grosso, an armed group blew up a bank agency in the Chacara dos Pinheiros neighbourhood. The event was orchestrated by the CV by orders from within the prison system to help finance gang activities.",0
"BRA26900","06-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Minas Gerais","Fortaleza de Minas","","Fortaleza de Minas",-20.849,-46.713,"G1","National","On 6 February 2018, in Fortaleza de Minas, Minas Gerais, an armed group of eight individuals in two trucks arrived at a bank and blew up the ATMs and opened fire at the homes and business in proximity.",0
"BRA26902","06-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Pernambuco","Paranatama","","Paranatama",-8.92,-36.657,"G1","National","On 6 February 2018, in Paranatama, Pernambuco, an armed group in two vehicles arrived at a bank and blew up an ATM.",0
"BRA25693","07-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Sao Paulo","Dois Corregos","","Dois Corregos",-22.366,-48.38,"G1","National","On 7 February 2018, in Dois Corregos, Sao Paulo, a group blew up two banks agencies at the same time.",0
"BRA25695","07-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Minas Gerais","Sao Goncalo do Abaete","","Sao Goncalo do Abaete",-18.342,-45.834,"G1","National","On 7 February 2018, in Sao Goncalo do Abaete, Minas Gerais, suspects blew up the front part of a bank and its ATMs.",0
"BRA25694","08-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Minas Gerais","Rio Pardo de Minas","","Rio Pardo de Minas",-15.616,-42.547,"G1","National","On 8 February 2018, in Rio Pardo de Minas, Minas Gerais, 15 armed suspects blew up a bank agency. Seven suspects were arrested two days later and part of the money was recovered by the military police.",0
"BRA26906","09-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Pernambuco","Correntes","","Correntes",-9.13,-36.329,"G1","National","On 9 February 2018, in Correntes, Pernambuco, an armed group in two vehicles blew up a bank and fled.",0
"BRA26911","12-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Bahia","Macarani","","Macarani",-15.562,-40.423,"G1","National","On 12 February 2018, in Macarani, Bahia, an armed group blew up two banks. Three suspects were arrested and weapons were seized by police.",0
"BRA26621","15-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Brazil)","","Civilians (Brazil)","","South America","Brazil","Minas Gerais","Barbacena","","Barbacena",-21.225,-43.773,"G1","National","On 15 February 2018, in Barbacena, Minas Gerais, an explosion in Praca dos Andradas injured a citizen. The bomb was homemade.",0
"BRA27729","15-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Sao Paulo","Cunha","","Cunha",-23.078,-44.957,"G1","National","On 15 February 2018, in Cunha, Sao Paulo, an armed group of 20 people blew up three banks. After the explosions, they set two cars on fire to block the street. Three suspects were caught while the others fled.",0
"BRA28781","17-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang and/or Police Militia","","","","South America","Brazil","Rio de Janeiro","Sao Joao de Meriti","","Sao Joao de Meriti",-22.804,-43.372,"OTT-RJ","New media","On 17 February 2018, in Sao Joao de Meriti, Rio de Janeiro, a bank agency was blown up in the Vilar do Teles neighbourhood.",0
"BRA29204","17-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Ceara","Itatira","","Itatira",-4.53,-39.621,"G1","National","On 17 February 2018, in Itatira, Ceara, an armed group in two cars and on a motorcycle blew up a post office.",0
"BRA30847","19-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang and/or Police Militia","Prisoners (Brazil)","","","South America","Brazil","Goias","Anapolis","","Anapolis",-16.327,-48.953,"CBN Goiania","Subnational","On 19 February 2018, in Anapolis, Goias, four prisoners blew up the prison wall's with explosives. The military police were able to intercept them and prevented their escape.",0
"BRA30854","21-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Goias","Bom Jesus de Goias","","Bom Jesus de Goias",-18.218,-49.74,"CBN Goiania","Subnational","On 21 February 2018, in Bom Jesus de Goias, Goias, a group blew up a bank and completely destroyed it.",0
"BRA29388","21-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Sao Paulo","Caconde","","Caconde",-21.528,-46.645,"G1","National","On 21 February 2018, in Caconde, Sao Paulo, an armed group of at least 30 members simultaneously blew up four bank agencies in the city. The group fled.",0
"BRA29398","21-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Salgado de Sao Felix","","Salgado de Sao Felix",-7.356,-35.438,"G1","National","On 21 February 2018, in Salgado de Sao Felix, Paraiba, a group of 20 individuals blew up a bank, opened fire in the area, and used a drone to secure the area to take money. As the suspects fled, they burnt vehicles and threw staples on the streets to flatten the tyres of other cars.",0
"BRA25242","22-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Piaui","Castelo do Piaui","","Castelo do Piaui",-5.323,-41.555,"G1","National","On 22 February 2018, in Castelo do Piaui, Piaui, around eight armed individuals blew-up a bank agency.",0
"BRA35971","26-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Pirpirituba","","Pirpirituba",-6.781,-35.497,"PB Agora; Mais PB; Barra Portal; Focando A Noticia","Subnational-National","On 26 February 2018, in Pirpirituba, Paraiba, a group of heavily armed persons blew up an agency. They fired shots to inhibit presence of police and residents. Upon fleeing, they spread nails on the roads to avoid being chased. One of the cars used was found later that day on the highway PB-085.",0
"BRA29262","28-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Desterro","","Desterro",-7.289,-37.088,"G1","National","On 28 February 2018, in Desterro, Paraiba, at least four individuals used blew up a post office. During their escape, the group threw nails on the road to prevent a possible chase.",0
"BRA20837","28-February-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Sao Paulo","Sao Paulo","","Sao Paulo - West Zone",-23.573,-46.705,"Folha de S. Paulo; Estado de Minas; R7; G1","National","On 28 February 2018, in Sao Paulo, Sao Paulo, at least 6 armed suspects blew up fourh ATMs in a hospital. No injuries.",0
"BRA31605","01-March-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Pernambuco","Tacaratu","","Tacaratu",-9.104,-38.149,"G1","National","On 1 March 2018, in Tacaratu, Pernambuco, a group of approximately 10 armed men arrived in a truck and exploded the ATMs of a bank, stealing an unknown amount of money. They left firing shots through the streets.",0
"BRA29271","01-March-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Rio Grande do Sul","Sao Jose do Hortencio","","Sao Jose do Hortencio",-29.536,-51.251,"G1","National","On 1 March 2018, in Sao Jose do Hortencio, Rio Grande do Sul, an armed group blew up a bank.",0
"BRA31604","01-March-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","Military Forces of Brazil (2016-2018) Military Police","","South America","Brazil","Bahia","Chorrocho","","Chorrocho",-8.979,-39.102,"G1","National","On 1 March 2018, in Chorrocho, Bahia, an armed group blew up the ATMs of the only bank in the city. As the military police station is next to the bank, the group also fired shots at a parked patrol car. The suspects did not manage to take money from the ATMs and fled towards the BR-116 highway. No injuries reported.",0
"BRA29272","02-March-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Natuba","","Natuba",-7.641,-35.553,"G1","National","On 2 March 2018, in Natuba, Paraiba, four armed individuals used blew up a post office. No values were taken.",0
"BRA29273","02-March-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Rio Grande do Sul","Piratini","","Piratini",-31.448,-53.098,"G1","National","On 2 March 2018, in Piratini, Rio Grande do Sul, five individuals blew up a bank.",0
"BRA30496","04-March-2018",2018,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Gang (Brazil)","","","","South America","Brazil","Paraiba","Lagoa de Dentro","","Lagoa de Dentro",-6.673,-35.376,"Portal T5","Subnational","On 4 March 2018, in Lagoa de Dentro, Paraiba, an armed group blew up a bank.",0
