"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"ARG4241","16-November-2018",2018,"Strategic developments","Looting/property destruction","RAM: Mapuche Ancestral Resistance","","Civilians (Argentina)","Labour Group (Argentina)","South America","Argentina","Rio Negro","Bariloche","","San Carlos de Bariloche",-41.133,-71.31,"La Nacion (Argentina)","National","Property destruction: On Nov 16th, in Bariloche machines from the company Hidraco were set on fire by a group of 10 people. Police associated the event to another property destruction where a message was left from the RAM (Resistencia Ancestral Mapuche).",0
"ARG4117","29-November-2018",2018,"Strategic developments","Disrupted weapons use","Police Forces of Argentina (2015-2019)","","Unidentified Armed Group (Argentina)","","South America","Argentina","Buenos Aires","La Plata","","La Plata",-34.921,-57.953,"La Nacion (Argentina)","National","On 29 November 2018, in Buenos Aires, hours before the start of the G20, 3 explosives were found and defused in different places in the city. Some of them were not real. No injuries or explosions were reported.",0
"ARG4087","03-December-2018",2018,"Strategic developments","Change to group/activity","Government of Argentina (2015-2019)","Police Forces of Argentina (2015-2019)","","","South America","Argentina","Ciudad Autonoma de Buenos Aires","","","Buenos Aires",-34.614,-58.458,"HRW","Other","On 3 December 2018, in Buenos Aires, Ciudad Autonoma, the Argentine Security Ministry approved a law to allow federal security forces to use arms in self-defence, protect someone else of risk to life or injury, prevent crime, against suspects who resist arrest, or to prevent the escape of suspects. The new law allows security forces to use weapons and critics say it goes against the UN Basic Principles.",0
"ARG4115","05-December-2018",2018,"Strategic developments","Disrupted weapons use","Police Forces of Argentina (2015-2019)","","Mapuche Indigenous Militia (Argentina)","","South America","Argentina","Rio Negro","General Roca","","General Roca",-39.028,-67.578,"El Cordillerano","Subnational","On 5 December 2018, in General Roca (Rio Negro), the police deactivaded an explosive device left left in Houssay y San Luis street. According to a resident of the area, the device was left by a young man. A note was left, written ''All Mapuche Land to be liberated''.",0
"ARG35","11-January-2019",2019,"Strategic developments","Other","Protesters (Argentina)","Labour Group (Argentina)","","","South America","Argentina","Ciudad Autonoma de Buenos Aires","","","Buenos Aires",-34.614,-58.458,"Infobae","National","On 11 January 2019, a general strike across the country began led by workers at the ports what has caused millions of dollars in losses.",0
"ARG252","23-February-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","Jewish Group (Argentina)","South America","Argentina","San Luis","Juan Martin de Pueyrredon","","San Luis",-33.296,-66.328,"El Diario de la Republica","National","Around 23 February 2019 (between 21 February - 23 February), in San Luis, San Luis, nine Jewish tombs were destroyed in the Jewish cemetery. The local Israeli community believes it could be an anti-Semitic attack related to other incidents that have happened in the country.",0
"ARG312","14-March-2019",2019,"Strategic developments","Arrests","Police Forces of Argentina (2015-2019)","","RAM: Mapuche Ancestral Resistance","","South America","Argentina","Rio Negro","Bariloche","","San Carlos de Bariloche",-41.133,-71.31,"El Liberal","National","March 14, 2019. In San Carlos de Bariloche, Fausto Jones Huala brother of the leader and creator of Mapuche Ancestral Resistance RAM, and important member of the group, surrendered to the judge that is investigating the assassination of a Mapuche indigenous man during an armed clash in 2017. Huala was a fugitive since May, 2018.",0
"ARG668","20-August-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","Government of Argentina (2015-2019)","South America","Argentina","Chubut","Rawson","","Trelew",-43.253,-65.306,"La Voz del Interior (Argentina)","National","As reported on August 20, 2019, unidentified perpetrators attacked the private residence of the governor of Chubut province in Trelew, Chubut. Several gunshots impacted the private car of the politician parked in fron of the door. No arrests were reported.",0
"ARG730","29-August-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","Labour Group (Argentina)","South America","Argentina","Buenos Aires","La Plata","","La Plata",-34.921,-57.953,"Diario El Dia","National","On 29 August 2019, in La Plata, Buenos Aires province, unidentified perpetrators vandalized the building facilities of a local workers unions. Workers of the organization found several shotguns and threatening graffitis.",0
"ARG968","03-November-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","APDH: Permanent Assembly for Human Rights","South America","Argentina","Buenos Aires","La Matanza","","San Justo",-34.677,-58.561,"Indymedia Argentina","National","On 3 November 2019, in San Justo (Buenos Aires), the headquarters of the Permanent Assembly for Human Rights (APDH) in La Matanza was intentionally burned down. It was reported that the APDH received threats but there are no suspects.",0
"ARG967","03-November-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","Labour Group (Argentina)","South America","Argentina","Santa Fe","San Lorenzo","","Roldan",-32.907,-60.898,"La Capital (Argentina)","Subnational","On 3 November 2019, in Roldan (Santa Fe), the car of the Finances seceretary of the Federation of Municipal Workers 'Unions (Festram) and current General Secretary of the Municipal Workers' Union of Roldan and Adhered Communes (Sitram) was set on fire. There were no suspects but the trade unions believed the attack was connected with the dismissals of workers in Commune of Maciel.",0
"ARG1090","25-November-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","","South America","Argentina","Chubut","Rawson","","Trelew",-43.253,-65.306,"Diario Cronica (Argentina)","National","On 25 November 2019, in Trelew (Chubut), two cars in different parts of the city were set on fire. The residents helped to put out the fire, so the cars would not be completely destroyed. It was reported that the owner of one of the cars might be a relative of a person who is arrested for murder and it might be the motivation for this action.",0
"ARG1129","04-December-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","Labour Group (Argentina)","South America","Argentina","Santa Fe","Rosario","","Rosario",-32.953,-60.647,"La Capital (Argentina)","Subnational","On 4 December 2019, in Rosario (Santa Fe), the pickup truck of the United Maritime Trade Union (Somu) was burned by a group who was in a car. The motivation of the attack is unknown.",0
"ARG1154","09-December-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Police Forces of Argentina (2015-2019)","","South America","Argentina","Buenos Aires","La Plata","","La Plata - Tolosa",-34.903,-57.983,"Diario El Dia","National","On 9 December 2019, in Tolosa (Buenos Aires), a police car was set on fire in front of the 6th Police Station of Tolosa. There are no suspects.",0
"ARG1155","10-December-2019",2019,"Strategic developments","Other","Government of Argentina (2019-)","PJ: Justicialist Party","","","South America","Argentina","Ciudad Autonoma de Buenos Aires","","","Buenos Aires",-34.614,-58.458,"La Capital (Argentina)","National","On 10 December 2019, in Buenos Aires (Ciudad Autonoma de Buenos Aires), Alberto Fernandez and Cristina Fernandez de Kirchner, both of PJ (Justicialist Party), took over the presidency and vice-presidency of the country in the Congress.",0
"ARG1397","29-January-2020",2020,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","ATE: Association of State Workers; Labour Group (Argentina)","South America","Argentina","Buenos Aires","Pergamino","","Pergamino",-33.892,-60.576,"El Faro Colon Buenos Aires","National","As reported on 29 January 2020, in Pergamino (Buenos Aires), the ATE (Association of State Workers) headquarters were disorganized, partially destroyed and looted. The group took 200 ARS and an electric kettle. The Secretary-General believed the attack was political, with the aim to intimidate the Commission.",0
"ARG1558","20-February-2020",2020,"Strategic developments","Other","Civilians (Argentina)","Mapuche Indigenous Group (Argentina)","Civilians (Italy)","Farmers (Italy)","South America","Argentina","Chubut","Futaleufu","","Esquel",-42.917,-71.323,"El Diario de la Republica","National","As reported on 20 February 2020, in the indigenous mapuche community Nehuentuain Inchin de Costa del Lepa, 45 kilometers away of Esquel (Chubut), an Italian farmer blocked the road and access to the mapuche community. This action made the group isolated, with scarce food. This action took place one week after signing the agreement to create a 'Table for Alternative Resolution of Territorial Conflicts with Native Peoples', in order to find peaceful and consensual solutions.",0
"ARG1706","18-March-2020",2020,"Strategic developments","Other","Civilians (Argentina)","Labour Group (Argentina)","","","South America","Argentina","Buenos Aires","Tres Arroyos","","Claromeco",-38.854,-60.067,"El Faro Colon Buenos Aires","National","On 18 March 2020, in Claromeco (Buenos Aires), self-convened merchants and residents gathered in the city's entrance in order to control the entry of vehicles that will be in quarantine in the city. The main goal of this measure was to prevent the spread of coronavirus, that was considered pandemic by the World Health Organization.",0
"ARG1709","19-March-2020",2020,"Strategic developments","Change to group/activity","Pinamar Communal Militia (Argentina)","","","","South America","Argentina","Buenos Aires","Pinamar","","Pinamar",-37.11,-56.854,"Diario El Dia","National","On 19 March 2020, in Pinamar (Buenos Aires), self-convened residents blocked route 11 in order to control the entry of vehicles that will be in quarantine the city and only let residents get in. The main goal of this measure was to prevent the spread of coronavirus, that was considered pandemic by the World Health Organization.",0
"ARG1712","20-March-2020",2020,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","Government of Argentina (2019-); Judges (Argentina)","South America","Argentina","Santa Cruz","Deseado","","Puerto Deseado",-47.748,-65.893,"Diario Cronica (Argentina)","National","On 20 March 2020, in Puerto Deseado (Santa Cruz), in the early hours, a petrol bomb and rocks were thrown at the Court of Misdemeanors, hitting a judge's office. The identity and number of perpetrators, as well as their motivation, are unknown.",0
"ARG1844","07-May-2020",2020,"Strategic developments","Looting/property destruction","Police Forces of Argentina (2019-)","","Civilians (Argentina)","Toba Indigenous Group (Argentina)","South America","Argentina","Santa Fe","Rosario","","Rosario",-32.953,-60.647,"Indymedia Argentina","National","On 7 May 2020, in Rosario (Santa Fe), the police invaded several houses of members of indigenous Qom (Toba) community in La Cava neighborhood, took some belongings, money and threatened them with their guns. The motivation of the police's action is unknown.",0
"ARG2250","28-June-2020",2020,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","LGBT (Argentina)","South America","Argentina","San Luis","Juan Martin de Pueyrredon","","San Luis",-33.296,-66.328,"Agencia Presentes","National","On 28 June 2020, in San Luis (San Luis), the LGBT flag that was placed in front of the City Council was burned on the International LGBT Pride Day. There is no information about perpetrators.",0
"ARG2864","09-September-2020",2020,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","Government of Argentina (2019-); PJ: Justicialist Party","South America","Argentina","Buenos Aires","Vicente Lopez","","Vicente Lopez",-34.524,-58.504,"La Capital (Argentina)","National","On 9 September 2020, in Vicente Lopez (Buenos Aires), one man threw a petrol bomb against one of the Presidential House's walls. The suspect was detained and his motivations are unknown.",0
"ARG6187","10-December-2020",2020,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","Government of Argentina (2019-)","Civilians (Argentina)","","South America","Argentina","Santa Cruz","Deseado","","Las Heras",-46.541,-68.932,"Tiempo Sur (Argentina)","Subnational","On 10 December 2020, in Las Heras (Santa Cruz), after municipal workers, who have been demonstrating to demand a salary raise, met the Mayor and agreed to suspend the demonstration, a car was set on fire near the building that those who chose to remain demonstrating were occupying. The group believed the perpetrators were linked to the Mayor.",0
"ARG6940","09-March-2021",2021,"Strategic developments","Looting/property destruction","Kill Progress Brigade","","Civilians (Argentina)","Women (Argentina); LGBT (Argentina)","South America","Argentina","San Luis","Juan Martin de Pueyrredon","","San Luis",-33.296,-66.328,"El Diario de la Republica","National","Property destruction: On 9 March 2021, in San Luis (San Luis), during the early hours, a group called Brigada mata progreso (Kill Progress Brigade) painted homophobic and anti-Semitic sentences on the benches that have the pride flags in Pringles square and in Casa Azul (LGBT space), besides breaking its windows and setting fire to International Woman's Day's posters.",0
"ARG7369","19-April-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","","South America","Argentina","Catamarca","Andalgala","","Andalgala",-27.583,-66.314,"Catamarca Actual","Subnational","Property destruction: On 19 April 2021, in Andalgala (Catamarca), a group attacked and damaged the car of a Club's President, besides spilling excrement in it. It is believed that it was an attack perpetrated by anti-mining groups, who were aware of his position in favor of the mining project.",0
"ARG8668","03-October-2021",2021,"Strategic developments","Looting/property destruction","Mapuche Indigenous Militia (Argentina)","","Civilians (Argentina)","Labour Group (Argentina)","South America","Argentina","Rio Negro","Bariloche","","San Carlos de Bariloche",-41.133,-71.31,"Diario Cronica (Argentina)","National","Property destruction: On 3 October 2021, in San Carlos de Bariloche (Rio Negro), around three hooded people, who claimed to be Mapuche indigenous people, broke into the provincial road's camp, set fire to the warehouse, and road machines, besides handcuffing the watchman and his wife. The group left flyers and messages that supported the Mapuche's struggle to get back their ancestral lands in the Patagonia area.",0
"ARG8780","16-October-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","JxC: Together for Change; PRO: Republican Proposal","South America","Argentina","Salta","Capital","","Salta",-24.781,-65.423,"La Nacion (Argentina)","National","Property destruction: On 16 October 2021, around Salta municipality (Salta), stones were thrown at the house of a Together for Change's Congressman during the early hours. The Congressman, who is affiliated with the Republican Proposal (PRO) party, had his glass door broken in the attack. The motivation of the crime and its perpetrators are unknown.",0
"ARG8808","20-October-2021",2021,"Strategic developments","Looting/property destruction","Mapuche Indigenous Militia (Argentina)","","Civilians (Argentina)","Labour Group (Argentina)","South America","Argentina","Rio Negro","Bariloche","","El Bolson",-41.966,-71.537,"El Diario de la Republica","National","Property destruction: On 20 October 2021, in El Bolson (Rio Negro), the Andean Club Piltriquitron was set on fire in the early hours, while flyers against the sale of water and lands were left around the place. The flyers had messages against the Mayor, the Governor, and a businessman. The attack was believed to be perpetrated by Mapuche indigenous groups, who carried out a similar event on 3 October. There is an ongoing conflict of the Mapuche people with the government and businessmen.",0
"ARG9120","17-November-2021",2021,"Strategic developments","Looting/property destruction","CRN: National Restoration Command","","Civilians (Argentina)","Mapuche Indigenous Group (Argentina); Women (Argentina)","South America","Argentina","Buenos Aires","Bahia Blanca","","Bahia Blanca",-38.718,-62.262,"Indymedia Argentina","National","Property destruction: Around 17 November 2021 (week of), in Bahia Blanca (Buenos Aires), members of the National Restoration Command (CRN) threw a petrol bomb at the woman leader of the Ruka Kimun Mapuche indigenous group. Weeks later, pamphlets with death threats to her and the community were found in the San Cayetano neighborhood with the far-right group CRN's signature.",0
"ARG9121","22-November-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Argentina)","","Civilians (Argentina)","Journalists (Argentina)","South America","Argentina","Ciudad Autonoma de Buenos Aires","","","Buenos Aires",-34.614,-58.458,"El Comercial; Diario Cronica (Argentina); Diario De Cuyo","National","Property destruction: On 22 November 2021, in Buenos Aires (Ciudad Autonoma de Buenos Aires), nine hooded people threw around seven petrol bombs at the Clarin newspaper's headquarters in Piedras Street and fled. The case, which was classified as public intimidation by a judge, had anarchists as main suspects, with one of them arrested on 26 November.",0
"ARG9094","24-November-2021",2021,"Strategic developments","Looting/property destruction","Mapuche Indigenous Militia (Argentina)","","Civilians (Argentina)","Labour Group (Argentina)","South America","Argentina","Rio Negro","Bariloche","","Villa Mascardi",-41.35,-71.511,"Diario De Cuyo","National","Property destruction: Around 24 November 2021, in Villa Mascardi (Rio Negro), hooded Mapuche indigenous people from the Winkul Lafken Mapu community threw stones against the car of National Park's workers, damaging part of the cars. The attack took place during an increasing conflict between Mapuche people, civilians, the police, and the provincial government.",0
"BHS11","20-March-2020",2020,"Strategic developments","Change to group/activity","Government of the Bahamas (2017-)","","","","Caribbean","Bahamas","New Providence","","","Nassau",25.058,-77.343,"The Nassau Guardian","National","On 20 March 2020, throughout the Bahamas a curfew was imposed to prevent spread of the coronavirus. On 27 March 2020 the borders of the Bahamas were closed to all incoming visitors including citizens.",0
"BHS14","02-August-2020",2020,"Strategic developments","Arrests","Police Forces of the Bahamas (2017-)","","Civilians (Haiti)","Refugees/IDPs (Haiti)","Caribbean","Bahamas","Exuma","","","Coast of Exuma",24.096,-76.384,"The Nassau Guardian","National","On 2 August 2020, off the coast of Little Hawksbill Cay, Exuma, the coast guard of the Bahamas found and detained 44 Haitian illegal migrants.",0
"BHS55","22-September-2021",2021,"Strategic developments","Arrests","Police Forces of the Bahamas (2017-)","","Civilians (Haiti)","Refugees/IDPs (Haiti)","Caribbean","Bahamas","Inagua","","","Matthew Town",20.947,-73.674,"The Nassau Guardian","National","On 22 September 2021, in Inagua district (coded to Matthew Town), police officers arrested 86 Haitian migrants in unspecified circumstances.",0
"BHS56","23-September-2021",2021,"Strategic developments","Arrests","Police Forces of the Bahamas (2017-)","","Civilians (Haiti)","Refugees/IDPs (Haiti)","Caribbean","Bahamas","Inagua","","","Coast of Inagua",21.21,-73.007,"The Nassau Guardian","National","On 23 September 2021, off the coast of Inagua district, police officers arrested 151 Haitian migrants in a sloop five miles west the island.",0
"BHS57","25-September-2021",2021,"Strategic developments","Arrests","Police Forces of the Bahamas (2017-)","","Civilians (Haiti)","Refugees/IDPs (Haiti)","Caribbean","Bahamas","Inagua","","","Coast of Inagua",21.21,-73.007,"The Nassau Guardian","National","On 25 September 2021, of the coast of Inagua district, police officers arrested 50 Haitian migrants in a sloop.",0
"BHS58","25-September-2021",2021,"Strategic developments","Arrests","Police Forces of the Bahamas (2017-)","","Civilians (Haiti)","Refugees/IDPs (Haiti)","Caribbean","Bahamas","Ragged Island","","","Coast of Ragged Island",22.191,-75.713,"The Nassau Guardian","National","On 25 September 2021, off the coast of Ragged Island, police officers arrested 145 Haitian migrants in a ship.",0
"BHS59","26-September-2021",2021,"Strategic developments","Arrests","Police Forces of the Bahamas (2017-)","","Civilians (Haiti)","Refugees/IDPs (Haiti)","Caribbean","Bahamas","Ragged Island","","","Duncan Town",22.197,-75.726,"The Nassau Guardian","National","On 26 September 2021, in Ragged Island district (coded to Duncan Town), police officers arrested more than 400 Haitian migrants after their boat sank.",0
"BHS60","04-October-2021",2021,"Strategic developments","Arrests","Police Forces of the Bahamas (2017-)","","Civilians (Haiti)","Refugees/IDPs (Haiti)","Caribbean","Bahamas","Inagua","","","Matthew Town",20.947,-73.674,"The Nassau Guardian","National","On 4 October 2021, in Inagua district (coded to Matthew Town), police officers arrested over 300 Haitian migrants in unspecified circumstances.",0
"BHS62","22-November-2021",2021,"Strategic developments","Arrests","Police Forces of the Bahamas (2017-)","","Civilians (International)","Refugees/IDPs (International)","Caribbean","Bahamas","New Providence","","","Nassau",25.058,-77.343,"The Nassau Guardian","National","On 22 November 2021, in Nassau, New Providence, police arrested 32 people, including seven Bahamians, nine Cubans, eight Colombians, two Romanians, and six Jamaicans, who were in five vessels at a dock on West Bay Street. The operation is believed to be human trafficking (unspecified).",0
"BRB4","28-March-2020",2020,"Strategic developments","Change to group/activity","Government of Barbados (2018-2021)","","","","Caribbean","Barbados","Saint Michael","","","Bridgetown",13.107,-59.62,"Loop News Barbados","National","On 28 March 2020, throughout Barbados a curfew was imposed as part of a public health state of emergency to prevent the spread of coronavirus.",0
"BRB16","20-October-2021",2021,"Strategic developments","Other","Government of Barbados (2018-2021)","","","","Caribbean","Barbados","Saint Michael","","","Bridgetown",13.107,-59.62,"Loop News Barbados","National","Elections/referendum: On 20 October 2021, in Bridgetown, Saint Michael, Governor General Dame Sandra was named the first president-elect of the country. A secret ballot was held in the legislature where the elections were held. This step is part of the country's transition process from the British monarchy to a Republic.",0
"BRB17","30-November-2021",2021,"Strategic developments","Other","Government of Barbados (2021-)","","","","Caribbean","Barbados","Saint Michael","","","Bridgetown",13.107,-59.62,"Loop News Barbados","National","Other: On 30 November 2021, in Bridgetown, Saint Michael, Barbados officially transitioned from a Commonwealth state to a Republic. During the ceremony, the first president of Barbados Sandra Mason took office.",0
"BOL489","07-November-2019",2019,"Strategic developments","Arrests","Police Forces of Bolivia (2006-2019)","","Civilians (Haiti)","Refugees/IDPs (Haiti)","South America","Bolivia","Santa Cruz","Andres Ibanez","Santa Cruz de la Sierra","Santa Cruz de la Sierra",-17.786,-63.181,"La Razon (Bolivia)","National","On 7 November 2019, in Santa Cruz, Santa Cruz, 40 migrants from Haitians were arrested by Bolivian police working with Interpol. They entered the country via Brazil.",0
"BOL526","10-November-2019",2019,"Strategic developments","Other","Government of Bolivia (2006-2019)","MAS-IPSP: Movement for Socialism-Political Instrument for the Sovereignty of the Peoples","","","South America","Bolivia","Cochabamba","Cercado","Cochabamba","Cochabamba",-17.39,-66.157,"El Mundo (Bolivia)","National","On 10 November 2019, in Cochabamba city, Evo Morales resigned from the presidency after two weeks of demonstrations, following an OEA report that revealed irregularities in the election process carried out in October. The commander of the Military Forces and the commander of the National Police asked the president to end the political and social crisis.",0
"BOL539","12-November-2019",2019,"Strategic developments","Other","Government of Bolivia (2019-2020)","MDS: Social Democratic Movement","","","South America","Bolivia","La Paz","Murillo","Nuestra Senora de La Paz","La Paz",-16.496,-68.134,"Correo del Sur","National","On 12 November 2019, in La Paz city, Jeanine Anez assumed the presidency of Bolivia after the resignation made on November 10 2019 of Evo Morales from the presidency. After the president and first vice-president of congress resigned as well, she took control of the Senate and then she became the internal president. She was previously senator of BENI. There is a time limit of 90 days to implement a new election and a new government for transition.",0
"BOL1031","15-August-2020",2020,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Bolivia)","","Civilians (Bolivia)","Labour Group (Bolivia)","South America","Bolivia","Oruro","Pantaleon Dalence","Machacamarca","Payrumani",-18.165,-66.856,"Correo del Sur","National","On 15 August 2020, in Payrumani, Oruro, unidentified people attacked in the evening the Electricity substation, which provides electricity to mining cooperatives. The facilities and buildings were damaged, as well as a electricity transformer. Fire was reported outside the buildings.",0
"BOL1285","08-November-2020",2020,"Strategic developments","Other","Government of Bolivia (2020-)","MAS-IPSP: Movement for Socialism-Political Instrument for the Sovereignty of the Peoples","","","South America","Bolivia","La Paz","Murillo","Nuestra Senora de La Paz","La Paz",-16.496,-68.134,"El Deber","National","On 8 November 2020, in La Paz (La Paz), Luis Alberto Arce Catacora of the Movement for Socialism-Political Instrument for the Sovereignty of the Peoples (MAS-IPSP) was sworn in as the President of Bolivia in the Presidential Palace in La Paz, ending one year of the interim government of the Social Democratic Movement (MDS).",0
"BOL2699","08-December-2021",2021,"Strategic developments","Arrests","Police Forces of Bolivia (2020-)","","Civilians (Bolivia)","COMCIPO: Potosi Civic Committee; Labour Group (Bolivia); Farmers (Bolivia)","South America","Bolivia","Potosi","Tomas Frias","Potosi","Potosi",-19.584,-65.753,"El Deber","National","Arrests: On 8 December 2021, in Potosi (Potosi), almost a thousand police officers from four departments raided the Potosi Civic Committee (COMCIPO) offices and arrested an unknown number of the organization leaders. The Civic Committees across the country are organizations formed by citizens, different labour unions, and farming groups that oppose the governing MAS party. They were responsible for calling the November 2021 protests in the country, which is why opposition groups report the arrests were arbitrary detentions intended to target those opposed to the left-wing MAS government.",0
