measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,22,All Ages,441,Colon and rectum cancer,3,Rate,2019,14.032988219175621,14.858595119582489,12.960258433238739
1,Deaths,1,Global,3,Both,22,All Ages,444,Lip and oral cavity cancer,1,Number,2019,199397.55224116493,218058.55772592142,181651.48404333822
1,Deaths,1,Global,3,Both,22,All Ages,444,Lip and oral cavity cancer,2,Percent,2019,0.003527614739545324,0.003801413522213365,0.0032630973052303796
1,Deaths,1,Global,3,Both,22,All Ages,444,Lip and oral cavity cancer,3,Rate,2019,2.5770399214930295,2.8182171855511844,2.3476874260319707
1,Deaths,1,Global,3,Both,22,All Ages,447,Nasopharynx cancer,1,Number,2019,71610.48888724513,77624.61581665,65442.01106344039
1,Deaths,1,Global,3,Both,22,All Ages,447,Nasopharynx cancer,2,Percent,2019,0.0012665852506355123,0.0013483379566238535,0.0011922314133787078
1,Deaths,1,Global,3,Both,22,All Ages,447,Nasopharynx cancer,3,Rate,2019,0.9255032801850278,1.0032306395021438,0.8457810698162503
1,Deaths,1,Global,3,Both,22,All Ages,450,Other pharynx cancer,1,Number,2019,114206.7191835565,126039.37053087258,103153.61726217881
1,Deaths,1,Global,3,Both,22,All Ages,450,Other pharynx cancer,2,Percent,2019,0.002020351556166064,0.0021951647724412202,0.0018519927779891887
1,Deaths,1,Global,3,Both,22,All Ages,450,Other pharynx cancer,3,Rate,2019,1.47602250544582,1.6289492317591987,1.3331707773901502
1,Deaths,1,Global,3,Both,22,All Ages,453,Gallbladder and biliary tract cancer,1,Number,2019,172440.7526292525,188615.29112464344,144898.84652314882
1,Deaths,1,Global,3,Both,22,All Ages,453,Gallbladder and biliary tract cancer,2,Percent,2019,0.0030509816991303985,0.0033024994224529424,0.0025548929300055223
1,Deaths,1,Global,3,Both,22,All Ages,453,Gallbladder and biliary tract cancer,3,Rate,2019,2.2286467342408267,2.43768857525568,1.8726915544921932
1,Deaths,1,Global,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2019,531107.1150365397,566536.852152924,491948.1942999251
1,Deaths,1,Global,3,Both,22,All Ages,456,Pancreatic cancer,2,Percent,2019,0.009397246117926618,0.009909238072265535,0.00873776917197721
1,Deaths,1,Global,3,Both,22,All Ages,456,Pancreatic cancer,3,Rate,2019,6.864097490939971,7.321996025454057,6.358002501876189
1,Deaths,1,Global,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2019,62843.5880783146,71000.67167920682,46316.94872165688
1,Deaths,1,Global,3,Both,22,All Ages,459,Malignant skin melanoma,2,Percent,2019,0.0011120785125275012,0.001264413135014525,0.0008257800841105536
1,Deaths,1,Global,3,Both,22,All Ages,459,Malignant skin melanoma,3,Rate,2019,0.8121987129100067,0.9176219232061436,0.5986062745298514
1,Deaths,1,Global,3,Both,22,All Ages,462,Non-melanoma skin cancer,1,Number,2019,56053.55659315846,59792.38145926357,50414.84641457926
1,Deaths,1,Global,3,Both,22,All Ages,462,Non-melanoma skin cancer,2,Percent,2019,0.0009917770653826983,0.001047860094571079,0.0008967495708648912
1,Deaths,1,Global,3,Both,22,All Ages,462,Non-melanoma skin cancer,3,Rate,2019,0.7244434621119502,0.7727645213783664,0.6515680377519125
1,Deaths,1,Global,3,Both,22,All Ages,465,Ovarian cancer,1,Number,2019,198412.1754647824,217664.61845854274,175357.2550705098
1,Deaths,1,Global,3,Both,22,All Ages,465,Ovarian cancer,2,Percent,2019,0.0035108377076845166,0.0038542815741337455,0.0031088552917046043
1,Deaths,1,Global,3,Both,22,All Ages,465,Ovarian cancer,3,Rate,2019,2.5643047837648627,2.813125863179028,2.2663399914437132
1,Deaths,1,Global,3,Both,22,All Ages,468,Testicular cancer,1,Number,2019,10842.059336960037,11902.285663907058,9960.793932499875
1,Deaths,1,Global,3,Both,22,All Ages,468,Testicular cancer,2,Percent,2019,0.00019181016846695514,0.00020749148573680312,0.00017946926056843166
1,Deaths,1,Global,3,Both,22,All Ages,468,Testicular cancer,3,Rate,2019,0.14012418622245235,0.15382668928555862,0.12873459741758222
1,Deaths,1,Global,3,Both,22,All Ages,471,Kidney cancer,1,Number,2019,166437.62399425072,176302.0745793708,155461.18262205517
1,Deaths,1,Global,3,Both,22,All Ages,471,Kidney cancer,2,Percent,2019,0.002944952933941115,0.0030901506850894915,0.0027564008570937337
1,Deaths,1,Global,3,Both,22,All Ages,471,Kidney cancer,3,Rate,2019,2.151061518312268,2.2785509617669364,2.0092005611734156
1,Deaths,1,Global,3,Both,22,All Ages,474,Bladder cancer,1,Number,2019,228734.50076807468,243193.02589239425,210743.23265605787
1,Deaths,1,Global,3,Both,22,All Ages,474,Bladder cancer,2,Percent,2019,0.004047249954793499,0.004266766703727249,0.0037158251836048213
1,Deaths,1,Global,3,Both,22,All Ages,474,Bladder cancer,3,Rate,2019,2.9561944631555708,3.143058323982793,2.7236729720849304
1,Deaths,1,Global,3,Both,22,All Ages,477,Brain and central nervous system cancer,1,Number,2019,246253.26917432333,270929.9155416244,185641.83923935884
1,Deaths,1,Global,3,Both,22,All Ages,477,Brain and central nervous system cancer,2,Percent,2019,0.004356350989700632,0.004693036297562608,0.003309424574132244
1,Deaths,1,Global,3,Both,22,All Ages,477,Brain and central nervous system cancer,3,Rate,2019,3.1826093065218033,3.501533496424535,2.399259296024863
1,Deaths,1,Global,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2019,45575.95607844101,48775.33636270005,41289.61208653719
1,Deaths,1,Global,3,Both,22,All Ages,480,Thyroid cancer,2,Percent,2019,0.0008063653973845112,0.00084819212834082,0.0007346049110281191
1,Deaths,1,Global,3,Both,22,All Ages,480,Thyroid cancer,3,Rate,2019,0.5890295891511338,0.630378796420245,0.5336323214302746
1,Deaths,1,Global,3,Both,22,All Ages,483,Mesothelioma,1,Number,2019,29251.042049101525,31005.580732776943,26667.719165266797
1,Deaths,1,Global,3,Both,22,All Ages,483,Mesothelioma,2,Percent,2019,0.0005176330218881557,0.0005492377644304694,0.0004718408830376132
1,Deaths,1,Global,3,Both,22,All Ages,483,Mesothelioma,3,Rate,2019,0.3780442751605843,0.40072016150329426,0.34465707392906214
1,Deaths,1,Global,3,Both,22,All Ages,484,Hodgkin lymphoma,1,Number,2019,27551.890239015345,31812.683468786625,23684.796464382463
1,Deaths,1,Global,3,Both,22,All Ages,484,Hodgkin lymphoma,2,Percent,2019,0.0004874343046542524,0.000562392035176311,0.00041874505837992615
1,Deaths,1,Global,3,Both,22,All Ages,484,Hodgkin lymphoma,3,Rate,2019,0.3560842159820572,0.4111512623270776,0.30610539264458264
1,Deaths,1,Global,3,Both,22,All Ages,485,Non-Hodgkin lymphoma,1,Number,2019,254614.46273853397,270352.5306559772,237714.28385432428
1,Deaths,1,Global,3,Both,22,All Ages,485,Non-Hodgkin lymphoma,2,Percent,2019,0.004504761124528326,0.00468653845164942,0.004242481809141249
1,Deaths,1,Global,3,Both,22,All Ages,485,Non-Hodgkin lymphoma,3,Rate,2019,3.2906704605536254,3.494071299002071,3.0722503486943498
1,Deaths,1,Global,3,Both,22,All Ages,486,Multiple myeloma,1,Number,2019,113474.35593663153,121735.03429251944,99527.4543655611
1,Deaths,1,Global,3,Both,22,All Ages,486,Multiple myeloma,2,Percent,2019,0.002007944966794073,0.002153743560608905,0.0017555510793607967
1,Deaths,1,Global,3,Both,22,All Ages,486,Multiple myeloma,3,Rate,2019,1.4665573475080926,1.5733194299031095,1.2863057760830208
1,Deaths,1,Global,3,Both,22,All Ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,2019,183676.6226766663,228916.10394654694,146299.2797211909
1,Deaths,1,Global,3,Both,22,All Ages,592,Chronic kidney disease due to glomerulonephritis,2,Percent,2019,0.003249342043947994,0.004010850018197934,0.00261558477072821
1,Deaths,1,Global,3,Both,22,All Ages,592,Chronic kidney disease due to glomerulonephritis,3,Rate,2019,2.3738605813490055,2.958541526274115,1.8907909354433374
1,Deaths,1,Global,3,Both,22,All Ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,2019,305432.66918380506,382979.55185571266,237780.51304305205
1,Deaths,1,Global,3,Both,22,All Ages,593,Chronic kidney disease due to other and unspecified causes,2,Percent,2019,0.005403877302927255,0.006772806426897277,0.004253575368447569
1,Deaths,1,Global,3,Both,22,All Ages,593,Chronic kidney disease due to other and unspecified causes,3,Rate,2019,3.947451575849093,4.9496775820697705,3.0731063033507695
1,Deaths,1,Global,3,Both,22,All Ages,594,Urinary diseases and male infertility,1,Number,2019,296763.03359079856,321330.7648880208,250324.51932903117
1,Deaths,1,Global,3,Both,22,All Ages,594,Urinary diseases and male infertility,2,Percent,2019,0.005251007272521055,0.005628586783023729,0.004449627360875463
1,Deaths,1,Global,3,Both,22,All Ages,594,Urinary diseases and male infertility,3,Rate,2019,3.8354040768860536,4.1529206342452,3.2352266734911703
1,Deaths,1,Global,3,Both,22,All Ages,595,Urinary tract infections and interstitial nephritis,1,Number,2019,236786.39348120548,259034.6759074744,198433.70744723052
1,Deaths,1,Global,3,Both,22,All Ages,595,Urinary tract infections and interstitial nephritis,2,Percent,2019,0.004189901305867777,0.00453974393959523,0.003557523393075768
1,Deaths,1,Global,3,Both,22,All Ages,595,Urinary tract infections and interstitial nephritis,3,Rate,2019,3.0602581727251894,3.3477978709447638,2.5645830659089213
1,Deaths,1,Global,3,Both,22,All Ages,596,Urolithiasis,1,Number,2019,13278.948796452125,16267.443327217372,10615.96166209739
1,Deaths,1,Global,3,Both,22,All Ages,596,Urolithiasis,2,Percent,2019,0.00023494145150844065,0.0002858501850509367,0.00018568301347233134
1,Deaths,1,Global,3,Both,22,All Ages,596,Urolithiasis,3,Rate,2019,0.1716188628159808,0.2102425551551474,0.13720207044054433
1,Deaths,1,Global,3,Both,22,All Ages,602,Other urinary diseases,1,Number,2019,46697.691313141,54760.99027885503,34328.24635482258
1,Deaths,1,Global,3,Both,22,All Ages,602,Other urinary diseases,2,Percent,2019,0.0008261645151448173,0.0009557714794330787,0.0006007602193372077
1,Deaths,1,Global,3,Both,22,All Ages,602,Other urinary diseases,3,Rate,2019,0.603527041344886,0.7077381668076812,0.4436627245264743
1,Deaths,1,Global,3,Both,22,All Ages,603,Gynecological diseases,1,Number,2019,8640.725013684441,12566.695175848803,4841.388434351345
1,Deaths,1,Global,3,Both,22,All Ages,603,Gynecological diseases,2,Percent,2019,0.00015285534278190518,0.00022372979412506444,8.571144935433844e-05
1,Deaths,1,Global,3,Both,22,All Ages,603,Gynecological diseases,3,Rate,2019,0.11167385487248283,0.16241360430657506,0.06257073434727105
1,Deaths,1,Global,3,Both,22,All Ages,604,Uterine fibroids,1,Number,2019,4194.1746165686245,6479.86736826523,2315.0955243638077
1,Deaths,1,Global,3,Both,22,All Ages,604,Uterine fibroids,2,Percent,2019,7.418894791316834e-05,0.00011434818059397915,4.134116726685271e-05
1,Deaths,1,Global,3,Both,22,All Ages,604,Uterine fibroids,3,Rate,2019,0.05420605871599391,0.08374664937613022,0.02992059592155658
1,Deaths,1,Global,3,Both,22,All Ages,607,Endometriosis,1,Number,2019,89.59791192812013,141.06389938347135,49.04286644875246
1,Deaths,1,Global,3,Both,22,All Ages,607,Endometriosis,2,Percent,2019,1.5852531677434289e-06,2.5030519519080046e-06,8.578168318428176e-07
1,Deaths,1,Global,3,Both,22,All Ages,607,Endometriosis,3,Rate,2019,0.0011579750770557044,0.0018231281984495303,0.0006338363900777824
1,Deaths,1,Global,3,Both,22,All Ages,608,Genital prolapse,1,Number,2019,2043.2090437892791,3345.1621268890217,1044.6547222406111
1,Deaths,1,Global,3,Both,22,All Ages,608,Genital prolapse,2,Percent,2019,3.614433808893281e-05,5.8577416598981175e-05,1.8286176365034448e-05
1,Deaths,1,Global,3,Both,22,All Ages,608,Genital prolapse,3,Rate,2019,0.026406699654127126,0.04323331078023049,0.013501253616866039
1,Deaths,1,Global,3,Both,22,All Ages,612,Other gynecological diseases,1,Number,2019,2313.743441398423,2757.566609887207,1246.286573948258
1,Deaths,1,Global,3,Both,22,All Ages,612,Other gynecological diseases,2,Percent,2019,4.0936803612060714e-05,4.8880292599107994e-05,2.2136098260428585e-05
1,Deaths,1,Global,3,Both,22,All Ages,612,Other gynecological diseases,3,Rate,2019,0.02990312142530624,0.035639149828983877,0.016107169915511033
1,Deaths,1,Global,3,Both,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,1,Number,2019,92814.30259779694,114527.62852244778,76980.4631002716
1,Deaths,1,Global,3,Both,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,2,Percent,2019,0.0016414507168263158,0.0020015314734370105,0.001386108310393197
1,Deaths,1,Global,3,Both,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,3,Rate,2019,1.1995441287602626,1.4801699795156271,0.9949055259438911
1,Deaths,1,Global,3,Both,22,All Ages,614,Thalassemias,1,Number,2019,10227.918248631471,12049.641271415032,8582.543550829205
1,Deaths,1,Global,3,Both,22,All Ages,614,Thalassemias,2,Percent,2019,0.00018087518226137452,0.00021138952194537224,0.0001547900029771025
1,Deaths,1,Global,3,Both,22,All Ages,614,Thalassemias,3,Rate,2019,0.13218694685184224,0.15573113233882446,0.11092191007284229
1,Deaths,1,Global,3,Both,22,All Ages,615,Sickle cell disorders,1,Number,2019,41932.45717539332,57946.221533868884,29517.93301905572
1,Deaths,1,Global,3,Both,22,All Ages,615,Sickle cell disorders,2,Percent,2019,0.0007413378651227944,0.001012327570612235,0.0005300034515078204
1,Deaths,1,Global,3,Both,22,All Ages,615,Sickle cell disorders,3,Rate,2019,0.5419405350402106,0.7489045101809949,0.38149360879847144
1,Deaths,1,Global,3,Both,22,All Ages,616,G6PD deficiency,1,Number,2019,13045.535786732364,18031.42027063986,9863.5178675798
1,Deaths,1,Global,3,Both,22,All Ages,616,G6PD deficiency,2,Percent,2019,0.00023076030481403,0.00031919149883061107,0.0001771519784375238
1,Deaths,1,Global,3,Both,22,All Ages,616,G6PD deficiency,3,Rate,2019,0.16860220269411455,0.23304042279544296,0.12747738889176446
1,Deaths,1,Global,3,Both,22,All Ages,618,Other hemoglobinopathies and hemolytic anemias,1,Number,2019,27608.39138703979,32495.469722702124,23948.524481993183
1,Deaths,1,Global,3,Both,22,All Ages,618,Other hemoglobinopathies and hemolytic anemias,2,Percent,2019,0.00048847736462812,0.0005729312245295741,0.00042758393796339943
1,Deaths,1,Global,3,Both,22,All Ages,618,Other hemoglobinopathies and hemolytic anemias,3,Rate,2019,0.3568144441740919,0.41997568075353237,0.30951384787465014
1,Deaths,1,Global,3,Both,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",1,Number,2019,162039.1673787605,178615.44969401768,131144.69711218346
1,Deaths,1,Global,3,Both,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",2,Percent,2019,0.002867195458167676,0.003108687958370984,0.0023031748403067567
1,Deaths,1,Global,3,Both,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,2019,2.094215292450056,2.3084493228893592,1.6949311370755946
1,Deaths,1,Global,3,Both,22,All Ages,626,Musculoskeletal disorders,1,Number,2019,117542.95673305952,136050.6352486481,94835.29049221378
1,Deaths,1,Global,3,Both,22,All Ages,626,Musculoskeletal disorders,2,Percent,2019,0.0020798311278073123,0.0024180616196523975,0.0016914635151326492
1,Deaths,1,Global,3,Both,22,All Ages,626,Musculoskeletal disorders,3,Rate,2019,1.5191404738261691,1.7583361201756544,1.2256636393872873
1,Deaths,1,Global,3,Both,22,All Ages,627,Rheumatoid arthritis,1,Number,2019,44408.35059767891,51747.786678963224,33953.68778890968
1,Deaths,1,Global,3,Both,22,All Ages,627,Rheumatoid arthritis,2,Percent,2019,0.0007857886243596337,0.0009153589057696578,0.00059795157685449
1,Deaths,1,Global,3,Both,22,All Ages,627,Rheumatoid arthritis,3,Rate,2019,0.5739393039261753,0.6687951312426509,0.43882188086292084
1,Deaths,1,Global,3,Both,22,All Ages,639,Other musculoskeletal disorders,1,Number,2019,73134.60613538044,85595.77521581294,58422.05611618807
1,Deaths,1,Global,3,Both,22,All Ages,639,Other musculoskeletal disorders,2,Percent,2019,0.001294042503447678,0.0015178989287374554,0.00102779226130567
1,Deaths,1,Global,3,Both,22,All Ages,639,Other musculoskeletal disorders,3,Rate,2019,0.9452011698999935,1.1062509412126804,0.7550542582640626
1,Deaths,1,Global,3,Both,22,All Ages,640,Other non-communicable diseases,1,Number,2019,1137246.5642488177,1297376.5038900755,1008396.3280150932
1,Deaths,1,Global,3,Both,22,All Ages,640,Other non-communicable diseases,2,Percent,2019,0.020111528844440864,0.022289629991397598,0.018240222957451112
1,Deaths,1,Global,3,Both,22,All Ages,640,Other non-communicable diseases,3,Rate,2019,14.697922636007938,16.76746282064713,13.032645410004102
1,Deaths,1,Global,3,Both,22,All Ages,641,Congenital birth defects,1,Number,2019,549304.6971543105,690237.3849703809,447796.69855219853
1,Deaths,1,Global,3,Both,22,All Ages,641,Congenital birth defects,2,Percent,2019,0.009709821087729414,0.012098052611100576,0.008089703939327297
1,Deaths,1,Global,3,Both,22,All Ages,641,Congenital birth defects,3,Rate,2019,7.099285411077645,8.920717814149782,5.787382823466561
1,Deaths,1,Global,3,Both,22,All Ages,642,Neural tube defects,1,Number,2019,85055.2359878565,121833.88605846267,62608.1570323324
1,Deaths,1,Global,3,Both,22,All Ages,642,Neural tube defects,2,Percent,2019,0.0015035568414817264,0.0021520135914603806,0.001117052812939531
1,Deaths,1,Global,3,Both,22,All Ages,642,Neural tube defects,3,Rate,2019,1.0992649418665499,1.5745970029940655,0.8091559714247891
1,Deaths,1,Global,3,Both,22,All Ages,942,Myocarditis,1,Number,2019,32449.096673818454,37087.00940003503,23164.289507798607
1,Deaths,1,Global,3,Both,22,All Ages,942,Myocarditis,2,Percent,2019,0.0005740733606183137,0.000650960148772832,0.0004125093278296146
1,Deaths,1,Global,3,Both,22,All Ages,942,Myocarditis,3,Rate,2019,0.4193763494332062,0.4793173372413462,0.29937829298134766
1,Deaths,1,Global,3,Both,22,All Ages,345,Malaria,1,Number,2019,643380.8953162505,1153663.5704470123,301600.51602618373
1,Deaths,1,Global,3,Both,22,All Ages,345,Malaria,2,Percent,2019,0.01137307644582283,0.020448498314348067,0.0054764324446267025
1,Deaths,1,Global,3,Both,22,All Ages,345,Malaria,3,Rate,2019,8.315138442374577,14.91009816117672,3.897924329594226
1,Deaths,1,Global,3,Both,22,All Ages,346,Chagas disease,1,Number,2019,9487.781492107388,16518.65266255281,5499.967848367645
1,Deaths,1,Global,3,Both,22,All Ages,346,Chagas disease,2,Percent,2019,0.00016791102287190768,0.0002949679530721915,9.768558514052305e-05
1,Deaths,1,Global,3,Both,22,All Ages,346,Chagas disease,3,Rate,2019,0.12262132306414389,0.21348921730588521,0.07108230042377332
1,Deaths,1,Global,3,Both,22,All Ages,347,Leishmaniasis,1,Number,2019,5713.154836933513,18668.74216988576,1692.812165853324
1,Deaths,1,Global,3,Both,22,All Ages,347,Leishmaniasis,2,Percent,2019,0.00010109229843430448,0.00033039019084443825,3.072711240143794e-05
1,Deaths,1,Global,3,Both,22,All Ages,347,Leishmaniasis,3,Rate,2019,0.07383755681534966,0.2412772539838821,0.021878124791205326
1,Deaths,1,Global,3,Both,22,All Ages,348,Visceral leishmaniasis,1,Number,2019,5713.154836933513,18668.74216988576,1692.812165853324
1,Deaths,1,Global,3,Both,22,All Ages,348,Visceral leishmaniasis,2,Percent,2019,0.00010109229843430448,0.00033039019084443825,3.072711240143794e-05
1,Deaths,1,Global,3,Both,22,All Ages,348,Visceral leishmaniasis,3,Rate,2019,0.07383755681534966,0.2412772539838821,0.021878124791205326
1,Deaths,1,Global,3,Both,22,All Ages,350,African trypanosomiasis,1,Number,2019,1360.1152109933842,2576.2281388218285,609.4004530374924
1,Deaths,1,Global,3,Both,22,All Ages,350,African trypanosomiasis,2,Percent,2019,2.4037904622139838e-05,4.4507586046355805e-05,1.095085116896723e-05
1,Deaths,1,Global,3,Both,22,All Ages,350,African trypanosomiasis,3,Rate,2019,0.01757830603818342,0.033295507823425136,0.00787597078300212
1,Deaths,1,Global,3,Both,22,All Ages,351,Schistosomiasis,1,Number,2019,11514.288050090596,13275.646851444846,10135.913988384458
1,Deaths,1,Global,3,Both,22,All Ages,351,Schistosomiasis,2,Percent,2019,0.0002036302842150585,0.00022952694430548477,0.00017980689039111012
1,Deaths,1,Global,3,Both,22,All Ages,351,Schistosomiasis,3,Rate,2019,0.14881215761748784,0.17157618804888036,0.13099787181586992
1,Deaths,1,Global,3,Both,22,All Ages,352,Cysticercosis,1,Number,2019,1045.713684922756,1408.8517953397575,714.6620230444494
1,Deaths,1,Global,3,Both,22,All Ages,352,Cysticercosis,2,Percent,2019,1.8493271919145848e-05,2.4772420288426894e-05,1.2699247241897725e-05
1,Deaths,1,Global,3,Both,22,All Ages,352,Cysticercosis,3,Rate,2019,0.01351493978841926,0.01820818399850015,0.009236385016065907
1,Deaths,1,Global,3,Both,22,All Ages,353,Cystic echinococcosis,1,Number,2019,1349.3586895949923,1762.45115922901,987.3189807035467
1,Deaths,1,Global,3,Both,22,All Ages,353,Cystic echinococcosis,2,Percent,2019,2.3869453208680597e-05,3.088972666920775e-05,1.7543094366951795e-05
1,Deaths,1,Global,3,Both,22,All Ages,353,Cystic echinococcosis,3,Rate,2019,0.01743928735541379,0.022778148206761984,0.012760239029632218
1,Deaths,1,Global,3,Both,22,All Ages,357,Dengue,1,Number,2019,36055.0688550236,44467.88964032921,9176.30594118185
1,Deaths,1,Global,3,Both,22,All Ages,357,Dengue,2,Percent,2019,0.0006378111995125397,0.0007785873008962547,0.00016511485243832013
1,Deaths,1,Global,3,Both,22,All Ages,357,Dengue,3,Rate,2019,0.4659804033060426,0.5747087942638077,0.11859577249804011
1,Deaths,1,Global,3,Both,22,All Ages,358,Yellow fever,1,Number,2019,4282.692874488325,8841.276530012488,1587.6332282172257
1,Deaths,1,Global,3,Both,22,All Ages,358,Yellow fever,2,Percent,2019,7.577350173105841e-05,0.00015989748966322635,2.8171967678125044e-05
1,Deaths,1,Global,3,Both,22,All Ages,358,Yellow fever,3,Rate,2019,0.05535008020410208,0.11426580877605062,0.02051877850965908
1,Deaths,1,Global,3,Both,22,All Ages,359,Rabies,1,Number,2019,13743.439330446183,17938.53290653046,6019.13119163236
1,Deaths,1,Global,3,Both,22,All Ages,359,Rabies,2,Percent,2019,0.0002431140833417408,0.0003146140179969741,0.00010634119433531979
1,Deaths,1,Global,3,Both,22,All Ages,359,Rabies,3,Rate,2019,0.17762199894179745,0.23183993441019607,0.07779203505356862
1,Deaths,1,Global,3,Both,22,All Ages,360,Intestinal nematode infections,1,Number,2019,2089.602214399554,2638.1753566016127,1644.727384540008
1,Deaths,1,Global,3,Both,22,All Ages,360,Intestinal nematode infections,2,Percent,2019,3.694670564854527e-05,4.595751477130282e-05,2.9676754479208054e-05
1,Deaths,1,Global,3,Both,22,All Ages,360,Intestinal nematode infections,3,Rate,2019,0.027006291030267537,0.03409612172991305,0.021256670818135464
1,Deaths,1,Global,3,Both,22,All Ages,361,Ascariasis,1,Number,2019,2089.602214399554,2638.1753566016127,1644.727384540008
1,Deaths,1,Global,3,Both,22,All Ages,361,Ascariasis,2,Percent,2019,3.694670564854527e-05,4.595751477130282e-05,2.9676754479208054e-05
1,Deaths,1,Global,3,Both,22,All Ages,361,Ascariasis,3,Rate,2019,0.027006291030267537,0.03409612172991305,0.021256670818135464
1,Deaths,1,Global,3,Both,22,All Ages,365,Other neglected tropical diseases,1,Number,2019,13633.985423817021,33453.17279870196,9176.817497936383
1,Deaths,1,Global,3,Both,22,All Ages,365,Other neglected tropical diseases,2,Percent,2019,0.00024111548500967234,0.0005875107626029072,0.0001638982206921902
1,Deaths,1,Global,3,Both,22,All Ages,365,Other neglected tropical diseases,3,Rate,2019,0.17620740240449562,0.43235315997556045,0.11860238392412696
1,Deaths,1,Global,3,Both,22,All Ages,366,Maternal disorders,1,Number,2019,196471.35188545863,225755.41592627735,171197.25126488943
1,Deaths,1,Global,3,Both,22,All Ages,366,Maternal disorders,2,Percent,2019,0.003474221260248226,0.003903258582288876,0.003087105428144681
1,Deaths,1,Global,3,Both,22,All Ages,366,Maternal disorders,3,Rate,2019,2.5392213271813873,2.9176923828615218,2.2125755607365574
1,Deaths,1,Global,3,Both,22,All Ages,367,Maternal hemorrhage,1,Number,2019,46464.15490040903,54089.22045746574,40302.87637972094
1,Deaths,1,Global,3,Both,22,All Ages,367,Maternal hemorrhage,2,Percent,2019,0.0008217307054550427,0.0009417098147560453,0.0007174902424701239
1,Deaths,1,Global,3,Both,22,All Ages,367,Maternal hemorrhage,3,Rate,2019,0.6005087863464246,0.6990561261892455,0.5208796207082887
