ID,REEF,LOCATION,CNTRY_ID,COUNTRY,LAT,LON,YEAR,DISEASE,SPECIES,SCALE,NOTES,REMARKS,INFO,SOURCE
28704.00000,Twin Peaks,Bonaire,ANT,Netherlands Antilles,12.25833,-68.42750,1999.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
28705.00000,Twin Peaks,Bonaire,ANT,Netherlands Antilles,12.25833,-68.42750,1999.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
28706.00000,Twin Peaks,Bonaire,ANT,Netherlands Antilles,12.25833,-68.42750,1999.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
28707.00000,Twin Peaks,Bonaire,ANT,Netherlands Antilles,12.25833,-68.42750,1999.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
2826.00000,Slagbaii Reserve,"Bonaire,",ANT,Netherlands Antilles,12.26153,-68.42025,2001.00000,Black-band Disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
2827.00000,Slagbaii Reserve,"Bonaire,",ANT,Netherlands Antilles,12.26153,-68.42025,2001.00000,Yellow band disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
30493.00000,,,ANT,Netherlands Antilles,12.26153,-68.42025,1997.00000,Yellow band disease,Montastraea annularis,Many (50+) colonies,no record,,"J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001.",ReefBase
31092.00000,,,ANT,Netherlands Antilles,12.26153,-68.42025,1998.00000,Dark-spot disease,Siderastrea siderea,Many (50+) colonies,no record,Dark spot syndrome affected 2 coral colonies at 3.99cm/month,"J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001.",ReefBase
31366.00000,Twin Peaks,"Bonaire,",ANT,Netherlands Antilles,12.26667,-68.42222,1998.00000,Yellow band disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 3m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
31367.00000,Twin Peaks,"Bonaire,",ANT,Netherlands Antilles,12.26667,-68.42222,1998.00000,Yellow band disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
2035.00000,Twin Peaks,Bonaire Island,ANT,Netherlands Antilles,12.26667,-68.41667,1998.00000,Yellow band disease,,no record,no record,"Reef Check, 1998",,ReefBase
2036.00000,Twin Peaks,Bonaire Island,ANT,Netherlands Antilles,12.26667,-68.41667,1998.00000,Yellow band disease,,no record,no record,"Reef Check, 1998",,ReefBase
2508.00000,Pos Spano,"Curacao, Soto",ANT,Netherlands Antilles,12.28078,-69.14494,2000.00000,White plague,,Few (2-50) colonies,no record,"Source: Reef Check, 2005; General Comments: depth was 6m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
2509.00000,Pos Spano,"Curacao, Soto",ANT,Netherlands Antilles,12.28078,-69.14494,2000.00000,White plague,,Few (2-50) colonies,no record,"Source: Reef Check, 2005; General Comments: depth was 12m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
2541.00000,Pos Spano,"Curacao, Soto",ANT,Netherlands Antilles,12.28078,-69.14494,2000.00000,Dark-spot disease,,no disease,no record,"Source: Reef Check, 2005; General Comments:  depth was 6m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
2542.00000,Pos Spano,"Curacao, Soto",ANT,Netherlands Antilles,12.28078,-69.14494,2000.00000,Dark-spot disease,,no disease,no record,"Source: Reef Check, 2005; General Comments:  depth was 12m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
3991.00000,Pos Spano,"Curacao, Soto",ANT,Netherlands Antilles,12.28078,-69.14494,2003.00000,White plague,,Few (2-50) colonies,no record,"Source: Reef Check, 2005; General Comments: depth was 6.5m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
3992.00000,Pos Spano,"Curacao, Soto",ANT,Netherlands Antilles,12.28078,-69.14494,2003.00000,Black-band Disease,,Few (2-50) colonies,no record,"Source: Reef Check, 2005; General Comments: depth was 6.5m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
3993.00000,Pos Spano,"Curacao, Soto",ANT,Netherlands Antilles,12.28078,-69.14494,2003.00000,White plague,,Few (2-50) colonies,no record,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
3994.00000,Pos Spano,"Curacao, Soto",ANT,Netherlands Antilles,12.28078,-69.14494,2003.00000,Black-band Disease,,Few (2-50) colonies,no record,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
0.00000,LCI004,,NIC,Nicaragua,12.30000,-82.97000,2003.00000,White plague,,,,,"Marks, K.W. 2007. AGRAA Database, version (2007)",WCMC
0.00000,LCI004,,NIC,Nicaragua,12.30000,-82.97000,2003.00000,Dark-spot disease,,,,,"Marks, K.W. 2007. AGRAA Database, version (2007)",WCMC
0.00000,LCI005,,NIC,Nicaragua,12.30000,-82.97000,2003.00000,White-band disease,,,,,"Marks, K.W. 2007. AGRAA Database, version (2007)",WCMC
0.00000,LCI005,,NIC,Nicaragua,12.30000,-82.97000,2003.00000,White syndrome,,,,,"Marks, K.W. 2007. AGRAA Database, version (2007)",WCMC
0.00000,LCI005,,NIC,Nicaragua,12.30000,-82.97000,2003.00000,Black-band Disease,,,,,"Marks, K.W. 2007. AGRAA Database, version (2007)",WCMC
0.00000,LCI005,,NIC,Nicaragua,12.30000,-82.97000,2003.00000,Disease unspecified,,,,,"Marks, K.W. 2007. AGRAA Database, version (2007)",WCMC
0.00000,LCI005,,NIC,Nicaragua,12.30000,-82.97000,2003.00000,Disease unspecified,,,,,"Marks, K.W. 2007. AGRAA Database, version (2007)",WCMC
0.00000,LCI005,,NIC,Nicaragua,12.30000,-82.97000,2003.00000,Dark-spot disease,,,,,"Marks, K.W. 2007. AGRAA Database, version (2007)",WCMC
2277.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,White plague,Agaricia agaricites,no record,no record,AGGRA,,ReefBase
2278.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2279.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2280.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2281.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2282.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2283.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2284.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2285.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2286.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2287.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2288.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2289.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2290.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2291.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2292.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2293.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2294.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2295.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2296.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2297.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2298.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2299.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2300.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2301.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2302.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2303.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2304.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2305.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2306.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Black-band Disease,,no record,no record,AGGRA,,ReefBase
2307.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2308.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2309.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2310.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2311.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2312.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2313.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2314.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2315.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2316.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2317.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2318.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
30992.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30993.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30994.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30995.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30996.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30997.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea cavernosa,no record,no record,AGGRA,,ReefBase
30998.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea cavernosa,no record,no record,AGGRA,,ReefBase
30999.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
31000.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
31001.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
31002.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
31003.00000,Lagun,Curacao,ANT,Netherlands Antilles,12.31858,-69.16500,1998.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
0.00000,LCI002,,NIC,Nicaragua,12.32000,-82.98000,2003.00000,White-band disease,,,,,"Marks, K.W. 2007. AGRAA Database, version (2007)",WCMC
2065.00000,West,Curacao Island,ANT,Netherlands Antilles,12.32000,-69.20000,1998.00000,Yellow band disease,Montastrea annularis,Few (2-50) colonies,no record,,"INTERNATIONAL CONFERENCE ON SCIENTIFIC ASPECTS OF CORAL REEF ASSESSMENT, MONITORING, AND RESTORATION, FORT LAUDERDALE, FLORIDA, ABSTRACT, pp.62",ReefBase
2066.00000,West,Curacao Island,ANT,Netherlands Antilles,12.32000,-69.20000,1998.00000,Yellow band disease,Montastrea annularis,Few (2-50) colonies,no record,,"INTERNATIONAL CONFERENCE ON SCIENTIFIC ASPECTS OF CORAL REEF ASSESSMENT, MONITORING, AND RESTORATION, FORT LAUDERDALE, FLORIDA, ABSTRACT, pp.62",ReefBase
2069.00000,West,Curacao Island,ANT,Netherlands Antilles,12.32000,-69.20000,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,"INTERNATIONAL CONFERENCE ON SCIENTIFIC ASPECTS OF CORAL REEF ASSESSMENT, MONITORING, AND RESTORATION, FORT LAUDERDALE, FLORIDA, ABSTRACT, pp.62",ReefBase
2070.00000,West,Curacao Island,ANT,Netherlands Antilles,12.32000,-69.20000,1998.00000,Disease unspecified,,Few (2-50) colonies,no record,,"INTERNATIONAL CONFERENCE ON SCIENTIFIC ASPECTS OF CORAL REEF ASSESSMENT, MONITORING, AND RESTORATION, FORT LAUDERDALE, FLORIDA, ABSTRACT, pp.62",ReefBase
2180.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,White plague,Agaricia agaricites,no record,no record,AGGRA,,ReefBase
2181.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,White plague,Eusmilia fastigiata,no record,no record,AGGRA,,ReefBase
2182.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,White plague,Eusmilia fastigiata,no record,no record,AGGRA,,ReefBase
2183.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2184.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2185.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2186.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2187.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2188.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2189.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2190.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2191.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2192.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2193.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2194.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2195.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2196.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2197.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2198.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2199.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2200.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2201.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2202.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2203.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2204.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2205.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2206.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2207.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2208.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2209.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2210.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2211.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2212.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2213.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2214.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2215.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2216.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2217.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2218.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,White plague,,no record,no record,AGGRA,,ReefBase
2219.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2220.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2221.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2222.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
30962.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Agaricia agaricites,no record,no record,AGGRA,,ReefBase
30963.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,White plague,Agaricia agaricites,no record,no record,AGGRA,,ReefBase
30964.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,White plague,Dichocoenia stokesii,no record,no record,AGGRA,,ReefBase
30965.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30966.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30967.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30968.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30969.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30970.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30971.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30972.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30973.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30974.00000,Jeremi,Curacao,ANT,Netherlands Antilles,12.32897,-69.15033,1998.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
0.00000,,,GRD,Grenada,12.34000,-61.54000,0.00000,Purple band,,,,,"Weil, E., 2004",WCMC
0.00000,Northern Exposure,,GRD,Grenada,12.34000,-61.54000,2004.00000,Other disease,,,in all segments,,"ReefCheck, 2005",WCMC
0.00000,,,GRD,Grenada,12.34000,-61.54000,0.00000,Dark-spot disease,,,,,"Gil-Agudelo, D.L. et al., 2004",WCMC
2063.00000,East,Curacao Island,ANT,Netherlands Antilles,12.35000,-69.05000,1997.00000,Yellow band disease,Montastrea annularis,Few (2-50) colonies,no record,,"INTERNATIONAL CONFERENCE ON SCIENTIFIC ASPECTS OF CORAL REEF ASSESSMENT, MONITORING, AND RESTORATION, FORT LAUDERDALE, FLORIDA, ABSTRACT, pp.62",ReefBase
2064.00000,East,Curacao Island,ANT,Netherlands Antilles,12.35000,-69.05000,1997.00000,Yellow band disease,Montastrea annularis,Few (2-50) colonies,no record,,"INTERNATIONAL CONFERENCE ON SCIENTIFIC ASPECTS OF CORAL REEF ASSESSMENT, MONITORING, AND RESTORATION, FORT LAUDERDALE, FLORIDA, ABSTRACT, pp.62",ReefBase
2067.00000,East,Curacao Island,ANT,Netherlands Antilles,12.35000,-69.05000,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,"INTERNATIONAL CONFERENCE ON SCIENTIFIC ASPECTS OF CORAL REEF ASSESSMENT, MONITORING, AND RESTORATION, FORT LAUDERDALE, FLORIDA, ABSTRACT, pp.62",ReefBase
2068.00000,East,Curacao Island,ANT,Netherlands Antilles,12.35000,-69.05000,1997.00000,Disease unspecified,,Few (2-50) colonies,no record,,"INTERNATIONAL CONFERENCE ON SCIENTIFIC ASPECTS OF CORAL REEF ASSESSMENT, MONITORING, AND RESTORATION, FORT LAUDERDALE, FLORIDA, ABSTRACT, pp.62",ReefBase
2258.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2259.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
