"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"XKX47","31-May-2018",2018,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo); Health Workers (Kosovo)","Europe","Kosovo","Prizreni","Prizreni","","Novak",42.302,20.756,"B92.net","Regional","On May 31, 2018 in Novake, Kosovo, the local clinic was stoned, which was seen by the clinic director, and in Serbian media as an attack by Albanians in order to prevent Serbs to access their health rights.",0
"XKX51","05-June-2018",2018,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Kosovo)","Students (Kosovo)","Europe","Kosovo","Pristina","Gracanica","","Suhodoll",42.547,21.106,"KoSSev","National","On June 5, 2018 in Suhodoll, Kosovo, perpetrators of reportedly Albanian ethnicity damaged a door to a local school with metal rods, and threatened the children attending the school.",0
"XKX59","03-July-2018",2018,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Pristina","Poduveja","","Metergoc",42.848,21.398,"Vecernje Novosti; Local Source","Regional-International","Property destruction: Around 3 July 2018 (as reported), local Abanians vandalized home of the last remaining Serb family in Metergoc, Kosovo, cutting off their electricity and water.",0
"XKX63","20-July-2018",2018,"Strategic developments","Disrupted weapons use","Police Forces of Kosovo (2017-2020)","","Unidentified Armed Group (Kosovo)","","Europe","Kosovo","Gjakova","Gjakova","","Brekoc",42.359,20.405,"Kallxo","National","On July 20, 2018 in Brekoc, Kosovo, the police found and exploded an unexploded hand grenade, after evacuating the residents.",0
"XKX69","11-August-2018",2018,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo); Students (Kosovo); Teachers (Kosovo)","Europe","Kosovo","Pristina","Lipjan","","Lipjan",42.526,21.122,"Local Source; Blic Online","Subnational-Regional","As reported on August 11, 2018, a Serb school in Lipjan municipality, Kosovo was stoned.",0
"XKX97","29-September-2018",2018,"Strategic developments","Change to group/activity","Military Forces of Serbia (2017-)","Government of Kosovo (2017-2020); Police Forces of Serbia (2017-)","","","Europe","Kosovo","Mitrovica","Zubin Potok","","Gazivode",42.938,20.671,"Vecernje Novosti; Local Source","Subnational-Regional","On September 29, 2018, Serbia placed its army in the state of highest combat readiness and the police in the state of highest alert. It did so in response to a visit of Hashim Thaci, President of Kosovo, to Gazivode/Ujmani Lake, shared between Serbia and Kosovo, where he arrived accompanied by ROSU (Regional Operational Support Unit) which allegedly apprehended all the people present on the site, reported Serbian Media. KFOR, investigated the incident, denied that anyone was arrested and stated that Thaci was accompanied by his security personnel and the Kosovo police. Thaci's visit to Gazivode Lake, one of the contested natural resources between the two countries, comes in the midst of a discussion between Serbian and Kosovo leaders about a land swap, which caused sharp criticism and protests on both sides. At the beginning of September, Serbia's Vucic paid a visit to Gazivode/Ujmani lake and delivered a speech that fuelled strong reactions on the Albanian side. Thaci's visit three weeks afterwards was seen as a provocation in Serbian media.",0
"XKX100","01-October-2018",2018,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Peja","Kline","","Grabc",42.678,20.619,"Local Source","Subnational","On October 1, in Klina, Kosovo around 15 houses of returnee Serb families were looted. Serbian government's office for Kosovo and Metohija regions published an announcement stating that these attacks should be seen as a part of the campaign of intimidation of Serbs in Kosovo.",0
"XKX101","02-October-2018",2018,"Strategic developments","Disrupted weapons use","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Peja","Istog","","Osojan",42.718,20.566,"Local Source","Subnational","On October 2, 2018, an unexploded hand grenade was found in the background of the Youth Center in Kosovo village of Osojane, populated largely with Serbian ethnic group. Serbian government's office for Kosovo and Metohija regions stated that this is a part of a campaign of intimidation of Serbs in Kosovo.",0
"XKX113","18-October-2018",2018,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Albanian Ethnic Group (Kosovo)","Europe","Kosovo","Mitrovica","North Mitrovica","","North Mitrovica",42.895,20.865,"Gazeta Express","National","On October 18, 2018 in North Mitrovica, Kosovo a Molotov cocktail was thrown at the house of a person of Albanian nationality. This area is populated largely by individuals of Serbian nationality. Material damages were reported, but no injuries.",0
"XKX114","19-October-2018",2018,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","Serbian Ethnic Group (Kosovo)","Civilians (Kosovo)","Albanian Ethnic Group (Kosovo)","Europe","Kosovo","Mitrovica","North Mitrovica","","North Mitrovica",42.895,20.865,"Zeri","Regional","On October 19, 2018 in Serb-majority North Mitrovica, Kosovo, a Molotov Cocktail was thrown at a house of an ethnically Albanian citizen. Although the perpetrator was unknown, it was suspected that it was an ethnicity motivated attack by Serbs.",0
"XKX119","27-October-2018",2018,"Strategic developments","Disrupted weapons use","Police Forces of Kosovo (2017-2020)","","Unidentified Armed Group (Kosovo)","","Europe","Kosovo","Mitrovica","North Mitrovica","","North Mitrovica",42.895,20.865,"Balkan Insight","Regional","On October 27, 2018, an explosive device was found on the property of a Kosovo Security Force (KSF) member of Bosnian ethnic origin in North Mitrovica, Kosovo. The device was handled by the Kosovo Police with no injuries or other damages reported.",0
"XKX124","23-November-2018",2018,"Strategic developments","Arrests","Police Forces of Kosovo (2017-2020)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Mitrovica","Mitrovica","","Mitrovica",42.887,20.867,"AP","International","On November 23, 2018 in Mitrovica, Kosovo, Kosovo police arrested four Serbs, three of which on suspicion on involvement in the killing of leading Serb politician, Oliver Ivanovic in January of this year. The fourth person was arrested for resisting the police. The arrests sparked protests among Serbs in the north of the country since they were seen as a provocation on the ethnic basis.",0
"XKX150","14-December-2018",2018,"Strategic developments","Disrupted weapons use","Police Forces of Kosovo (2017-2020)","","Unidentified Armed Group (Kosovo)","","Europe","Kosovo","Pristina","Pristina","","Pristina",42.667,21.172,"Zeri; Local Source","Subnational-Regional","On December 14, 2018 Kosovo Police found 15 kilograms of explosive outside Pristina, Kosovo.",0
"XKX149","14-December-2018",2018,"Strategic developments","Other","Government of Kosovo (2017-2020)","","","","Europe","Kosovo","Pristina","Pristina","","Pristina",42.667,21.172,"AFP","International","On December 14, 2018 in Pristina, Kosovo, authorities passed laws for the establishment of the Kosovo army, asserting the statehood of the country which unilaterally declared independence from Serbia in 2008. The creation of the army was met with outrage in Serbia, while it was supported by the United States. Until now, Kosovo was guarded by NATO-led peacekeeping troops.",0
"XKX160","19-January-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo); Health Workers (Kosovo)","Europe","Kosovo","Prizreni","Prizreni","","Novak",42.302,20.756,"Danas","Regional","As reported on January 19, 2019 in Novake, Kosovo, the local clinic was stoned, which was seen by the clinic director, and in Serbian media as an attack by Albanians in order to prevent Serbs to access their health rights.",0
"XKX181","18-February-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","","Europe","Kosovo","Mitrovica","North Mitrovica","","North Mitrovica",42.895,20.865,"Danas","Regional","On February 18, 2019 in North Mitrovica, Kosovo, an unidentified explosive device went off in front of a fitness center in a residential area, causing material damage on the building and a car parked nearby.",0
"XKX206","07-April-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Orthodox Christian Group (Serbia)","Europe","Kosovo","Pristina","Gracanica","","Suhodoll",42.547,21.106,"Vecernje Novosti","Regional","On April 7, in Suhodoll, Kosovo, unknown perpetrators attacked a Serbian Orthodox church, causing material damage and stealing money. Serbian media perceived the attack as ethnically motivated.",0
"XKX248","13-July-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Pristina","Lipjan","","Lipjan",42.526,21.122,"KoSSev","National","On July 13, around 20 gravestones were destroyed by unknown person or persons in the Orthodox Cemetery (associated mainly with Serbian Ethnic Group) in Lipljan, Kosovo.",0
"XKX251","19-July-2019",2019,"Strategic developments","Other","Government of Kosovo (2017-2020)","","","","Europe","Kosovo","Pristina","Pristina","","Pristina",42.667,21.172,"N1TV Online","Regional","On July 19, Kosovo's Prime Minister unexpectedly resigned during a regular press conference. He said he is resigning because he has been called to The Hague to be questioned as a suspect about committing war crimes.",0
"XKX267","27-September-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Peja","Kline","","Kline",42.62,20.578,"KoSSev","National","On September 27, the house of a Serb returnee was set on fire in Kline, Kosovo. No one was injured because the house was empty.",0
"XKX301","09-January-2020",2020,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo); Serb List","Europe","Kosovo","Mitrovica","Leposaviq","","Leposaviq",43.102,20.801,"Balkan Insight","Regional","On 9 January 2020, the car of the senior official of the Serb List was torched in Leposavic, Kosovo. No one was injured.",0
"XKX318","22-February-2020",2020,"Strategic developments","Looting/property destruction","Unidentified Communal Militia (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Peja","Istog","","Zhaq",42.706,20.502,"Kosovo Online","National","On 22 February 2020, a Serbian cemetery was vandalized and headstones were broken in Zhaq, Kosovo, on the eve of an Orthodox holiday commemorating the dead. [size=no report]",0
"XKX325","13-March-2020",2020,"Strategic developments","Change to group/activity","Government of Kosovo (2020-)","","","","Europe","Kosovo","Pristina","Pristina","","Pristina",42.667,21.172,"Prishtina Insight","National","On 13 March 2020, the government of Kosovo enacted national measures to combat the spread of coronavirus. Measures include a ban on public gatherings, closure of most non-essential public buildings, quarantine measures for specific affected towns, and international travel restrictions.",0
"XKX335","11-April-2020",2020,"Strategic developments","Arrests","Police Forces of Kosovo (2020-)","","Civilians (Kosovo)","Journalists (Kosovo); Women (Kosovo)","Europe","Kosovo","Mitrovica","North Mitrovica","","North Mitrovica",42.895,20.865,"RFE/RL","International","On 11 April 2020, editor in chief of an oppositional news portal KoSSev was arrested in North Mitrovica, Kosovo, for allegedly breaking curfew imposed because of the coronavirus, even though journalists are exempt from it. She was later released.",0
"XKX411","14-February-2021",2021,"Strategic developments","Other","Government of Kosovo (2020-)","","","","Europe","Kosovo","Pristina","Pristina","","Pristina",42.667,21.172,"RFE/RL","International","Elections/referendum: On 14 February 2021, a general election in Kosovo [coded to Pristina] was held. No major irregularities were reported, with LV taking the majority of general votes, and the Serbian List gaining all seats reserved for the Serbian minority.",0
"XKX458","09-May-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Peja","Istog","","Dubrava",42.761,20.529,"KoSSev","National","Property destruction: Around 9 May 2021 (between 8 May - 10 May), at least two houses, belonging to Serb returnees were damaged by unidentified person or persons in Dubrava, Kosovo. The Serbian Office for Kosovo and Metohija claims that the attacks on the properties were ethnically motivated and conducted by local Albanians.",0
"XKX514","24-September-2021",2021,"Strategic developments","Disrupted weapons use","Police Forces of Kosovo (2020-)","","Unidentified Armed Group (Kosovo)","","Europe","Kosovo","Mitrovica","Zvecan","","Zvecan",42.911,20.839,"KoSSev","National","Defusal: On 24 September 2021, during the night, an unidentified person or persons left two explosive devices (one of which an unexploded hand grenade) in the civil registration offices in Zvecan, Kosovo. Both devices were removed from the building without being activated.",0
"XKX538","10-October-2021",2021,"Strategic developments","Disrupted weapons use","Police Forces of Kosovo (2020-)","","Unidentified Armed Group (Kosovo)","Albanian Ethnic Group (Kosovo)","Europe","Kosovo","Pristina","Pristina","","Pristina",42.667,21.172,"RFE/RL","International","Weapons seizure: On 10 October 2021, Kosovar police seized explosives, a drone, and anti-tank weapons in Pristina, Kosovo, from a group of 5 Kosovar Albanian men who were then arrested for allegedly planning a 'terrorist attack'.",0
"XKX539","12-October-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Peja","Peja","","Peja",42.659,20.288,"KoSSev","National","Property destruction: On 12 October 2021, the house where the only Serbian woman lives in Peja, Kosovo, was stoned, causing material damage.",0
"XKX548","19-November-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo); Refugees/IDPs (Kosovo)","Europe","Kosovo","Gjilan","Gjilan","","Cernice",42.426,21.42,"Nezavisne Novine","Regional","Property destruction: On 19 November 2021, the house of a Serbian family, who formerly fled but had returned was stoned in Cernice, Kosovo, causing material damage.",0
"XKX550","03-December-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Kosovo)","","Civilians (Kosovo)","Journalists (Kosovo); Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Gjakova","Rahovec","","Hoca e Madhe",42.384,20.677,"KoSSev","National","Property destruction: Around 3 December 2021, as reported, a plaque commemorating two Serbian journalists who disappeared was destroyed near Hoca e Madhe, Kosovo. The journalists were last seen at that location in 1998 and are presumed kidnapped and killed by UCK.",0
"ALB151","03-December-2018",2018,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Albania)","","Civilians (Albania)","","Europe","Albania","Vlore","Finiq","","Krane",39.893,20.089,"To Pontiki; Makeleio.gr","Regional","On Dec.3 2018, in the village of Krane, Albanian nationalists vandalised the monument of Greek minority war hero.",0
"ALB179","11-December-2018",2018,"Strategic developments","Looting/property destruction","Police Forces of Albania (2013-)","","Civilians (Albania)","Greek Ethnic Group (Albania)","Europe","Albania","Vlore","Himare","","Himare",40.102,19.745,"I Avgi; Ekathimerini; Makeleio.gr","Regional","On Dec. 11 2018, police forces of Albania tried to confiscate and demolish the homes of the ethnic Greek minority in Himare for urban regeneration with an eye on tourism, but the Greek community resisted. They claim that they are being displaced and that the Allbanian government denied them home ownership licenses.",0
"ALB253","09-January-2019",2019,"Strategic developments","Change to group/activity","Unidentified Armed Group (Albania)","","Military Forces of Albania (2013-)","","Europe","Albania","Vlore","Vlore","","Vlore",40.467,19.49,"Tirana Times","National","On Jan 9 or 10, 2019: Several weapons and different quantities of cartridges and grenades were stolen from the Pashaliman naval base. Investigations were ongoing and 15 navy officers were dismissed in February after failing to guard the military base.",0
"ALB286","25-January-2019",2019,"Strategic developments","Change to group/activity","NATO: North Atlantic Treaty Organization","","","","Europe","Albania","Berat","Kucove","","Kucove",40.825,19.953,"Tirana Times","National","On Jan. 25, 2019: NATO started works on its first air base in Kucove. Defence Minister Olta Xhacka met with US Air Force Commander, General Tod Wolters, to mark the beginning of the implementation of NATO's project at Kucove Air Base, which would be completed in five years.",0
"ALB382","31-March-2019",2019,"Strategic developments","Disrupted weapons use","Police Forces of Albania (2013-)","","Unidentified Armed Group (Albania)","","Europe","Albania","Vlore","Vlore","","Vlore",40.467,19.49,"Albanian Daily News","National","On 31 March, a package was found in Vlore and police reported it was TNT. The area was isolated and police performed controlled explosion. There were no reports about the source of the explosive.",0
"ALB483","07-June-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Albania)","","Civilians (Albania)","PD: Democratic Party of Albania","Europe","Albania","Diber","Mat","","Ulez",41.683,19.893,"Albanian Daily News","National","On 7 June, two vehicles belonging to Democratic Party chairwoman in Ulez Gjelina Kalthi were set on fire. The vehicles had been used to transport demonstrators who had joined the national riots against government. The Albanian Daily News said the act was very likely to be politically motivated.",0
"ALB484","08-June-2019",2019,"Strategic developments","Change to group/activity","Police Forces of Albania (2013-)","Police Forces of Albania (2013-) Rapid Intervention Force","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News; NOA","National","On 8 June, Albanian State Police deployed about 1,300 - 1,700 officers from the police and Rapid Intervention Force and installed metal fences around Parliament in Tirana and high resolution cameras in preparation for the anti-government demonstration, which was expected to be violent.",0
"ALB485","08-June-2019",2019,"Strategic developments","Other","Government of Albania (2013-)","","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"AP","International","On 8 June, Albanian President Ilir Meta canceled the upcoming municipal elections planned for 30 June, citing the need to reduce political tensions in the country amidst violent opposition protests.",0
"ALB444","13-June-2019",2019,"Strategic developments","Other","Government of Albania (2013-)","PS: Socialist Party of Albania","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"TV Klan; AP; Albanian Daily News","National-International","On 13 June, Albania's particupating members of Parliament blocked President Ilir Meta's decision to cancel upcoming municipal elections for 30 June. Elections will be held on 30 June, even though the main opposition parties left Parliament months ago and do not intend to take part in the elections.",0
"ALB452","18-June-2019",2019,"Strategic developments","Other","EU: European Union","","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"RFE/RL","International","On 18 June, the European Council postponed a decision on whether to open EU accession negotiations with Albania until October this year, saying it had limited time to take a decision. Securing EU-accession is a pivotal issue for the current government with opposition parties demonstrating for months saying lack of reforms and corruption endanger its EU prospects.",0
"ALB489","30-June-2019",2019,"Strategic developments","Other","Government of Albania (2013-)","","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Exit Albania","National","On 30 June, the Central Election Commission in Tirana started announcing electoral results, although six more hours of voting were left, which was a violation of the electoral code. In addition, voters were allegedly filmed while casting their vote in the ballot box by TV Rozafa, thus violating their right to privacy. Other illegal voting practices and bribery were reported across the country.",0
"ALB488","30-June-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Albania)","","Civilians (Albania)","Government of Albania (2013-); Police Forces of Albania (2013-)","Europe","Albania","Durres","Durres","","Durres",41.323,19.441,"Exit Albania","National","On 30 June, according to a police statement a man entered a voting center in Durres with an AK47, threatening the voting committee and destroying voting materials. The man was arrested by the police.",0
"ALB498","06-July-2019",2019,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Albania)","","Civilians (Albania)","Journalists (Albania)","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News","National","On 6 or 7 July, the car of a political journalist was damaged in Albania. One person was arrested and it was suspected the vandalism occurred as a result of the journalist criticizing Prime Minister Edi Rama. [coded to Tirana]",0
"ALB532","16-August-2019",2019,"Strategic developments","Other","PD: Democratic Party of Albania","","Protesters (Albania)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News; Radio and Televizioni Shqiptar","National","On 16 August, the Democratic Party signed an agreement with residents of the Astir area, who had been protesting against the Great Ring Road project for months, guaranteeing they would be compensated for their demolished property at market value, in case they become the main ruling party after the renewed local elections on 13 October.",0
"ALB544","03-September-2019",2019,"Strategic developments","Other","Government of Albania (2013-)","","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Tirana Times","National","On 3 September, the parliamentary investigative commission started work to dismiss President Ilir Meta, calling him at a hearing starting next week for cancelling the June 30 local elections' date.",0
"ALB646","21-February-2020",2020,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Albania)","","Civilians (Albania)","Teachers (Albania)","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Exit Albania","National","As reported on 21 February, unidentified assailants smashed the rear windows of a car belonging to a university lecturer and protest activist defending the rights of the Bulqize miners in Tirana. According to the activist, the attack was presumably politically motivated since he received a number of threats.",0
"ALB657","13-March-2020",2020,"Strategic developments","Other","Government of Albania (2013-)","","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Balkan Insight","Regional","On 13 March 2020, Albania unilaterally closed border crossings with neighboring Montenegro, Kosovo and North Macedonia as a prevention measure against the spread of coronavirus.",0
"ALB658","24-June-2020",2020,"Strategic developments","Change to group/activity","Government of Albania (2013-)","","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Balkan Insight","Regional","On 24 June 2020, the measures enacted by the Albanian government to limit the spread of coronavirus expired. A series of measures to stop the spread of the virus will still remain in place, including wearing of masks in certain public spaces and prohibiting of large gatherings.",0
"ALB848","22-February-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Albania)","","Civilians (Albania)","PD: Democratic Party of Albania","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Koha Jone","National","Property destruction: On 22 February 2021, unidentified persons damaged the 7th branch of the Democratic Party in Tirana. The incident might be related to the increased tensions before the parliamentary elections.",0
"ALB858","21-March-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Albania)","","Civilians (Albania)","PS: Socialist Party of Albania","Europe","Albania","Fier","Fier","","Fier",40.724,19.556,"NOA","National","Property destruction: On 21 March 2021, the windows of the local office of the Socialist Party were broken in Fier. The move may be linked to the upcoming electoral campaign.",0
"ALB859","21-March-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Albania)","","Civilians (Albania)","PDIU: Party for Justice, Integration and Unity","Europe","Albania","Fier","Fier","","Fier",40.724,19.556,"NOA","National","Property destruction: On 21 March 2021, the windows of the local office of the PDIU party were broken in Fier. The move may be linked to the upcoming electoral campaign.",0
"ALB866","30-March-2021",2021,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Albania)","","Civilians (Albania)","PS: Socialist Party of Albania","Europe","Albania","Berat","Berat","","Berat",40.7,19.95,"NOA","National","Property destruction: On 30 March 2021, unidentified perpetrators threw stones at the electoral office of the Socialist Party in Berat, causing only material damage. No injuries reported.",0
"ALB918","25-April-2021",2021,"Strategic developments","Other","Government of Albania (2013-)","","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"EuroNews; Balkan Insight","Regional","Elections/referendum: On 25 April 2021, Albania held elections, with the Socialist Party winning most Parliamentary seats in Tirana.",0
"ALB949","09-June-2021",2021,"Strategic developments","Other","Government of Albania (2013-)","","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"AP; EuroNews","Regional-International","Other: On 9 June 2021, the Albanian Parliament in Tirana voted to impeach the current president Ilir Meta, accusing him of inciting violence during the elections and participating on behalf of political parties. The move is likely to trigger protests among Meta's supporters.",0
