"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"XKX247","12-July-2019",2019,"Riots","Violent demonstration","Rioters (Kosovo)","","Police Forces of Kosovo (2017-2020)","","Europe","Kosovo","Ferizaj","Shterpca","","Shterpca",42.241,21.026,"KoSSev","National","On July 12, a group of around 50 rioters broke through the police cordon in Obereke, near Shterpca, Kosovo, in order to block construction works on a local mini hydro power plant. [size=50]",0
"XKX252","19-July-2019",2019,"Riots","Mob violence","Rioters (Kosovo)","","Civilians (Kosovo)","LV: Self-Determination","Europe","Kosovo","Prizreni","Prizreni","","Prizreni",42.215,20.742,"Kallxo","National","On July 19, three activists of LV: Self-Determination were attacked and injured in Prizreni, Kosovo, while they were trying to stop what they say was an illegal demolition.",0
"XKX271","09-October-2019",2019,"Riots","Violent demonstration","Rioters (Kosovo)","","Police Forces of Kosovo (2017-2020)","","Europe","Kosovo","Ferizaj","Shterpca","","Shterpca",42.241,21.026,"Prishtina Insight","National","On October 9, violence broke out near Shterpca, Kosovo when rioters tried to push past police lines near a construction site of a mini hydro power plant. Pepper spray was used, 20 were injured and 3 were arrested [size=at least 20].",0
"XKX352","22-June-2020",2020,"Riots","Mob violence","Rioters (Kosovo)","Albanian Ethnic Group (Kosovo)","Police Forces of Kosovo (2020-)","","Europe","Kosovo","Prizreni","Prizreni","","Prizreni",42.215,20.742,"Kallxo","National","On 22 June 2020, rioters, mostly ethnic Albanians who are families of victims, gathered in Prizreni, Kosovo where a trial of a 'war criminal' was taking place. They tried to attack the vehicle which transported him and later clashed with the police. [size=no report]",0
"XKX360","15-July-2020",2020,"Riots","Mob violence","Rioters (Kosovo)","","Civilians (Kosovo)","","Europe","Kosovo","Pristina","Pristina","","Pristina",42.667,21.172,"Kosovo Online","National","On 15 July 2020, a man who has tested positive for the coronavirus was physically assaulted in Pristina, Kosovo, by an unidentified number of unknown attackers after somebody recognized outside without a mask on while he was supposed to be in isolation. [size=no report]",0
"XKX372","29-August-2020",2020,"Riots","Mob violence","Rioters (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Pristina","Obiliq","","Babin Most",42.742,21.077,"Politika","Regional","On 29 August 2020, four Serbian teenagers were injured in Babin Most, Kosovo, after being physically assaulted by a group of Albanian teenagers. The village is ethnically mixed and parents of the injured teens say there was no cause for the assault. [size=no report]",0
"XKX410","02-February-2021",2021,"Riots","Mob violence","Rioters (Kosovo)","PSD: Social Democratic Party of Kosovo","Police Forces of Kosovo (2020-)","","Europe","Kosovo","Pristina","Pristina","","Pristina",42.667,21.172,"Insajderi","National","On 2 February 2021, two police officers were injured in a clash with an unspecified number of PSD activists in Pristina, Kosovo, when they tried to prevent the activists from graffitiing the parliament building. [size=no report]",0
"XKX439","13-April-2021",2021,"Riots","Mob violence","Rioters (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Pristina","Gracanica","","Gracanica",42.601,21.192,"UNMIK","National","On 13 April 2021, a Serbian teenager was physically attacked by 3 Albanian men in Gracanica, Kosovo. The victim claims the attack was ethnically motivated and that attackers insulted him during the beating, but the police deny this. [size=3]",0
"XKX474","01-July-2021",2021,"Riots","Mob violence","Rioters (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Mitrovica","Vushtrri","","Gojbuje",42.849,20.992,"Kosovo Online","National","On 1 July 2021, a 13-year-old Serbian boy was attacked and beaten by a group of Albanian teenagers in Gojbuje, Kosovo. The attack is believed to be on an ethnic basis because the attackers tore the victim's cross necklace and stomped on it. [size=no report]",0
"XKX480","12-July-2021",2021,"Riots","Mob violence","Rioters (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Serbia)","Refugees/IDPs (Serbia)","Europe","Kosovo","Peja","Kline","","Kline",42.62,20.578,"KoSSev","National","On 12 July 2021, a 67-year-old Serbian man was severely beaten in Kline, Kosovo, by several Albanian men. The victim is a former refugee who came to Kline to obtain personal documents in order to return. [size=no report]",0
"XKX487","09-August-2021",2021,"Riots","Mob violence","Rioters (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo); Farmers (Kosovo)","Europe","Kosovo","Pristina","Novoberde","","Zebnice",42.56,21.41,"KoSSev","National","On 9 August 2021, a 23-year-old Serbian man was attacked and injured in Zebnice, Kosovo, by 3 Albanian men when returning home after grazing livestock. He believes he was deliberately targeted due to his nationality. [size=3]",0
"XKX493","16-August-2021",2021,"Riots","Mob violence","Rioters (Kosovo)","Albanian Ethnic Group (Kosovo); Military Forces of Kosovo (2020-)","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Mitrovica","North Mitrovica","","North Mitrovica",42.895,20.865,"Balkan Insight","Regional","On 16 August 2021, during the night, a Serbian man was attacked and beaten by 3 men in North Mitrovica, Kosovo. The police arrested 3 Albanian men, one of whom is reported to be a member of the Kosovo Security Force. The attack is believed to be on an ethnic basis. [size=3]",0
"XKX518","25-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Leposaviq","","Jarinje",43.2,20.721,"Kosovo Online","National","On 25 September 2021, ethnic Serbs protested and blocked the border crossing Jarinje, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX519","25-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Zubin Potok","","Brnjak",42.929,20.566,"Kosovo Online","National","On 25 September 2021, ethnic Serbs protested and blocked the border crossing Brnjak, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX521","26-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Zubin Potok","","Brnjak",42.929,20.566,"Kosovo Online","National","On 26 September 2021, ethnic Serbs protested and blocked the border crossing Brnjak, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX520","26-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Leposaviq","","Jarinje",43.2,20.721,"Kosovo Online","National","On 26 September 2021, ethnic Serbs protested and blocked the border crossing Jarinje, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX517","27-September-2021",2021,"Riots","Mob violence","Rioters (Kosovo)","Albanian Ethnic Group (Kosovo)","Civilians (Kosovo)","Serbian Ethnic Group (Kosovo)","Europe","Kosovo","Mitrovica","Mitrovica","","Mitrovica",42.887,20.867,"Balkan Insight; KoSSev","National-Regional","On 27 September 2021, a group of 10 Albanian men, one of them a minor, physically assaulted and beat 11 Serbian men who were in the Albanian side of Mitrovica, Kosovo. The 10 attackers were arrested and the case is being prosecuted as ethnically motivated. [size=10]",0
"XKX523","27-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Zubin Potok","","Brnjak",42.929,20.566,"Kosovo Online","National","On 27 September 2021, ethnic Serbs protested and blocked the border crossing Brnjak, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX522","27-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Leposaviq","","Jarinje",43.2,20.721,"Kosovo Online","National","On 27 September 2021, ethnic Serbs protested and blocked the border crossing Jarinje, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX524","28-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Leposaviq","","Jarinje",43.2,20.721,"Kosovo Online","National","On 28 September 2021, ethnic Serbs protested and blocked the border crossing Jarinje, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX525","28-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Zubin Potok","","Brnjak",42.929,20.566,"Kosovo Online","National","On 28 September 2021, ethnic Serbs protested and blocked the border crossing Brnjak, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX526","29-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Leposaviq","","Jarinje",43.2,20.721,"Kosovo Online","National","On 29 September 2021, ethnic Serbs protested and blocked the border crossing Jarinje, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX527","29-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Zubin Potok","","Brnjak",42.929,20.566,"Kosovo Online","National","On 29 September 2021, ethnic Serbs protested and blocked the border crossing Brnjak, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX528","30-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Leposaviq","","Jarinje",43.2,20.721,"Kosovo Online","National","On 30 September 2021, ethnic Serbs protested and blocked the border crossing Jarinje, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX529","30-September-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Zubin Potok","","Brnjak",42.929,20.566,"Kosovo Online","National","On 30 September 2021, ethnic Serbs protested and blocked the border crossing Brnjak, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX530","01-October-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Leposaviq","","Jarinje",43.2,20.721,"Kosovo Online","National","On 1 October 2021, ethnic Serbs protested and blocked the border crossing Jarinje, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX531","01-October-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Zubin Potok","","Brnjak",42.929,20.566,"Kosovo Online","National","On 1 October 2021, ethnic Serbs protested and blocked the border crossing Brnjak, Kosovo, against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. [size=no report]",0
"XKX535","02-October-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Leposaviq","","Jarinje",43.2,20.721,"RFE/RL","International","On 2 October 2021, ethnic Serbs blocked with heavy machinery the border crossing Jarinje, Kosovo, in demonstration against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. They unblocked the crossing later that day after an agreement was reached between Serbia and Kosovo. [size=no report]",0
"XKX534","02-October-2021",2021,"Riots","Violent demonstration","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","","","Europe","Kosovo","Mitrovica","Zubin Potok","","Brnjak",42.929,20.566,"RFE/RL","International","On 2 October 2021, ethnic Serbs blocked with heavy machinery the border crossing Brnjak, Kosovo, in demonstration against the decision of Kosovar authorities to ban entry of cars into the country which have Serbian license plates, requiring them to be replaced with temporary ones. They unblocked the crossing later that day after an agreement was reached between Serbia and Kosovo. [size=no report]",0
"XKX537","13-October-2021",2021,"Riots","Mob violence","Rioters (Kosovo)","Serbian Ethnic Group (Kosovo)","Police Forces of Kosovo (2020-) Regional Operations Support Units","Journalists (Kosovo)","Europe","Kosovo","Mitrovica","North Mitrovica","","North Mitrovica",42.895,20.865,"Balkan Insight","Regional","On 13 October 2021, while Kosovar police was trying to conduct a raid in order to seize smuggled contraband in North Mitrovica, Kosovo, Serbian rioters gathered and attempted to obstruct it. They threw Molotov cocktails and stun grenades on police and journalists covering the event. ROSU responded by using teargas and then fired live bullets at the demonstrators, shooting one of them in the back. A total of 12 demonstrators and 6 policemen were injured. [size=no report]",0
"XKX547","13-November-2021",2021,"Riots","Mob violence","Rioters (Kosovo)","LV: Self-Determination","Civilians (Kosovo)","Government of Kosovo (2020-); PSD: Social Democratic Party of Kosovo","Europe","Kosovo","Gjilan","Dardana","","Karaceve i Ulte",42.561,21.725,"Kosovo Online","National","On 13 November 2021, several SDP members were physically attacked by a group of LV members in Karaceve i Ulte, Kosovo. Later the car of the mayor of Dardana, also from PSD was attacked by the same LV group, headed by the mayoral opponent's husband. [size=no report]",0
"ALB15","12-February-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","Private Security Forces (Albania)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News","National","On Feb. 12, 2018: National theater artists forcibly entered the theater after a confrontation with security guards. The artists demonstrated against a new draft for art and culture, requesting to meet with the Minister of culture and receive more transparency on the issue.",0
"ALB28","21-March-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","Labour Group (Albania)","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Xinhua; Albanian Daily News","National-International","On Mar. 21, 2018: Miners demonstrated in front of the prime minister's office in Tirana demanding to have their miner status recognized by the state. Miners and police clashed as the former attempted to enter the prime minister' premises.",0
"ALB32","31-March-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","Police Forces of Albania (2013-)","","Europe","Albania","Kukes","Kukes","","Kukes",42.077,20.422,"Albanian Daily News; AFP; Xinhua; AP","National-International","On Mar. 31, 2018: Several hundred Albanians demonstrated against the introduction of a toll on motorway linking the Albania with Kosovo. The demonstrators pelted police with stones and destroyed toll booths before setting them on fire near the border crossing of Morina, Kukes. Around 24 police officers and demonstrators were injured during the clashes.",0
"ALB37","04-April-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","PD: Democratic Party of Albania","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News","National","On Apr. 4, 2018: Supporters and relatives of the 23 demonstrators arrested for the protest on the Nation's Road continued to demonstrate and blocked the road towards Tirana Court demanding their release. During the demonstration, democratic MPs tried to forcefully enter the Tirana Court and clashed with police officers. One of the democrat MPs was lightly injured.",0
"ALB43","07-April-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","Civilians (Albania)","PD: Democratic Party of Albania","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Radio and Televizioni Shqiptar; Albanian Daily News; TV Klan","National","On Apr. 7, 2018: Supporters of the 11 demonstrators arrested for the protest on the Nation's Road in Kukes protested in front of the Prime Minister's building in Tirana. Two democrat MPs threw flour on Prime Minster Edi Rama, while he was drinking water, and were immediately expelled.",0
"ALB49","20-April-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","PD: Democratic Party of Albania","","","Europe","Albania","Shkoder","Shkoder","","Shkoder",42.068,19.513,"Albanian Daily News","National","On Apr. 20, 2018: Citizens and members of the opposition democrat party threw smoke grenades and fireworks at the Shkodra's Appeal Court in Shkoder, demanding the release of the 11 demonstrators arrested for the Nation's Road riot.",0
"ALB55","03-May-2018",2018,"Riots","Mob violence","Rioters (Albania)","Government of Albania (2013-)","Rioters (Albania)","Government of Albania (2013-)","Europe","Albania","Gjirokaster","Gjirokaster","","Gjirokaster",40.076,20.139,"Tirana Times","National","On May 3, 2018: Gjirokastra Deputy Mayor, Aurel Lapa, and Gjirokastra prefecture topographer, Shefqet Alikaj, fought each other due to an alleged concern over competence to administer Gjirokastra's pastures. Both officials were hospitalized after the fight and it was reported that Lapa had hematomas on the face.",0
"ALB62","26-May-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","Journalists (Albania)","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"AFP; AP","International","On May 26, 2018: Thousands of Albanian opposition supporters demonstrated in Tirana calling for the resignation of interior minister Fatmir Xhafaj, whose brother had been convicted of drug trafficking. Eleven police officers were slightly injured when they were hit by stones during the demonstration trying to keep the demonstrators from entering government buildings. One of the demonstrators passed out and the editor of 'Democratic Renaissance' suffered a head injury.",0
"ALB78","17-June-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","PD: Democratic Party of Albania","Police Forces of Albania (2013-)","","Europe","Albania","Diber","Diber","","Peshkopi",41.685,20.429,"Albanian Daily News","National","On June 17, 2018: Citizens and democratic party members demonstrated in Diber against Prime Minister Edi Rama upon his visit, part of his citizen accountability tour. A democrat MP and police clashed as the former was prohibited to continue demonstration. No serious injuries were reported.",0
"ALB79","17-June-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Radio and Televizioni Shqiptar","National","On June 17, 2018: Citizens demonstrated in Tirana at the opening ceremony of a new road connecting Tirna and Diber. The demonstrators said the Diber area was economically neglected by government and some of them threw cherries on the road in protest. According to the opposition, police used force and one person was injured.",0
"ALB88","05-July-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","Labour Group (Albania)","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News","National","On July 5, 2018: Actors demonstrated and threw smoke grenades at the Parliament in Tirana discontent with the government's decision to demolish the National Theater.",0
"ALB107","17-September-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","PD: Democratic Party of Albania","Police Forces of Albania (2013-)","","Europe","Albania","Vlore","Himare","","Himare",40.102,19.745,"Albanian Daily News","National","On Sept. 17, 2018: Residents of the village of Jale, Vlore demonstrated together with members of the Democratic Party against the decision to demolish 9 building in the village due to the absense of building permits. Demonstrators and police had physical clashes and ten demonstrators were arrested.",0
"ALB114","29-September-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","PD: Democratic Party of Albania","Police Forces of Albania (2013-)","","Europe","Albania","Korce","Korce","","Korce",40.619,20.781,"Albanian Daily News","National","On Sept. 29, 2018: Citizens and members of the opposition Democratic Party demonstrated in Korce against the government and problems like corruption and crime. Clashes with police were reported by members of the Democratic Party.",0
"ALB115","01-October-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","Students (Albania)","Police Forces of Albania (2013-)","","Europe","Albania","Elbasan","Elbasan","","Elbasan",41.112,20.082,"Albanian Daily News; NOA; Tirana Times","National","On Oct. 1, 2018: Dozens of parents and school children demonstrated in the village of Mengel in Elbasan by blocking the Elbasan-Librazhd highway against the decision to close a school a year ago due to an earthquake. Clashes between demonstrators and police were reported. Images and videos broadcasted by Albanian media showed crying children, some of whom had blood on their faces and slight injuries.",0
"ALB126","07-November-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News","National","On Nov. 7, 2018: Citizens in Tirana continued demonstrating against the Big Ring construction project for the fourth consecutive day. Demonstrators clashed with police and around ten were arrested for objecting a police officer's rules.",0
"ALB131","12-November-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","LSI: Socialist Movement for Integration; PD: Democratic Party of Albania","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News","National","On Nov. 12, 2018: Residents from the Astir neighborhood clashed with police, as they demonstrated against the Big Ring road project. Demonstrators, joined by the Democratic Party and Socialist movement of integration, tried to forcefully enter the city hall but were stopped by police.",0
"ALB132","13-November-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News; NOA","National","On Nov. 13, 2018: Residents of the Astir neighborhood blocked a road and burned tires and the socialist flag to demonstrate against the construction plans related to the Big Ring road. The rioters also tried to forcefully enter the city hall in Tirana, but clashed with police and were stopped. No injuries were reported.",0
"ALB134","15-November-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"NOA; Albanian Daily News","National","On Nov. 15, 2018: Residents of the Astir area in Tirana demonstrated against the construciton of the Big Ring road project. There were clashes with police and the rioters threw tear gas on Tirana's city hall, after being stopped by police while they tried to enter thebuilding. One person passed out but there were no other injuries.",0
"ALB136","19-November-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News","National","On Nov. 19, 2018: Citizens from the Astir neighborhood demonstrated against the Big Ring construction project. The demonstration escalated as they clashed with police, while they tried to remove the siege at the construction entrance and block the road. No injuries were reported.",0
"ALB139","22-November-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","Police Forces of Albania (2013-)","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"AP; NOA; Albanian Daily News; Xinhua","National-International","On Nov. 22, 2018: Several hundred Albanian rioters scuffled with police attempting to force their way into Parliament in Tirana to demonstrate against a government decision to demolish their buildings for the Big Ring road. Demonstrators used tear gas and firecrackers at police, as a result of which one policewoman lost her fingers and another one - his hearing. In total, 12 policemen and three rioters were injured.",0
"ALB152","04-December-2018",2018,"Riots","Violent demonstration","Rioters (Albania)","","","","Europe","Albania","Tirana","Tirane","","Tirana",41.328,19.819,"Albanian Daily News","National","On Dec. 4, 2018: Residents of the Shkoza neighborhood in Tirana demonstrated, worried that their houses would be affected by the Big Ring construction project. The rioters blocked a road in their neighborhood by setting garbage bins on fire.",0
