"scalerank","featurecla","name","website","natlscale","latitude","longitude"
6,"Port","Corpus Christi","www.portofcorpuschristi.com",20.0,27.81277778,-97.40459364
6,"Port","Pascagoula","www.portofpascagoula.com",20.0,30.35138889,-88.53722026
6,"Port","Tacoma","www.portoftacoma.com",20.0,47.26722222,-122.4042403
6,"Port","Beaumont","www.portofbeaumont.com",20.0,30.07777778,-94.08421673
6,"Port","Olympia","www.portolympia.com",20.0,47.05333333,-122.9007067
6,"Port","Port Angeles","www.portofpa.com",20.0,48.13083333,-123.4351001
6,"Port","Port Townsend","www.portofpt.com",20.0,48.11444444,-122.7531802
6,"Port","Puerto Cabello","www.ipapc.gov.ve",20.0,10.47722222,-67.99305065
6,"Port","Mukalla","www.portofaden.com",20.0,14.52222222,49.14375736
6,"Port","East London","http://www.transnetnationalportsauthority.net",20.0,-33.02527778,27.90477032
6,"Port","Mossel Bay","www.transnetnationalportsauthority.net",20.0,-34.37527778,21.41825677
6,"Port","Richards Bay","www.transnetnationalportsauthority.net",20.0,-28.80472222,32.05618375
6,"Port","Erie",,20.0,42.15,-80.1
6,"Port","Bay City",,20.0,43.6,-83.86
6,"Port","Milwaukee",,20.0,43.03,-87.88
6,"Port","Coos Bay",,20.0,43.36,-124.21
6,"Port","Sitka",,20.0,57.05,-135.33
6,"Port","Kodiak",,20.0,57.78,-152.4
5,"Port","Lobito",,30.0,-12.33694444,13.56931684
5,"Port","Abu Dhabi","www.portzayed.gov.ae",30.0,24.525,54.37267373
5,"Port","Comodoro Rivadavia",,30.0,-45.85583333,-67.45989399
5,"Port","Mar del Plata","www.consejoportuario.com.ar",30.0,-38.04277778,-57.53333333
5,"Port","Cairns","www.cairnsport.com.au",30.0,-16.92972222,145.7755006
5,"Port","Broome","www.broomeport.com",30.0,-18.0025,122.2091873
5,"Port","Devonport","www.tasports.com.au",30.0,-41.16777778,146.3675501
5,"Port","Hobart","www.tasports.com.au",30.0,-42.88027778,147.3358068
5,"Port","Antwerpen","www.portofantwerp.be",30.0,51.29777778,4.293757362
5,"Port","Varna","www.port-varna.bg",30.0,43.19444444,27.88863369
5,"Port","Belize City",,30.0,17.47972222,-88.20194346
5,"Port","Hamilton",,30.0,32.29111111,-64.77638398
5,"Port","Belem","www.cdp.com.br",30.0,-1.451666667,-48.48474676
5,"Port","Paranagua","www.portosdoparana.pr.gov.br",30.0,-25.50083333,-48.51914016
5,"Port","Porto Alegre",,30.0,-30.0175,-51.22408716
5,"Port","Recife","www.portodorecife.pe.gov.br",30.0,-8.053611111,-34.86896349
5,"Port","Salvador","www.codeba.com.br",30.0,-12.95861111,-38.50477032
5,"Port","Santos","www.portodesantos.com",30.0,-23.96888889,-46.30053004
5,"Port","Charlottetown",,30.0,46.23166667,-63.11896349
5,"Port","Halifax","www.portofhalifax.ca",30.0,44.65694444,-63.57444052
5,"Port","Nanaimo","www.npa.ca",30.0,49.16944444,-123.926384
5,"Port","Quebec","www.portquebec.ca",30.0,46.80583333,-71.2090106
5,"Port","Victoria","www.victoriaharbour.org",30.0,48.43111111,-123.4065371
5,"Port","Prince Rupert","www.rupertport.com",30.0,54.30972222,-130.3370436
5,"Port","Saint-John","www.sjport.com",30.0,45.26777778,-66.05989399
5,"Port","Antofagasta","www.puertoantofagasta.cl",30.0,-23.65027778,-70.40371025
5,"Port","Iquique","www.epi.cl",30.0,-20.20277778,-70.15176678
5,"Port","Puerto Montt","www.empormontt.cl",30.0,-41.48361111,-72.95441696
5,"Port","Haikou",,30.0,20.02777778,110.2749706
5,"Port","Ningbo","www.nbport.com.cn/wps/portal",30.0,29.86666667,121.5533569
5,"Port","Xiamen","www.portxiamen.com.cn",30.0,24.45,118.0200236
5,"Port","Abidjan","www.paa-ci.org",30.0,5.233055556,-3.966666667
5,"Port","Douala","www.otal.com/cameroon/index.htm",30.0,4.055,9.685630153
5,"Port","Pointe Noire",,30.0,-4.784444444,11.82691402
5,"Port","Barranquilla","www.spdelnorte.com",30.0,10.96722222,-74.75618375
5,"Port","Moroni",,30.0,-11.70138889,43.24322733
5,"Port","Mariel",,30.0,23.00638889,-82.75600707
5,"Port","Larnaca","www.cpa.gov.cy",30.0,34.92416667,33.6393404
5,"Port","Limassol","www.cpa.gov.cy",30.0,34.65,33.01772674
5,"Port","Bremen","www.bremen-ports.de",30.0,53.0975,8.751060071
5,"Port","Hamburg","www.hafen-hamburg.de",30.0,53.52472222,9.958480565
5,"Port","Djibouti","www.dpworld-djiboutiport.com",30.0,11.60194444,43.13563015
5,"Port","Aalborg","www.aalborghavn.dk",30.0,57.06111111,10.00530035
5,"Port","Fredericia","www.adp-as.com",30.0,55.55805556,9.74057715
5,"Port","Alicante","www.puertoalicante.com",30.0,38.33527778,-0.48828033
5,"Port","Bilbao","www.bilbaoport.es",30.0,43.3425,-3.026914016
5,"Port","Valencia","www.valenciaport.com",30.0,39.44416667,-0.318433451
5,"Port","Fox Bay",,30.0,-51.95555556,-60.07073027
5,"Port","Ajaccio","www.corse-du-sud.cci.fr",30.0,41.92,8.738810365
5,"Port","Bastia","www.port-de-bastia.net",30.0,42.7,9.451943463
5,"Port","Bordeaux","www.bordeaux-port.fr",30.0,44.86527778,-0.553180212
5,"Port","Calais","www.calais-port.com",30.0,50.96583333,1.850176678
5,"Port","Dunkerque","www.portdedunkerque.fr",30.0,51.02166667,2.170906949
5,"Port","Honfleur","www.pays-auge.cci.fr/port/index.html",30.0,49.42222222,0.235100118
5,"Port","Libreville","www.ports-gabon.com",30.0,0.400833333,9.43368669
5,"Port","Port Gentil","www.ports-gabon.com",30.0,-0.711944444,8.785276796
5,"Port","Belfast","www.belfast-harbour.co.uk",30.0,54.62055556,-5.891107185
5,"Port","Dover","www.doverport.co.uk",30.0,51.12083333,1.322143698
5,"Port","Inverness","www.invernessharbour.co.uk",30.0,57.48666667,-4.234746761
5,"Port","Takoradi","www.ghanaports.gov.gh",30.0,4.884166667,-1.738457008
5,"Port","Basse-Terre","www.port-guadeloupe.com",30.0,15.99638889,-61.72709069
5,"Port","Pointe-a-Pitre","www.port-guadeloupe.com",30.0,16.23388889,-61.53845701
5,"Port","Banjul","www.gambiaports.com",30.0,13.44444444,-16.57037691
5,"Port","Bata",,30.0,1.824166667,9.738103651
5,"Port","Iraklion","www.portheraklion.gr",30.0,35.34555556,25.14110718
5,"Port","Thessaloniki","www.thpa.gr",30.0,40.635,22.91772674
5,"Port","Cayenne","www.guyane.cci.fr",30.0,4.935277778,-52.33616019
5,"Port","Kourou",,30.0,5.158888889,-52.62426384
5,"Port","Georgetown","www.gnsc.com",30.0,6.819444444,-58.1671967
5,"Port","Puerto Cortes","www.enp.hn",30.0,15.83333333,-87.94022379
5,"Port","Zadar","www.port-authority-zadar.hr",30.0,44.1175,15.21931684
5,"Port","Surabaya",,30.0,-7.616666667,113.9166667
5,"Port","Manado",,30.0,1.481944444,124.8258539
5,"Port","Senipah","www.pertamina.com",30.0,-1.05,117.2166667
5,"Port","Bhavnagar","www.gmbports.org",30.0,21.77,72.20600707
5,"Port","Visakhapatnam","www.vizagport.com",30.0,17.69333333,83.28722026
5,"Port","Limerick","www.sfpc.ie",30.0,52.66277778,-8.633333333
5,"Port","Bandar Abbas",,30.0,27.14083333,56.20424028
5,"Port","Reykjavik","www.reykjavik.is",30.0,64.14833333,-21.83792697
5,"Port","Seydisfjordur",,30.0,65.26277778,-14.00424028
5,"Port","Trieste","www.porto.trieste.it",30.0,45.645,13.75424028
5,"Port","Hiroshima","www.pref.hiroshima.lg.jp",30.0,34.36527778,132.421437
5,"Port","Kobe","www.kptc.or.jp",30.0,34.68416667,135.2381037
5,"Port","Nagasaki","www.doboku.pref.nagasaki.jp/~rinkai/kakukou/nagasaki.htm",30.0,32.74027778,129.8595406
5,"Port","Otaru",,30.0,43.19694444,141.0166667
5,"Port","Tokyo","www.kouwan.metro.tokyo.jp",30.0,35.62472222,139.788457
5,"Port","Monrovia","www.nationalportauthorityliberia.org",30.0,6.345555556,-10.79375736
5,"Port","Colombo","www.slpa.lk",30.0,6.951388889,79.85017668
5,"Port","Casablanca","www.marsamaroc.co.ma",30.0,33.60888889,-7.600176678
5,"Port","Monaco",,30.0,43.73194444,7.420906949
5,"Port","Acapulco","www.apiacapulcoport.com",30.0,16.84444444,-99.9024735
5,"Port","Mazatlan","www.apimazatlan.com.mx",30.0,23.19222222,-106.393404
5,"Port","Tampico","www.puertodetampico.com.mx",30.0,22.23694444,-97.83368669
5,"Port","Beira","www.cfmnet.co.mz",30.0,-19.81916667,34.83351001
5,"Port","Maputo","www.portmaputo.com",30.0,-25.97277778,32.55706714
5,"Port","Nouakchott",,30.0,18.03527778,-16.02143698
5,"Port","Plymouth","www.giu.gov.ms",30.0,16.70333333,-62.21984688
5,"Port","Fort-de-France","www.martinique.cci.fr/port.asp",30.0,14.59916667,-61.05689046
5,"Port","Noumea",,30.0,-22.25972222,166.4258539
5,"Port","Port Harcourt","www.nigerianports.org",30.0,4.769166667,7.003180212
5,"Port","Corinto","www.epn.com.ni",30.0,12.48194444,-87.16914016
5,"Port","Rotterdam","www.portofrotterdam.com",30.0,51.92722222,4.292873969
5,"Port","Bergen","www.bergenhavn.no",30.0,60.39694444,5.3196702
5,"Port","Tromso","www.tromso.havn.no",30.0,69.65583333,18.96878681
5,"Port","Trondheim","www.trondheim.havn.no",30.0,63.43777778,10.38898704
5,"Port","Nelson","www.portnelson.co.nz",30.0,-41.25972222,173.271967
5,"Port","Muscat","www.pscoman.com",30.0,23.60666667,58.4090106
5,"Port","Cebu",,30.0,10.30638889,123.9226737
5,"Port","Zamboanga","www.ppa.com.ph",30.0,6.902777778,122.071437
5,"Port","Port Moresby","www.pngports.com.pg",30.0,-9.467222222,147.1510601
5,"Port","Wewak","www.pngports.com.pg",30.0,-3.57,143.65053
5,"Port","Porto",,30.0,41.14111111,-8.61861013
5,"Port","Ponta Delgada",,30.0,37.73694444,-25.65883392
5,"Port","Papeete","www.portdepapeete.pf",30.0,-17.53111111,-149.5696702
5,"Port","Doha",,30.0,25.29805556,51.55565371
5,"Port","Kaliningrad","www.transmarine.ru/PORTINFO.HTM",30.0,54.7,20.45547703
5,"Port","Vladivostok","www.vmtp.ru",30.0,43.09444444,131.8877503
5,"Port","Vyborg",,30.0,60.705,28.72638398
5,"Port","Port Sudan","www.sudanports.gov.sd",30.0,19.61583333,37.22161366
5,"Port","Mogadishu",,30.0,2.028888889,45.34093051
5,"Port","Paramaribo",,30.0,5.82,-55.13898704
5,"Port","Goteborg",,30.0,57.68916667,11.87002356
5,"Port","Lulea","www.lulea.se/hamnen",30.0,65.57888889,22.15830389
5,"Port","Norrkoping","www.norrkoping-port.se",30.0,58.61027778,16.22567727
5,"Port","Lome","www.togoport.tg",30.0,6.139166667,1.284923439
5,"Port","Izmir","www.tcdd.gov.tr",30.0,38.44388889,27.15388693
5,"Port","Kaohsiung","www.khb.gov.tw",30.0,22.56527778,120.3070671
5,"Port","Taichung","www.tchb.gov.tw",30.0,24.25833333,120.5038869
5,"Port","Odessa","www.port.odessa.ua",30.0,46.50111111,30.73704358
5,"Port","Montevideo","www.anp.com.uy",30.0,-34.90055556,-56.20424028
5,"Port","Juneau","www.juneau.org",30.0,58.37916667,-134.6700236
5,"Port","Nome","www.nomealaska.org/port",30.0,64.49833333,-165.4251472
5,"Port","Hilo","www.state.hi.us/dot/harbors",30.0,19.73333333,-155.0686101
5,"Port","Bellingham","www.portofbellingham.com",30.0,48.74055556,-122.5003534
5,"Port","Houston","www.portofhouston.com",30.0,29.73916667,-95.20212014
5,"Port","Brownsville","www.portofbrownsville.com",30.0,25.95722222,-97.38457008
5,"Port","Longview","www.portoflongview.com",30.0,46.11277778,-122.96702
5,"Port","Kingstown","www.svgpa.com",30.0,13.16916667,-61.24287397
5,"Port","La Guaira","www.plcsa.gob.ve",30.0,10.60277778,-66.94022379
5,"Port","Maracaibo","www.puertodemaracaibo.com",30.0,10.68361111,-71.58828033
5,"Port","Da Nang","www.danangportvn.com",30.0,16.08222222,108.2232038
5,"Port","Port Vila","www.vanuatugovernment.gov.vu",30.0,-17.74722222,168.3058304
5,"Port","Apia","www.spasamoa.ws",30.0,-13.82833333,-171.7579505
5,"Port","Hodeidah",,30.0,14.83361111,42.9352768
5,"Port","Ottawa",,30.0,45.43,-75.7
5,"Port","Buffalo",,30.0,42.88,-78.88
5,"Port","Cleveland",,30.0,41.5,-81.71
5,"Port","Green Bay",,30.0,44.51,-88.01
5,"Port","Duluth",,30.0,46.76,-92.1
5,"Port","Eureka",,30.0,40.8,-124.18
4,"Port","Luanda","www.otal.com/angola",50.0,-8.783888889,13.25088339
4,"Port","Kralendijk, Bonaire",,50.0,12.14833333,-68.27355713
4,"Port","Philipsburg",,50.0,18.01444444,-63.04375736
4,"Port","Adelaide","www.flindersports.com.au",50.0,-34.79916667,138.5079505
4,"Port","Brisbane","www.portbris.com.au",50.0,-27.3825,153.1684335
4,"Port","Port Hedland","www.phpa.com.au",50.0,-20.3175,118.5732038
4,"Port","Chittagong","www.cpa.gov.bd",50.0,22.26888889,91.82585395
4,"Port","Bridgetown","www.barbadosport.com",50.0,13.10694444,-59.62408716
4,"Port","Montreal","www.port-montreal.com",50.0,45.54361111,-73.5246172
4,"Port","Punta Arenas","www.epa.co.cl",50.0,-53.16833333,-70.90477032
4,"Port","Valdivia",,50.0,-39.81666667,-73.22656066
4,"Port","Dalian","www.portdalian.com",50.0,38.93361111,121.6503534
4,"Port","Fuzhou",,50.0,26.0475,119.30053
4,"Port","Qingdao","www.qdport.com",50.0,36.09583333,120.31702
4,"Port","Shanghai","www.portshanghai.com.cn",50.0,31.22194444,121.4872203
4,"Port","Shantou",,50.0,23.35472222,116.7040636
4,"Port","Puntarenas",,50.0,9.981666667,-84.80424028
4,"Port","Kiel","www.port-of-kiel.de",50.0,54.33083333,10.15689046
4,"Port","Roseau",,50.0,15.29638889,-61.38598351
4,"Port","Santo Domingo","www.apordom.gov.do",50.0,18.47527778,-69.87585395
4,"Port","Cartagena","www.apc.es",50.0,37.58944444,-0.98598351
4,"Port","Vigo","www.apvigo.com",50.0,42.2425,-8.726207303
4,"Port","Santa Cruz de Tenerife","www.puertosdetenerife.org",50.0,28.47472222,-16.22656066
4,"Port","Tallinn","www.portoftallinn.com",50.0,59.46,24.69075383
4,"Port","Suva","www.fijiports.com.fj",50.0,-18.1325,178.4210836
4,"Port","Saint-Tropez",,50.0,43.27055556,6.633333333
4,"Port","Glasgow","www.glasgowharbour.com",50.0,55.86305556,-4.303180212
4,"Port","Southampton","www.abports.co.uk/custinfo/ports/soton.htm",50.0,50.9025,-1.424440518
4,"Port","Gibraltar","www.gibraltarport.com",50.0,36.13694444,-5.357243816
4,"Port","Conakry",,50.0,9.516388889,-13.70989399
4,"Port","Bissau",,50.0,11.85833333,-15.57267373
4,"Port","Canea",,50.0,35.51805556,24.00971731
4,"Port","Katakolon",,50.0,37.64638889,21.31861013
4,"Port","San Jose","www.cocatram.org.ni/puertosca/pto_sanjose_guatemala.html",50.0,13.91555556,-90.84128386
4,"Port","Hong Kong","www.mardep.gov.hk",50.0,22.32111111,114.1561837
4,"Port","Port-au-Prince","www.apn.gouv.ht",50.0,18.56583333,-72.33969376
4,"Port","Surabaya","www.tps.co.id",50.0,-7.206388889,112.7239105
4,"Port","Dublin","www.dublinport.ie",50.0,53.34444444,-6.206007067
4,"Port","Waterford","www.portofwaterford.com",50.0,52.26638889,-7.118786808
4,"Port","Haifa","www.haifaport.org.il",50.0,32.8225,35.01825677
4,"Port","Livorno","www.porto.livorno.it",50.0,43.55583333,10.30194346
4,"Port","Ischia",,50.0,40.74527778,13.93810365
4,"Port","Kingston","www.portjam.com",50.0,17.98166667,-76.82479388
4,"Port","Kitakyushu","www.kitaqport.or.jp",50.0,33.9225,130.8542403
4,"Port","Mombasa","www.kpa.co.ke",50.0,-4.053055556,39.6221437
4,"Port","Phnom Penh","www.ppap.com.kh",50.0,11.58305556,104.9209069
4,"Port","Beirut","www.portdebeyrouth.com",50.0,33.905,35.51949352
4,"Port","Male","www.maldport.com.mv",50.0,4.175,73.50706714
4,"Port","Veracruz","www.puertodeveracruz.com.mx",50.0,19.20833333,-96.13368669
4,"Port","Yangon","www.mot.gov.mm/mpa/index.html",50.0,16.76583333,96.16878681
4,"Port","Wellington","www.centreport.co.nz",50.0,-41.2775,174.7898704
4,"Port","Szczecin","www.port.szczecin.pl",50.0,53.43055556,14.58580683
4,"Port","Jeddah","www.ports.gov.sa",50.0,21.45861111,39.1590106
4,"Port","Dakar","www.portdakar.sn",50.0,14.68222222,-17.42514723
4,"Port","Singapore","www.mpa.gov.sg",50.0,1.292777778,103.7221437
4,"Port","Freetown",,50.0,8.494166667,-13.20795053
4,"Port","Stockholm","www.stoports.com",50.0,59.335,18.10936396
4,"Port","Bangkok","www.bmt.co.th",50.0,13.60694444,100.5691402
4,"Port","Canakkale","www.canakkale.gov.tr",50.0,40.26472222,26.52196702
4,"Port","Anchorage","www.muni.org",50.0,61.23555556,-149.8877503
4,"Port","Long Beach","www.polb.com",50.0,33.74888889,-118.2007067
4,"Port","Oakland","www.portofoakland.com",50.0,37.79944444,-122.3012367
4,"Port","Jacksonville","www.jaxport.com",50.0,30.38083333,-81.55918728
4,"Port","Philadelphia","www.philaport.com",50.0,39.89527778,-75.13457008
4,"Port","Charleston","www.scspa.com",50.0,32.82222222,-79.92355713
4,"Port","Newport",,50.0,41.4825,-71.32444052
4,"Port","Ho Chi Minh City","www.vpa.org.vn/english/members/south/saigonnew.htm",50.0,10.79388889,106.7217903
4,"Port","Aden","www.portofaden.com",50.0,12.79555556,44.98969376
4,"Port","Durban","www.transnetnationalportsauthority.net",50.0,-29.88111111,31.02338045
4,"Port","Port Elizabeth","www.transnetnationalportsauthority.net",50.0,-33.96138889,25.6352768
4,"Port","Port Elizabeth","www.transnetnationalportsauthority.net",50.0,-33.96138889,25.6352768
4,"Port","Detroit",,50.0,42.33,-83.03
4,"Port","Port Of Memphis",,50.0,35.06,-90.16
4,"Port","Tri-City Port",,50.0,38.71,-90.2
4,"Port","Helsinki",,50.0,60.16,24.96
4,"Port","Sankt-Peterburg",,50.0,59.93,30.3
3,"Port","Oranjestad","www.arubaports.com",75.0,12.52,-70.03881037
3,"Port","Dubai","www.dpa.ae",75.0,25.26722222,55.26931684
3,"Port","Buenos Aires","www.puertobuenosaires.gov.ar",75.0,-34.59916667,-58.3696702
3,"Port","Darwin","www.darwinport.nt.gov.au",75.0,-12.47027778,130.854947
3,"Port","Melbourne","www.portofmelbourne.com",75.0,-37.83277778,144.9171967
3,"Port","Perth",,75.0,-31.96527778,115.855477
3,"Port","Sydney","www.sydneyports.com.au",75.0,-33.86222222,151.1891637
3,"Port","Cotonou","www.portdecotonou.com",75.0,6.346666667,2.422320377
3,"Port","Nassau",,75.0,25.07666667,-77.32126031
3,"Port","Rio de Janeiro","www.portosrio.gov.br",75.0,-22.88305556,-43.1918139
3,"Port","Vancouver","www.portmetrovancouver.com",75.0,49.29777778,-123.071437
3,"Port","Liverpool",,75.0,44.04333333,-64.70371025
3,"Port","Valparaiso","www.portvalparaiso.cl",75.0,-33.03527778,-71.61914016
3,"Port","Guangzhou","www.gzport.com",75.0,23.09416667,113.409364
3,"Port","Tianjin","www.ptacn.com",75.0,39.00944444,117.4565371
3,"Port","Abidjan","www.paa-ci.org",75.0,5.283333333,-4.021260306
3,"Port","Bremerhaven","www.bremen-ports.de",75.0,53.56361111,8.553003534
3,"Port","Rostock","www.rostock-port.de",75.0,54.1525,12.11790342
3,"Port","Tuborg",,75.0,55.72611111,12.58404005
3,"Port","Guayaquil","www.puertodeguayaquil.com",75.0,-2.284166667,-79.9024735
3,"Port","Port Said","www.psdports.org",75.0,31.25333333,32.30600707
3,"Port","Barcelona","www.apb.es",75.0,41.35472222,2.168786808
3,"Port","Malaga","www.puertomalaga.com",75.0,36.70944444,-4.418256773
3,"Port","Palma de Mallorca","www.portdemallorca.com",75.0,39.55111111,2.62532391
3,"Port","Le Havre","www.havre-port.net",75.0,49.46694444,0.173733804
3,"Port","Marseille","www.marseille-port.fr",75.0,43.32944444,5.341283863
3,"Port","Nice","www.riviera-ports.com",75.0,43.69388889,7.285630153
3,"Port","London","www.pla.co.uk",75.0,51.50277778,-0.067196702
3,"Port","Gythion",,75.0,36.76,22.56755006
3,"Port","Rhodes",,75.0,36.44361111,28.23351001
3,"Port","Dubrovnik","www.portdubrovnik.hr",75.0,42.66,18.07638398
3,"Port","Civitavecchia","www.portidiroma.it",75.0,42.09888889,11.77567727
3,"Port","Palermo","www.autport.pa.it",75.0,38.13083333,13.36984688
3,"Port","Savona","www.porto.sv.it",75.0,44.31166667,8.489517079
3,"Port","Marghera","www.port.venice.it",75.0,45.45305556,12.24057715
3,"Port","Montego Bay","www.portjam.com",75.0,18.4675,-77.93545347
3,"Port","Osaka","www.optc.or.jp",75.0,34.63583333,135.4338634
3,"Port","Yokohama","www.city.yokohama.jp/me/port/en/index.html",75.0,35.43638889,139.6673734
3,"Port","Riga","www.rop.lv",75.0,57.00777778,24.08810365
3,"Port","Cabo San Lucas",,75.0,22.88388889,-109.9007067
3,"Port","Marsaxlokk","www.maltafreeport.com.mt",75.0,35.82611111,14.54128386
3,"Port","Amsterdam","www.amsterdamports.nl",75.0,52.41305556,4.824087161
3,"Port","Oslo","www.ohv.oslo.no",75.0,59.89722222,10.73457008
3,"Port","Auckland","www.poal.co.nz",75.0,-36.83638889,174.7694935
3,"Port","Karachi","www.kpt.gov.pk",75.0,24.835,66.9737338
3,"Port","Colon","www.cct-pa.com",75.0,9.373333333,-79.88510012
3,"Port","Manila","www.ppa.com.ph",75.0,14.52416667,120.943404
3,"Port","San Juan","www.prpa.gobierno.pr",75.0,18.43611111,-66.09128386
3,"Port","Istanbul","www.tdi.com.tr",75.0,41.01277778,28.993404
3,"Port","Taipei","www.tpport.gov.tw",75.0,25.15194444,121.3746172
3,"Port","Dar es Salaam","www.tanzaniaports.com",75.0,-6.834444444,39.293404
3,"Port","Mobile","www.asdd.com",75.0,30.71138889,-88.03775029
3,"Port","Los Angeles","www.portoflosangeles.org",75.0,33.73194444,-118.2597173
3,"Port","San Diego","www.portofsandiego.org",75.0,32.68444444,-117.1572438
3,"Port","San Francisco","www.sfport.com",75.0,37.78861111,-122.4008834
3,"Port","Miami","www.miamidade.gov/portofmiami",75.0,25.775,-80.16702002
3,"Port","Tampa","www.tampaport.com",75.0,27.93,-82.43616019
3,"Port","Honolulu","www.state.hi.us/dot/harbors",75.0,21.30944444,-157.8737338
3,"Port","Boston","www.massport.com/ports",75.0,42.36361111,-71.03545347
3,"Port","Baltimore","www.mpa.state.md.us",75.0,39.2325,-76.55565371
3,"Port","New York","www.panynj.gov",75.0,40.68833333,-74.02426384
3,"Port","Galveston","www.portofgalveston.com",75.0,29.30416667,-94.81790342
3,"Port","Norfolk","www.vaports.com",75.0,36.90194444,-76.29252061
3,"Port","Seattle","www.portseattle.org",75.0,47.60222222,-122.3597173
3,"Port","Cape Town","www.transnetnationalportsauthority.net",75.0,-33.90916667,18.4352768
3,"Port","Toronto",,75.0,43.61,-79.38
3,"Port","Chicago",,75.0,41.88,-87.6
