"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"MMR869","22-June-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Civilians (Myanmar)","","Southeast Asia","Myanmar","Rakhine","Maungdaw","Maungdaw","Maungdaw",20.826,92.366,"Kaladan Press","Subnational","On 22 June 2012, Rakhine rioters killed two persons from Tharaykuntan (Barsawra) village, Maungdaw, Rakhine.",2
"MMR870","23-June-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Civilians (Myanmar)","","Southeast Asia","Myanmar","Rakhine","Maungdaw","Maungdaw","Maungdaw",20.826,92.366,"Kaladan Press","Subnational","On 23 June 2012, Rakhine rioters killed a rickshaw puller in Maungdaw, Rakhine.",1
"MMR900","09-July-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar); Police Forces of Myanmar (2011-2016)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Maungdaw","Maungdaw","Maungdaw",20.826,92.366,"Kaladan Press","Subnational","On 9 July 2012, Na Ta La villagers (Buddhists resettled by the government in model villages) and security forces vandalized a religious school and destroyed Qurans at Maungdaw Township, Rakhine State. In Maungdaw Town several Rohingya shops were looted and destroyed, by police officers and local Rakhine. No fatalities.",0
"MMR947","05-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar)","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Mrauk-U","Kyauktaw","Kyauktaw",20.844,92.973,"Radio Free Asia","Regional","On 5 Aug 2012, Rakhine and Rohingya started burning the houses of the other. Three predominantly Muslim villages around Kyauktaw were razed and around 160 houses torched. At least two people were injured.",0
"MMR949","06-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar)","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Mrauk-U","Kyauktaw","Kyauktaw",20.844,92.973,"Radio Free Asia","Regional","On 6 Aug 2012, Rakhine and Rohingya torched the houses of the other during clashes. One predominantly Muslim village around Kyauktaw was burned down. No information on fatalities.",0
"MMR956","07-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar)","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Mrauk-U","Kyauktaw","Kyauktaw",20.844,92.973,"Kaladan Press","Subnational","On 7 Aug 2012, several Rakhine attacked Ambari Para of Kyauktaw Township and torched the houses, clashes between several Rakhine and Rohingya took place. No information on fatalities.",0
"MMR961","10-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Mrauk-U","Kyauktaw","Kyauktaw",20.844,92.973,"Mizzima","National","Widespread attacks and riots have taken place over a five-day period in Kyauktaw, in Rakhine State. Thirteen civilians have been killed and seven injured. Over three-hundred homes and one rice mill have been burned to the ground.",1
"MMR963","11-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Mrauk-U","Kyauktaw","Kyauktaw",20.844,92.973,"Mizzima","National","Widespread attacks and riots have taken place over a five-day period in Kyauktaw, in Rakhine State. Thirteen civilians have been killed and seven injured. Over three-hundred homes and one rice mill have been burned to the ground.",3
"MMR968","12-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Mrauk-U","Kyauktaw","Kyauktaw",20.844,92.973,"Mizzima","National","Widespread attacks and riots have taken place over a five-day period in Kyauktaw, in Rakhine State. Thirteen civilians have been killed and seven injured. Over three-hundred homes and one rice mill have been burned to the ground.",3
"MMR970","13-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Mrauk-U","Kyauktaw","Kyauktaw",20.844,92.973,"Mizzima","National","Widespread attacks and riots have taken place over a five-day period in Kyauktaw, in Rakhine State. Thirteen civilians have been killed and seven injured. Over three-hundred homes and one rice mill have been burned to the ground.",3
"MMR971","14-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Mrauk-U","Kyauktaw","Kyauktaw",20.844,92.973,"Mizzima","National","Widespread attacks and riots have taken place over a five-day period in Kyauktaw, in Rakhine State. Thirteen civilians have been killed and seven injured. Over three-hundred homes and one rice mill have been burned to the ground.",3
"MMR986","22-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Civilians (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Maungdaw","Maungdaw","Maungdaw",20.826,92.366,"Kaladan Press","Subnational","On 22 Aug, a Rohingya youth was killed by a Rakhine group in Maungdaw town, Maungdaw Township, Rakhine State.",1
"MMR990","23-August-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Civilians (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Maungdaw","Maungdaw","Maungdaw",20.826,92.366,"Kaladan Press","Subnational","On 23 Aug 2012, Rakhine villagers severely beat up two Rohingya villagers at Aung Mingla village. The Fokira Bazar was set on fire in Maungdaw Township, Rakhine State.",0
"MMR1009","06-September-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","","Police Forces of Myanmar (2011-2016)","","Southeast Asia","Myanmar","Sagaing","Yinmarbin","Salingyi","Salingyi",21.975,95.078,"Radio Free Asia","Regional","On 6 September 2012, in Se Te village, in Salingyi Township, in Sagaing Region, hundreds of police with full weapons searched for four members of Yangon Public Welfare Network. This led to the riot between 500 villagers and the police. [size=500]",0
"MMR1008","06-September-2012",2012,"Riots","Violent demonstration","Rioters (Myanmar)","","Police Forces of Myanmar (2011-2016)","","Southeast Asia","Myanmar","Sagaing","Monywa","Monywa","Monywa",22.109,95.136,"Reuters","International","On September 6, in Sayhte village near Monywa (Monywa, Sagaing), security forces confronted demonstrators armed with sticks and knives at the mine, a day after about 5,000 villagers protested over what they say is the unlawful seizure of thousands of acres of land to make way for a $1 billion expansion of the Chinese-run project.",0
"MMR1092","25-October-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Thandwe","Thandwe","Thandwe",18.465,94.366,"Xinhua","International","On 25 Oct 2012, riots took place between Muslim and Buddhist communal groups in Thandwe. No information on fatalities.",0
"MMR1101","26-October-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar)","Civilians (Myanmar)","Rohingya Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Kyaukpyu","Kyaukpyu","Kyaukpyu",19.428,93.551,"Irrawaddy","National","On 26 Oct 2012, ethnic Rakhine looted many Rohingya houses and set them on fire. No fatalities noted.",0
"MMR7427","15-December-2012",2012,"Riots","Mob violence","Rioters (Myanmar)","Labour Group (Myanmar)","Civilians (Myanmar)","Labour Group (Myanmar)","Southeast Asia","Myanmar","Yangon","Yangon-North","Shwepyithar","Shwepyithar",16.955,96.083,"Radio Free Asia","Regional","On 15 December 2012, in Shwepyithar Township, in Yangon Region, workers of Taw Win Wood factory in Wataya industrial zone entered into the factory compound and destroyed property. [size=no report]",0
"MMR1308","28-January-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Military Forces of Myanmar (2011-2016)","","Southeast Asia","Myanmar","Rakhine","Sittwe","Sittwe","Sittwe",20.146,92.898,"Mizzima","National","On 28-January-2013, 20 Rohingya villagers tried to attack government soldiers in Rakhine state [no specific location; Sittwe coordinates used]. When soldiers fired warning shots, one person was wounded and later died.",1
"MMR8817","17-February-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Yangon","Yangon-East","Thaketa","Thaketa",16.793,96.203,"GCPEA","Other","On 17 February 2013, in Thaketa Township, in Yangon Region, a group of about 300 Buddhist rioters attacked an Islamic religious school. [size=about 300]",0
"MMR7447","26-February-2013",2013,"Riots","Violent demonstration","Rioters (Myanmar)","Farmers (Myanmar)","Police Forces of Myanmar (2011-2016)","","Southeast Asia","Myanmar","Ayeyarwady","Maubin","Maubin","Maubin",16.726,95.648,"Irrawaddy; Radio Free Asia","National-Regional","On 26 February 2013, in Maubin Township (Maubin District, Ayeyarwady Region), more than 300 farmers demonstrated to demand the return of confiscated farmland. A clash broke out between farmers and police forces after regional authorities declared a curfew and demonstrators refused to disperse. Police then dispersed the crowd and shot and wounded 17 farmers, with two in serious condition. About 28 police were also injured during the riot. 1 police officer later died from his injuries at the hospital the next day. [size=more than 300]",1
"MMR1374","20-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Muslim Group (Myanmar)","Rioters (Myanmar)","Buddhist Group (Myanmar)","Southeast Asia","Myanmar","Mandalay","Meiktila","Meiktila","Meiktila",20.878,95.858,"Radio Free Asia","Regional","On 20-March-2013, a riot broke out between Muslims and Buddhists in Meiktila, Mandalay district after an argument escalated between a Muslim shop keeper and a Buddhist couple. The first day saw 2 fatalities.",2
"MMR1382","21-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Muslim Group (Myanmar)","Rioters (Myanmar)","Buddhist Group (Myanmar)","Southeast Asia","Myanmar","Mandalay","Meiktila","Meiktila","Meiktila",20.878,95.858,"Reuters","International","On 21-March-2013, rioting continued between Muslims and Buddhists in Meiktila, Mandalay district. At least 20 fatalities noted [recorded as 18 as it seems to include the deaths the previous day].",18
"MMR1383","21-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar); Students (Myanmar); Teachers (Myanmar)","Southeast Asia","Myanmar","Mandalay","Meiktila","Meiktila","Meiktila",20.878,95.858,"Irrawaddy","National","On 21-March-2013, rioters set fire to a madrasa in Meiktila, Mandalay. 32 students and 4 teachers were missing and presumed dead for a total of 36 fatalities.",36
"MMR1384","22-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Muslim Group (Myanmar)","Rioters (Myanmar)","Buddhist Group (Myanmar)","Southeast Asia","Myanmar","Mandalay","Meiktila","Meiktila","Meiktila",20.878,95.858,"Global New Light of Myanmar","National","On 22-March-2013, rioting continued between Muslims and Buddhists in Meiktila, Mandalay district. 20 more fatalities [given the government's final number of 40 deaths over the three days].",20
"MMR1385","23-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Mandalay","Yamethin","Yamethin","Yamethin",20.432,96.139,"AP","International","On 23-March-2013, 43 houses and a mosque were burned down in Yamethin, Mandalay district. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities noted.",0
"MMR1386","23-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Nay Pyi Taw","Det Khi Na","Lewe","Lewe",19.635,96.11,"AP","International","On 23-March-2013, many Mosques and other buildings were burned down in Lewei, Naypidaw district. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities.",0
"MMR1388","24-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Nay Pyi Taw","Oke Ta Ra","Tatkon","Tatkon",20.132,96.2,"Reuters","International","On 24-March-2013, 4 houses and a mosque in Tatkon township, Naypyitaw were set on fire. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities.",0
"MMR1393","25-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Thayarwady","Gyobingauk","Gyobingauk",18.231,95.649,"Irrawaddy","National","On 25-March-2013, a group of unidentified men attacked a Muslim neighborhood in Gyobingauk, Bago division. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. 30 houses and a Mosque were destroyed; looting witnessed. No fatalities reported.",0
"MMR1394","25-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Thayarwady","Okpho","Okpho",18.128,95.675,"Irrawaddy","National","On 25-March-2013, a group of unidentified men attacked a Muslim neighborhood in Okpho, Bago division. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities reported.",0
"MMR1396","26-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Thayarwady","Nattalin","Nattalin",18.43,95.553,"AFP","International","On 26-March-2013, several houses and a Mosque were burned in Nattalin township, Bago division. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities reported.",0
"MMR1399","27-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Thayarwady","Monyo","Monyo",17.986,95.499,"Irrawaddy","National","On 27-March-2013, a Mosque and Muslim quarters were attacked in Monyo, Bago division. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities reported.",0
"MMR1400","27-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Thayarwady","Nattalin","Nattalin",18.43,95.553,"Irrawaddy","National","On 27-March-2013, rioters continued to burn buildings and destroy Muslim owned property in Nattalin, Bago division. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities reported.",0
"MMR1401","27-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Thayarwady","Zigon","Zigon",18.336,95.622,"Irrawaddy","National","On 27-March-2013, rioters ransacked Mosques and destroyed Muslim owned buildings in Zigon, Bago division. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities reported.",0
"MMR1398","27-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Thayarwady","Minhla","Minhla",17.979,95.706,"Mizzima","National","On 27-March-2013, Muslim owned property and Mosques were destroyed in Minhla, Bago division. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities reported.",0
"MMR1397","27-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Pyay","Thegon","Pu Tee Kone",18.573,95.456,"Irrawaddy","National","On 27-March-2013, Muslim houses and a Mosque were attacked in Padigon (Pu Tee Kone), Bago division. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities reported.",0
"MMR1409","28-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Thayarwady","Minhla","Minhla",17.979,95.706,"Radio Free Asia","Regional","On 28-March-2013, two Mosques and 12 Muslim homes were destroyed in Minhla, Bago division. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities noted.",0
"MMR1408","28-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-West","Thayarwady","Letpadan","Letpadan",17.787,95.751,"Xinhua","International","On 28-March-2013, riots broke out in Letpadan, Bago division. Houses, shops and religious buildings were destroyed. Attack follows the violence in Meiktila and perpetrators are believed to be Buddhist. No fatalities reported.",0
"MMR1406","28-March-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","","Military Forces of Myanmar (2011-2016)","Police Forces of Myanmar (2011-2016)","Southeast Asia","Myanmar","Bago-West","Pyay","Thegon","Pu Tee Kone",18.573,95.456,"Radio Free Asia","Regional","On 28-March-2013, the military and police shot at least five people who were rioting in Padigon (Pu Tee Kone), Bago division. No fatalities noted.",0
"MMR1448","30-April-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Yangon","Yangon-North","Taikkyi","Okekan",17.497,95.861,"Myanmar Times","National","On 30-April-2013, riots left 2 locals dead and 9 injured. A Buddhist group burned 130 Muslim homes in Okkan, Yangon district. The riot started when a Muslim girl riding her bike accidentally knocked over the alms bowl a Buddhist monk was carrying.",2
"MMR1450","01-May-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Police Forces of Myanmar (2011-2016)","Civilians (Myanmar); Muslim Group (Myanmar)","Southeast Asia","Myanmar","Yangon","Yangon-North","Taikkyi","Win Kite",17.57,95.858,"Reuters","International","On 1 May 2013, in Win Kite village, a group of 100 Buddhists armed with sticks threatened Muslim villagers, saying they would burn the village and kill them. Police intervened and pushed the group back. No fatalities.",0
"MMR1454","02-May-2013",2013,"Riots","Violent demonstration","Rioters (Myanmar)","","Police Forces of Myanmar (2016-2021)","","Southeast Asia","Myanmar","Mandalay","Mandalay","","Mandalay",21.975,96.084,"Irrawaddy","National","On 2 May 2013, rioters shouted anti-Muslim slogans in an attempt to cause unrest in Mandalay. Police detained three suspects. No fatalities.",0
"MMR1461","04-May-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Kachin","Mohnyin","Hpakant","Hpakant",25.614,96.315,"AFP","International","On 04-May-2013, 30 people, presumably Buddhist, attacked Muslim owned homes and property in Hpakant, Kachin state. No fatalities reported.",0
"MMR1480","28-May-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Shan-North","Lashio","Lashio","Lashio",22.936,97.75,"Radio Free Asia","Regional","On 28-May-2013, a Muslim man allegedly set a Buddhist woman on fire, leading to Buddhist rioters razing Muslim houses and mosques in Lashio, Shan state. No fatalities reported.",0
"MMR1481","29-May-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Rioters (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Bago-East","Taungoo","Kyaukkyi","Kyaukkyi",18.326,96.769,"Irrawaddy","National","On 29-May-2013, a brawl between a Muslim and a Buddhist set off Buddhist rioters who destroyed a mosque and a madrasa in Mone, Kyauk Gyi township, Bago Division. No fatalities reported.",0
"MMR1482","29-May-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Buddhist Group (Myanmar)","Rioters (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Shan-North","Lashio","Lashio","Lashio",22.936,97.75,"Radio Free Asia","Regional","On 29-May-2013, Buddhists and Muslims rioted in Lashio, Shan state, with Buddhists razing Muslim owned buildings. One fatality reported.",1
"MMR1489","04-June-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar)","Police Forces of Myanmar (2011-2016)","","Southeast Asia","Myanmar","Rakhine","Mrauk-U","Mrauk-U","Mrauk-U",20.593,93.186,"Radio Free Asia","Regional","On 4 June 2013, 3 Rohingya women were shot and killed by Myanmar security forces in Parein village, Mrauk-U township, Rakhine state. Police fired in response to clashes that broke out when the women resisted being resettled.",3
"MMR1535","27-June-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Rohingya Muslim Group (Myanmar); Refugees/IDPs (Myanmar)","Police Forces of Myanmar (2011-2016)","","Southeast Asia","Myanmar","Rakhine","Sittwe","Pauktaw","Pauktaw",20.179,93.069,"Irrawaddy","National","On 27 June 2013, 2 Rohingya were shot and killed by government security forces in Pauktaw Township, Rakhine state. Officials claim that the individuals were shot when the security forces tried to disband a group of Rohingya IDPs who were attacking them.",2
"MMR1537","30-June-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Thandwe","Thandwe","Thandwe",18.465,94.366,"Reuters","International","On 30-June-2013, rioters burned down two houses in Thandwe, Rakhine state. The house burned belonged to Muslims. The rioting started after a rumor that a Buddhist woman had been raped by 'a man of another religion,' presumably Muslim. No fatalities.",0
"MMR1538","01-July-2013",2013,"Riots","Mob violence","Rioters (Myanmar)","Rakhine Ethnic Group (Myanmar); Buddhist Group (Myanmar)","Civilians (Myanmar)","Muslim Group (Myanmar)","Southeast Asia","Myanmar","Rakhine","Thandwe","Thandwe","Thandwe",18.465,94.366,"Democratic Voice of Burma","National","On 01-July-2013, Buddhist rioters continued rioting, burning down a Muslim owned home in Thandwe, Rakhine state. No fatalities.",0
