"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"MMR33","15-March-2010",2010,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (1988-2011)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kayin","Hpapun","Hpapun","Hpapun",18.065,97.445,"Free Burma Rangers","Other","On 15 March 2010, Myanmar army troops from MOC 21 fired mortars at Bee Lo Kee village, Luthaw Township, Muthraw District, Kayin state. No fatalities.",0
"MMR36","19-March-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Myanmar (1988-2011)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Shan-South","Taunggyi","Taunggyi","Taunggyi",20.789,97.038,"Shan Herald Agency for News","Subnational","On 19 March 2010, Myanmar army troops from the Kalaw based Light Infantry Division (LID) #55 set off a bomb while on patrol in Loi Namtao village, Mongyawn village tract, Mongkeung township, Shan state. The explosion killed 6 and wounded 8 villagers.",6
"MMR40","06-April-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Bago-East","Taungoo","Kyaukkyi","Kyaukkyi",18.326,96.769,"ALTSEAN Burma","Other","On 6 April 2010, a landmine exploded in Kyaukkyi Township, Bago Division and injured one villager. No fatalities.",0
"MMR42","14-April-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","","","Southeast Asia","Myanmar","Shan-North","Muse","Muse","Muse",23.993,97.91,"Xinhua","International","On 14 April 2010, a bomb exploded at a toll gate run by the private Asia World Company in Muse, Shan state. No fatalities coded.",0
"MMR41","14-April-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kayin","Kawkareik","Kawkareik","Kawkareik",16.555,98.24,"Xinhua","International","On 14 April 2010, a bomb exploded at a check point in Kawkareik district, Kayin state. Three people injured.",0
"MMR43","15-April-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Yangon","Yangon-East","Mingalartaungnyunt","Mingalartaungnyunt",16.789,96.168,"Irrawaddy","National","On 15 April 2010, during the Burmese New Year, three bombs struck the X2O pavilion near the Theinbyu driving track on Kandawgyi Lake in Mingalar Taung Nyunt Township, Yangon. 10 fatalities, 170 injured.",10
"MMR45","17-April-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Myitkyina","Myitkyina","Tang Hpre",25.717,97.491,"Kachin News Group","Subnational","On 17 April 2010, 10-14 bombs exploded at the Myitsone hydropower dam project, near Tang Hpre, Kachin State. Also, some bombs that did not explode were found at the worksites of the dam. Four fatalities and more than 12 injured.",4
"MMR49","27-April-2010",2010,"Explosions/Remote violence","Shelling/artillery/missile attack","KNU/KNLA: Karen National Union/Karen National Liberation Army","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Bago-East","Taungoo","Htantabin","Htantabin",18.743,96.538,"Mizzima","National","On 27 April 2010, Karen National Liberation Army (KNLA) fired shells on a working site of the Thaukyegat hydropower project in Htantabin Township, Bago Province. Four workers were injured.",0
"MMR50","27-April-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kayah","Loikaw","Loikaw","Loikaw",19.674,97.21,"Irrawaddy","National","On 27-April-2010, a bomb exploded at the Loikaw police station, killing a man who was accused of trying to place a bomb at a market in the town. 1 fatality was reported and several injuries.",1
"MMR51","27-April-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Mon","Mawlamyine","Kyaikmaraw","Kyaikmaraw",16.378,97.734,"Independent Mon News Agency","Subnational","On 27 April 2010, a bomb exploded in Kyaikmaraw town, Mon state at a government telecommunication center. Three workers were injured, no fatalities.",0
"MMR52","05-May-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","","","Southeast Asia","Myanmar","Kachin","Myitkyina","Myitkyina","Myitkyina",25.383,97.396,"Kachin News Group","Subnational","On 5 May 2010, in Myitkyina, Kachin State, two bombs exploded. No fatalities.",0
"MMR53","06-May-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","","","Southeast Asia","Myanmar","Mon","Mawlamyine","Thanbyuzayat","Thanbyuzayat",15.969,97.727,"Independent Mon News Agency","Subnational","On 6 May 2010, a bomb explosion occurred in Thanphyuzayart town, Mon State. No injuries or fatalities reported.",0
"MMR54","07-May-2010",2010,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (1988-2011)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Mon","Mawlamyine","Mudon","Hnipadaw",16.046,97.753,"ALTSEAN Burma","Other","On 7 May 2010, the SPDC army artillery battalion 218 fired three rockets into Hnee-padaw Village, Mudon Township, Mon State. No fatalities reported.",0
"MMR55","11-May-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Mon","Thaton","Bilin","Bilin",17.218,97.231,"Xinhua","International","On 11 May 2010, a passenger bus hit a landmine between Melaikkyauk and Metoh villages, near Bilin, Kayin state. Two people were killed and three injured.",2
"MMR60","24-May-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Bago-East","Bago","Shwegyin","Shwegyin",17.892,97.004,"ALTSEAN Burma","Other","On 24 May 2010, an explosion of a landmine killed one villager in Shwegyin Township, Bago Division.",1
"MMR62","10-June-2010",2010,"Explosions/Remote violence","Grenade","Military Forces of Myanmar (1988-2011)","","KNU/KNLA: Karen National Union/Karen National Liberation Army","","Southeast Asia","Myanmar","Mon","Mawlamyine","Thanbyuzayat","Thanbyuzayat",15.969,97.727,"Irrawaddy","National","On 10 June 2010, the Karen National Liberation Army (KNLA) threw grenades at troops from the Light Infantry Battalions (LIB) 401 and 409 near Japanese Hill, Thanbyuzayat, Mon State. Eleven Myanmar army soldiers died and 20 were injured.",11
"MMR69","16-July-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Bago-East","Bago","Shwegyin","Shwegyin",17.892,97.004,"ALTSEAN Burma","Other","On 16 July 2010, at Kunseik Village, Shwegyin Township, Bago Division a villager stepped on a landmine and lost one of his feet.",0
"MMR72","23-July-2010",2010,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (1988-2011)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kayin","Hpapun","Hpapun","Hpapun",18.065,97.445,"Karen National Union","Other","On 23 July 2010, the military fired mortars at Tha-dah-Der village in Hpapun District, Kayin state.",0
"MMR71","23-July-2010",2010,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (1988-2011)","","Civilians (Myanmar)","Health Workers (Myanmar)","Southeast Asia","Myanmar","Kayin","Hpapun","Hpapun","Hpapun",18.065,97.445,"Democratic Voice of Burma","National","On 23 July 2010, the Myanmar army fired artillery at Dutado village in Hpapun township, Karen State. One KNLA medic was killed.",1
"MMR79","06-August-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kayin","Myawaddy","Myawaddy","Myawaddy",16.689,98.509,"Karen Information Center News","Subnational","On 6 August 2010, a bomb explosion occurred at a night market in Myawaddy, no one has claimed responsibility. Seven people were injured and two were killed.",2
"MMR82","12-August-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","","","Southeast Asia","Myanmar","Kayin","Kawkareik","Kyainseikgyi","Hpayarthonesu",15.304,98.378,"Irrawaddy","National","Around 12 August 2010, there was a bomb blast and two bombs defused close to a checkpoint manned by the Democratic Karen Buddhist Army (DKBA) near the Thai-Burmese border at Three Pagodas Pass, Kayin State. No fatalities.",0
"MMR85","21-August-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Myanmar (1988-2011)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Bago-East","Taungoo","Kyaukkyi","Kyaukkyi",18.326,96.769,"ALTSEAN Burma","Other","On 21 August 2010, a landmine explosion in Kyaukkyi Township, Bago Division killed one local villager.",1
"MMR86","25-August-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Military Forces of Myanmar (1988-2011)","","Southeast Asia","Myanmar","Kayin","Kawkareik","Kyainseikgyi","Hpayarthonesu",15.304,98.378,"Independent Mon News Agency","National","On 25 August 2010, residents spotted a bomb in Three Pagodas Pass. When Infantry Battalion (IB) No. 32 soldiers tried to move the bomb, it exploded. Three soldiers were wounded.",0
"MMR92","08-September-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Military Forces of Myanmar (1988-2011)","","Southeast Asia","Myanmar","Mon","Thaton","Thaton","Thaton",16.919,97.37,"ALTSEAN Burma","Other","On 8 September 2010, a mine exploded near a power grid pylon in Thaton Township, Mon State. One Myanmar army soldier was wounded.",0
"MMR93","11-September-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Bago-East","Taungoo","Kyaukkyi","Kyaukkyi",18.326,96.769,"ALTSEAN Burma","Other","On 11 Sept 2010, a landmine exploded in Kyaukkyi, Bago Division. One villager was injured.",0
"MMR94","12-September-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Bago-East","Taungoo","Htantabin","Htantabin",18.743,96.538,"ALTSEAN Burma","Other","On 12 Sept 2010, an explosion of a landmine in in Htantabin Township, Bago Division injured one villager.",0
"MMR105","30-September-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","Government of Myanmar (1988-2011)","Southeast Asia","Myanmar","Bago-East","Bago","Bago","Bago",17.335,96.481,"Mizzima","National","On 30 Sept 2010, a bomb exploded in the office of the chairman of the Peace and Development Council in Bago. No injuries reported.",0
"MMR111","13-October-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Myanmar (1988-2011)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Mohnyin","Mogaung","Mogaung",25.303,96.94,"ALTSEAN Burma","Other","On 13 Oct 2010, a landmine exploded in Mogaung Township, Kachin State. Two villagers were killed and one injured.",2
"MMR136","17-November-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Mandalay","Mandalay","Mahaaungmyay","Mahaaungmyay",21.959,96.091,"Irrawaddy","National","On 17 Nov 2010, an explosion occurred at Mandalay's Maha Aung Myay Township. Two civilians were injured.",0
"MMR139","22-November-2010",2010,"Explosions/Remote violence","Remote explosive/landmine/IED","KIO/KIA: Kachin Independence Organization/Kachin Independence Army","","Military Forces of Myanmar (1988-2011)","","Southeast Asia","Myanmar","Kachin","Myitkyina","Waingmaw","Waingmaw",25.35,97.438,"ALTSEAN Burma","Other","On 22 November 2010, a land mine planted by KIA exploded in Waingmaw Township, Kachin State killed one Myanmar army soldier and injured two.",1
"MMR150","06-December-2010",2010,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (1988-2011)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kayin","Myawaddy","Myawaddy","Myawaddy",16.689,98.509,"Irrawaddy","National","On 6 December 2010, Burmese troops shelled Metta Linn Myaing village in Myawaddy Township, Kayin State. No information on fatalities.",0
"MMR165","03-January-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kayin","Kawkareik","Kyainseikgyi","Kyainseikgyi",16.041,98.123,"ALTSEAN Burma","Other","On 3 January 2011, in Kyainseikkyi, Karen State a bomb exploded near a Myanmar Posts and Telecommunications compound. Actor not identified. One fatality.",1
"MMR167","07-January-2011",2011,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (1988-2011)","","PSC/NDAA-ESS: Peace and Solidarity Committee/National Democratic Alliance Army-Eastern Shan State","","Southeast Asia","Myanmar","Shan-East","Tachileik","Mongyawng","Mongyawng",21.179,100.358,"Irrawaddy","National","On 07 January 2011, the military fired artillery shells near a camp of the National Democratic Alliance Army (NDAA), in Mong Yanwn Township, Shan State. No information on fatalities.",0
"MMR168","09-January-2011",2011,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (1988-2011)","","DKBA (Benevolent): Democratic Karen Benevolent Army (2010-)","","Southeast Asia","Myanmar","Kayin","Kawkareik","Kawkareik","Kawkareik",16.555,98.24,"Irrawaddy","National","On 09 January 2011, the military fired artillery shells at the DKBA Brigade 5 [mentioned in article] troops near the villages of Waw Lay and Phaluu in Kawkareik Township, Karen State, resulting in hundreds of villagers fleeing into Thailand. No information on fatalities.",0
"MMR179","30-January-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Myanmar (1988-2011)","","DKBA (Benevolent): Democratic Karen Benevolent Army (2010-)","","Southeast Asia","Myanmar","Kayin","Kawkareik","Kawkareik","Kawkareik",16.555,98.24,"Irrawaddy","National","On 30 January 2011, the DKBA Brigade 5 attacked government forces with mines at the Waw Lay outpost, Kawkareik Township, Kayin state. Three Myanmar army soldiers were injured.",0
"MMR181","31-January-2011",2011,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (1988-2011)","","DKBA (Benevolent): Democratic Karen Benevolent Army (2010-)","","Southeast Asia","Myanmar","Kayin","Myawaddy","Myawaddy","Myawaddy",16.689,98.509,"Irrawaddy","National","On 31 January 2011, the Myanmar military fired heavy-artillery shells at Democratic Karen Buddhist Army (DKBA) Brigade 5 forces near the Thai border in Myawaddi district of Kayin. No information on fatalities. Two Thai soldiers were wounded by shrapnel from a stray mortar shells which came across the border into Tak province during nearby fighting between Burmese troops and the DKBA.",0
"MMR185","09-February-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kayin","Myawaddy","Myawaddy","Myawaddy",16.689,98.509,"AFP","International","Two explosive devices went off in the early evening in the border town of Myawaddy in Karen State, killing one man and one woman.",2
"MMR186","10-February-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Mon","Thaton","Bilin","Bilin",17.218,97.231,"ALTSEAN Burma","Other","On 10 February 2011, a landmine exploded on a road between Padataw and Winmaung Villages in Bilin Township, Mon State. Killing a bus driver and two passengers.",3
"MMR194","25-February-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Yangon","Yangon-North","Insein","Insein",16.902,96.096,"Myanmar Times","National","On 27 Feb 2011, a bomb exploded near the Aung Zayar Housing Complex, Insein Township, Yangon State, it was reported that the police believes the bomb went off accidentally, triggered by the man who was carrying the bomb. Eight civilians were injured.",0
"MMR214","20-March-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","SSPP/SSA-N: Shan State Progress Party/Shan State Army-North","","","","Southeast Asia","Myanmar","Shan-North","Kyaukme","Hsipaw","Hsipaw",22.617,97.3,"Irrawaddy","National","On 20 March 2011, the SSA-North damaged bridges by planting mines on the Mongshu-Mongnawng Road in Mongshu Township and the Mongyai-Seinkyawt-Hsaungkye Road in Hsipaw Township [reported originally by the state-run The New Light of Myanmar]. No fatalities noted.",0
"MMR215","20-March-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","SSPP/SSA-N: Shan State Progress Party/Shan State Army-North","","","","Southeast Asia","Myanmar","Shan-South","Loilen","Monghsu","Monghsu",21.907,98.365,"Irrawaddy","National","On 20 March 2011, the SSA-North damaged bridges by planting mines on the Mongshu-Mongnawng Road in Mongshu Township and the Mongyai-Seinkyawt-Hsaungkye Road in Hsipaw Township [reported originally by the state-run The New Light of Myanmar]. No fatalities.",0
"MMR216","21-March-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Bago-East","Bago","Shwegyin","Shwegyin",17.892,97.004,"ALTSEAN Burma","Other","On 21 March 2011, a bomb exploded in Shwegyin, Bago division, killing a 17-year-old-boy.",1
"MMR20428","31-March-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","SSPP/SSA-N: Shan State Progress Party/Shan State Army-North","","Military Forces of Myanmar (2011-2016)","","Southeast Asia","Myanmar","Shan-North","Lashio","Lashio","Lashio",22.936,97.75,"Irrawaddy","National","On 31 March 2011, in Nam Paung village (Lashio Township, Lashio District, Shan State) (coded as Lashio), SSA-N launched a bomb attack on Myanmar military LIB-291 convoy. No casualties reported.",0
"MMR229","04-April-2011",2011,"Explosions/Remote violence","Grenade","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Shan-South","Loilen","Kunhing","Kunhing",21.305,98.43,"Irrawaddy","National","On 4 April 2011, unknown people threw hand-grenades in a worker accommodation building in Kali in Kunhing Township, Shan State. One resident was killed and three wounded.",1
"MMR248","27-April-2011",2011,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (2011-2016)","","KIO/KIA: Kachin Independence Organization/Kachin Independence Army","","Southeast Asia","Myanmar","Kachin","Myitkyina","Tanai","Tanai",26.486,96.699,"Kachin News Group","Subnational","On 27-April-2011, in Hukawng valley, Tanai township, Kachin state, a Burmese mortar shell landed in KIA 14th battalion area.",0
"MMR586","12-May-2011",2011,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Myitkyina","Myitkyina","Talawgyi",25.079,97.311,"Karen Information Center News","National","Military Forces of Myanmar launched mortar attacks against civilians in Tar Law villages, Mytkynia township, in Kachin State.",0
"MMR6873","14-May-2011",2011,"Explosions/Remote violence","Grenade","Unidentified Armed Group (Myanmar)","","Police Forces of Myanmar (2011-2016)","","Southeast Asia","Myanmar","Shan-North","Lashio","Tangyan","Tangyan",22.494,98.393,"Shan Herald Agency for News","Subnational","On 14 May 2011, in Tangyan Township, Shan State, a hand grenade thrown by unidentified assailants caused an explosion at a police checkpoint leading to the Ta Gawng-et Bridge on the Salween. One policeman was injured.",0
"MMR260","18-May-2011",2011,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (2011-2016)","","KIO/KIA: Kachin Independence Organization/Kachin Independence Army","","Southeast Asia","Myanmar","Kachin","Bhamo","Bhamo","Bhamo",24.253,97.234,"Kachin News Group","Subnational","On 18-May-2011, near Dum Bum Krung, near Taping river, Bhamo district, Kachin state, the Myanmar army LIB 320 fired mortar rounds three times on KIA 25th battalion positions. They likewise fired artillery shells at KIA 25th battalion positions.",0
"MMR261","18-May-2011",2011,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (2011-2016)","","KIO/KIA: Kachin Independence Organization/Kachin Independence Army","","Southeast Asia","Myanmar","Kachin","Mohnyin","Mohnyin","Mohnyin",24.778,96.369,"Irrawaddy","National","On 18-May-2011, in Mohnyin township, Kachin state, the Myanmar army fired 81 mm mortar shells on KIA positions.",0
"MMR262","18-May-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Nay Pyi Taw","Nay Pyi Taw","","Nay Pyi Taw",19.745,96.13,"AP","International","A bomb has exploded on a passenger train near Myanmar's capital, killing two people and injuring seven. The public security official says the explosion occurred Wednesday evening about 25 miles (40 kilometers) north of the capital Naypyitaw on the line to Mandalay.",2
"MMR263","19-May-2011",2011,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Myanmar (2011-2016)","","KIO/KIA: Kachin Independence Organization/Kachin Independence Army","","Southeast Asia","Myanmar","Kachin","Mohnyin","Mohnyin","Mohnyin",24.778,96.369,"BBC News","International","Burmese government troops launched a number of mortar shells at an outpost of the Kachin Independence Army (KIA) in Mohnyin Township, some 150 km southwest of the Kachin State capital, Myitkyina.",0
"MMR268","03-June-2011",2011,"Explosions/Remote violence","Chemical weapon","Military Forces of Myanmar (2011-2016)","","SSPP/SSA-N: Shan State Progress Party/Shan State Army-North","","Southeast Asia","Myanmar","Shan-North","Lashio","Tangyan","Tangyan",22.494,98.393,"Shan Herald Agency for News","Subnational","On 3 June 2011, government forces launched 4 shells at troops of the SSA-N, that created unusual black smoke and caused suffocation, dizziness and vomiting, which suggested the use of chemical weapons. No information on fatalities.",0
"MMR277","10-June-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Nay Pyi Taw","Det Khi Na","Za Bu Thi Ri","Za Bu Thi Ri",19.769,96.073,"ALTSEAN Burma","Other","On 10 June 2011, in Za Bu Thi Ri Township, Nay Pyi Taw a bomb exploded at the Myoma market. No casualties reported.",0
"MMR299","18-June-2011",2011,"Explosions/Remote violence","Grenade","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Bago-East","Taungoo","Taungoo","Taungoo",18.943,96.434,"Irrawaddy","National","On 18 June 2011, an unknown armed group fired a grenade on a hydropower project 14 miles from Tangoo, Bago State. No information on fatalities.",0
"MMR20460","21-June-2011",2011,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Myanmar)","","Police Forces of Myanmar (2011-2016)","Government of Myanmar (2011-2016)","Southeast Asia","Myanmar","Kachin","Myitkyina","Myitkyina","Myitkyina",25.383,97.396,"Irrawaddy","National","On 21 June 2011, in Myitkyina Town (Myitkyina Township, Myitkyina District, Kachin State), a bomb exploded at a police station, and a second bomb went off at an immigration office. The police claimed that KIA was behind the bombings but KIA stated that they could not confirm if they had launched the bomb attacks. No casualties reported.",0
