"ï..EVENT_ID_CNTY","EVENT_DATE","YEAR","EVENT_TYPE","SUB_EVENT_TYPE","ACTOR1","ASSOC_ACTOR_1","ACTOR2","ASSOC_ACTOR_2","REGION","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","SOURCE_SCALE","NOTES","FATALITIES"
"MMR373","28-July-2011",2011,"Strategic developments","Looting/property destruction","SSPP/SSA-N: Shan State Progress Party/Shan State Army-North","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Shan-South","Loilen","Monghsu","Monghsu",21.907,98.365,"Shan Herald Agency for News","Subnational","Property destruction: On July 28, near Monghsu township (Loilen, Shan), SSA-N demolished a bridge over the Nammai river.",0
"MMR6881","01-August-2011",2011,"Strategic developments","Change to group/activity","Military Forces of Myanmar (2011-2016)","","","","Southeast Asia","Myanmar","Shan-East","Kengtung","Mongyang","Mongyang",21.958,99.536,"Shan Herald Agency for News","Subnational","On 1 Aug 2011, in Mong Lwe and Mong Fan, Mongyang township, Shan State, the Myanmar army withdrew most of its troops close to areas controlled by the NDAA.",0
"MMR6882","03-August-2011",2011,"Strategic developments","Change to group/activity","Military Forces of Myanmar (2011-2016)","","","","Southeast Asia","Myanmar","Shan-South","Loilen","Kyethi","Kyethi",21.729,98.063,"Shan Herald Agency for News","Subnational","Around 3 Aug 2011, Wanhai, Kehsi township, Shan State, the Myanmar army withdrew some of its troops. Only around 400 troops remain around the SSA-N's main base.",0
"MMR398","23-August-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Shan-South","Loilen","Kyethi","Kyethi",21.729,98.063,"Mizzima","National","On August 23, in Kyethi township (Loilen, Shan), government soldiers set fire to five houses near Wanphwi Dam, alleging that residents were SSA supporters.",0
"MMR20429","28-August-2011",2011,"Strategic developments","Other","Unidentified Armed Group (Myanmar)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Rakhine","Sittwe","Sittwe","Sittwe",20.146,92.898,"Irrawaddy","National","Explosive remnants of war: On 28 August 2011, at Thae Chaung village (Sittwe Township, Sittwe District, Rakhine State), a bomb believed to have been left from World War II exploded as villagers attempted to smash it. The explosion killed seven villagers, including two children.",7
"MMR427","14-September-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","KIO/KIA: Kachin Independence Organization/Kachin Independence Army","Southeast Asia","Myanmar","Shan-North","Muse","Kutkai","Kutkai",23.458,97.938,"Kachinland News","Subnational","Property destruction: On 14-September-2011, in Hpaudawq village, near Huhpyet, Shan state, the Myanmar army 241st LIB destroyed the KIO rural development center and burned down other villagers properties.",0
"MMR435","16-September-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","Labour Group (Myanmar)","Southeast Asia","Myanmar","Kachin","Myitkyina","Waingmaw","Nam Sang Yang",24.869,97.537,"Kachinland News","Subnational","Property destruction: On 16-September-2011, in Nam San Yang, Kachin state, the Myanmar army burned down shops in the village.",0
"MMR485","09-October-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Bhamo","Mansi","Mansi",24.116,97.297,"Kachinland News","Subnational","Property destruction: On 09-October-2011, in Nam Ngawn village, Kachin state, Myanmar army soldiers burned down a school building.",0
"MMR487","09-October-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Bhamo","Mansi","Nam Lim Pa",23.758,97.132,"Kachinland News","Subnational","On 09-October-2011, in Nam Lim Pa village, the Myanmar army burned the village down.",0
"MMR492","12-October-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Shan-North","Muse","Muse","Muse",23.993,97.91,"Kachinland News","Subnational","Looting: On 12-October-2011, in Muse township, Shan state, the Myanmar army 522 LIR under MOC-16 seized villagers belongings.",0
"MMR491","12-October-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","Labour Group (Myanmar)","Southeast Asia","Myanmar","Kachin","Myitkyina","Myitkyina","Mali Sut Yang",25.179,97.209,"Kachinland News","Subnational","Looting: On 12-October-2011, in Mali Sut Yang village, the Myanmar army 386th LIR looted a store.",0
"MMR504","15-October-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Shan-North","Muse","Muse","Muse",23.993,97.91,"Kachinland News","Subnational","Looting: On 15-October-2011, at Nam Um village, Muse township, Shan state, the Myanmar army 512th LIR looted the home of a villager, taking 10 lakhs.",0
"MMR510","16-October-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Myitkyina","Waingmaw","Nam Sang Yang",24.869,97.537,"Kachinland News","Subnational","On 16-October-2011, in Nam San Yang, Kachin state, the Myanmar army burned down several houses and destroyed several properties.",0
"MMR508","16-October-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Myitkyina","Waingmaw","Nam Sang Yang",24.869,97.537,"Kachinland News","Subnational","Looting: On 16-October-2011, in Nam San Yang village, the Myanmar army 121st LIB looted the village.",0
"MMR530","22-October-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Bhamo","Momauk","Momauk",24.251,97.348,"Kachinland News","Subnational","Looting: On 22-October-2011, in Hkawanbang village, the Myanmar army occupied and looted the village.",0
"MMR20463","30-October-2011",2011,"Strategic developments","Disrupted weapons use","Police Forces of Myanmar (2011-2016)","","Unidentified Armed Group (Myanmar)","","Southeast Asia","Myanmar","Yangon","Yangon-West","Kyauktada","Kyauktada",16.774,96.162,"Myanmar Times; Irrawaddy","National","Defusal: On 30 October 2011, at Yangon City Hall, in Kyauktada township (Yangon (West), Yangon region), Myanmar police found a grenade set by an unknown armed group under a parked car in a high-security compound. Police set it off in a controlled explosion after failing to defuse it.",0
"MMR544","03-November-2011",2011,"Strategic developments","Agreement","Government of Myanmar (2011-2016)","","DKBA (Benevolent): Democratic Karen Benevolent Army (2010-)","","Southeast Asia","Myanmar","Kayin","Hpa-An","Hpa-An","Hpa-An",16.89,97.635,"Democratic Voice of Burma","National","Agreement: On November 3, in Hpa-an (Hpa-an, Kayin), the Democratic Karen Buddhist Army (DKBA) 5th Brigade and the Burmese government agreed to a ceasefire that will see both sides lay down arms on the eve of the anniversary of their conflict.",0
"MMR550","06-November-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Myitkyina","Waingmaw","Waingmaw",25.35,97.438,"Kachinland News","Subnational","Property destruction: On 06-November-2011, in Mukchyik and Wu Yang village, Waingmaw township, the Myanmar army burned down 5 houses.",0
"MMR555","10-November-2011",2011,"Strategic developments","Disrupted weapons use","Military Forces of Myanmar (2011-2016)","","","","Southeast Asia","Myanmar","Kachin","Bhamo","Bhamo","Bhamo",24.253,97.234,"Kachinland News","Subnational","Detonation: On 10-November-2011, near Manwin Gyi village, between Namhkam and Bhamo, Kachin state, 90 Burmese soldiers were wounded when their own chemical weapons exploded.",0
"MMR6890","15-November-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Shan-South","Loilen","Loilen","Loilen",20.923,97.565,"UN (unspecified)","Other","In Nov 2011, in Loilen District, Shan State, Myanmar army burned down several houses in a village.",0
"MMR580","29-November-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Myitkyina","Waingmaw","Waingmaw",25.35,97.438,"Kachinland News","Subnational","On 29-November-2011, in Namwai and Hpagyi village, near Dawhpum Yang, the Myanmar army burned down two villages.",0
"MMR583","02-December-2011",2011,"Strategic developments","Agreement","RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South","","Government of Myanmar (2011-2016)","","Southeast Asia","Myanmar","Nay Pyi Taw","Nay Pyi Taw","","Nay Pyi Taw",19.745,96.13,"Irrawaddy","National","Agreement: A ceasefire agreement between SSA-S and the Government of Myanmar was signed.",0
"MMR584","02-December-2011",2011,"Strategic developments","Other","Government of Myanmar (2011-2016)","","","","Southeast Asia","Myanmar","Yangon","Yangon","","Yangon",16.805,96.156,"AP","International","Non-violent activity: On December 2, in Yangon (Yangon, Yangon), Myanmar's president approved a new law allowing citizens to request permission to stage peaceful protests for the first time. The new law says anyone planning a protest must request approval five days beforehand from police, who can deny permission but must explain the reason why. Demonstrations of any kind were previously banned in the traditionally repressive nation, where authorities have cracked down hard on anti-government protests.",0
"MMR589","06-December-2011",2011,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","","Civilians (Myanmar)","","Southeast Asia","Myanmar","Kachin","Bhamo","Momauk","Momauk",24.251,97.348,"Kachinland News","Subnational","Property destruction: On 06-December-2011, near Mungloi village, on Bhamo-Loije road, Kachin state, the Myanmar army burned down at least two houses.",0
"MMR599","12-December-2011",2011,"Strategic developments","Agreement","Government of Myanmar (2011-2016)","","DKBA (Benevolent): Democratic Karen Benevolent Army (2010-)","","Southeast Asia","Myanmar","Kayin","Hpa-An","Hpa-An","Hpa-An",16.89,97.635,"Irrawaddy","National","Agreement: On December 12, in Hpa-an (Hpa-an, Kayin), the DKBA Benevolent headed by Brig-Gen Saw Lah Pwe, who formerly led the renegade Brigade 5 of the Democratic Karen Buddhist Army (DKBA), has signed a six-point peace agreement with the Burmese government.",0
"MMR6938","04-January-2012",2012,"Strategic developments","Change to group/activity","Military Forces of Myanmar (2011-2016)","","","","Southeast Asia","Myanmar","Shan-South","Loilen","Kyethi","Kyethi",21.729,98.063,"Shan Herald Agency for News","Subnational","Around 4 Jan 2012, in Muse, Muse Township, Shan State, the Myanmar army reinforced its troops at the KIA 4th Brigade area. About 20 military trucks carrying soldiers were seen.",0
"MMR611","06-January-2012",2012,"Strategic developments","Agreement","Government of Myanmar (2011-2016)","","CNF/CNA: Chin National Front/Chin National Army","","Southeast Asia","Myanmar","Chin","Hakha","Hakha","Hakha",22.65,93.617,"Chinland Guardian","Subnational","Agreement: On January 6, in Hakha (Hakha, Chin), the Chin National Front (CNF) signed a ceasefire agreement with the new Burmese government at the end of a two-day peace negotiation.",0
"MMR616","12-January-2012",2012,"Strategic developments","Agreement","Government of Myanmar (2011-2016)","","KNU/KNLA: Karen National Union/Karen National Liberation Army","","Southeast Asia","Myanmar","Kayin","Hpa-An","Hpa-An","Hpa-An",16.89,97.635,"Irrawaddy","National","Agreement: On January 12, in Hpa-an (Hpa-an, Kayin), leaders of the Karen National Union (KNU) signed a ceasefire agreement with the Burmese government.",0
"MMR618","13-January-2012",2012,"Strategic developments","Agreement","Government of Myanmar (2011-2016)","","Civilians (Myanmar)","Prisoners (Myanmar)","Southeast Asia","Myanmar","Yangon","Yangon","","Yangon",16.805,96.156,"Irrawaddy","National","Agreement: On January 13, across Myanmar, a new presidential pardon release 650 prisoners, among them prominent ethnic party leaders, activists from pro-democracy uprisings in 1988 and 2007, and relatives of the country's former leader, the late Gen. Ne Win",0
"MMR643","21-February-2012",2012,"Strategic developments","Looting/property destruction","Military Forces of Myanmar (2011-2016)","Military Forces of Myanmar (2011-2016) People's Militia Force","Civilians (Myanmar)","","Southeast Asia","Myanmar","Shan-North","Muse","Kutkai","Kutkai",23.458,97.938,"Kachin News Group","Subnational","Military Forces of Myanmar accompanied by pro-government militias Mong Hawm and Kutkaj attacked and killed livestock from local farmers. The attack was a retaliation from an attack on the Military Forces of Myanmar convoy. The attack occurred in Kutkai Township, Munggu (Mongkoe), Northern Shan State.",0
