country,state,county,lat,lng,type,measure,beds,population,year,source,source_url
US,AL,baldwin,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.324548,203360,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,barbour,32.318231,-86.902298,ACUTE,1000HAB,2.824320,26201,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,bibb,32.318231,-86.902298,ACUTE,1000HAB,1.550044,22580,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,blount,32.318231,-86.902298,ICU,1000HAB,0.693638,57667,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,bullock,32.318231,-86.902298,ACUTE,1000HAB,5.821722,10478,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,butler,32.318231,-86.902298,ACUTE,1000HAB,4.670575,20126,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,calhoun,32.318231,-86.902298,ACUTE,1000HAB,4.778104,115527,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,calhoun,32.318231,-86.902298,OTHER,1000HAB,0.328927,115527,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,chambers,32.318231,-86.902298,ACUTE,1000HAB,3.392831,33895,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,cherokee,32.318231,-86.902298,ACUTE,1000HAB,2.320634,25855,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,chilton,32.318231,-86.902298,ACUTE,1000HAB,0.593540,43805,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,choctaw,32.318231,-86.902298,ICU,1000HAB,1.895663,13188,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,clarke,32.318231,-86.902298,ACUTE,1000HAB,3.451777,24625,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,clay,32.318231,-86.902298,ACUTE,1000HAB,3.356456,13407,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,coffee,32.318231,-86.902298,ACUTE,1000HAB,2.564956,51073,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,colbert,32.318231,-86.902298,ACUTE,1000HAB,6.668504,54435,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,conecuh,32.318231,-86.902298,ACUTE,1000HAB,4.585343,12649,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,covington,32.318231,-86.902298,ACUTE,1000HAB,5.597164,37519,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,crenshaw,32.318231,-86.902298,ACUTE,1000HAB,4.687725,13866,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,crenshaw,32.318231,-86.902298,PSYCHIATRIC,1000HAB,2.019328,13866,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,cullman,32.318231,-86.902298,ACUTE,1000HAB,1.774721,81703,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,cullman,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.489578,81703,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,dale,32.318231,-86.902298,ACUTE,1000HAB,1.801875,49393,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,dallas,32.318231,-86.902298,ACUTE,1000HAB,4.293952,40755,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,dekalb,32.318231,-86.902298,ACUTE,1000HAB,1.882181,71194,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,elmore,32.318231,-86.902298,ACUTE,1000HAB,1.703935,80989,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,escambia,32.318231,-86.902298,ACUTE,1000HAB,3.774488,37621,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,etowah,32.318231,-86.902298,ACUTE,1000HAB,6.079587,103132,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,etowah,32.318231,-86.902298,OTHER,1000HAB,0.426638,103132,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,etowah,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.659349,103132,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,fayette,32.318231,-86.902298,ACUTE,1000HAB,3.662124,16657,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,franklin,32.318231,-86.902298,ACUTE,1000HAB,3.173898,31507,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,franklin,32.318231,-86.902298,ICU,1000HAB,0.793474,31507,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,geneva,32.318231,-86.902298,ACUTE,1000HAB,3.123589,26572,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,greene,32.318231,-86.902298,ACUTE,1000HAB,2.343842,8533,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,hale,32.318231,-86.902298,ACUTE,1000HAB,2.600867,14995,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,houston,32.318231,-86.902298,ACUTE,1000HAB,6.291543,104108,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,houston,32.318231,-86.902298,OTHER,1000HAB,0.854881,104108,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,houston,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.365006,104108,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,jackson,32.318231,-86.902298,ACUTE,1000HAB,3.248863,52326,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,jefferson,32.318231,-86.902298,ACUTE,1000HAB,6.672126,659460,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,jefferson,32.318231,-86.902298,OTHER,1000HAB,1.129712,659460,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,jefferson,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.142541,659460,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,lauderdale,32.318231,-86.902298,ACUTE,1000HAB,3.866508,92590,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,lawrence,32.318231,-86.902298,ACUTE,1000HAB,2.944004,33288,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,lee,32.318231,-86.902298,ACUTE,1000HAB,2.005147,156597,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,limestone,32.318231,-86.902298,ACUTE,1000HAB,0.774306,91695,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,limestone,32.318231,-86.902298,OTHER,1000HAB,0.338077,91695,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,madison,32.318231,-86.902298,ACUTE,1000HAB,3.080294,353213,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,madison,32.318231,-86.902298,OTHER,1000HAB,0.198181,353213,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,madison,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.056623,353213,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,marengo,32.318231,-86.902298,ACUTE,1000HAB,5.014435,19743,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,marion,32.318231,-86.902298,ACUTE,1000HAB,3.992282,30058,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,marshall,32.318231,-86.902298,ACUTE,1000HAB,2.533302,94738,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,mobile,32.318231,-86.902298,ACUTE,1000HAB,4.090962,414328,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,mobile,32.318231,-86.902298,OTHER,1000HAB,0.419957,414328,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,mobile,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.144813,414328,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,monroe,32.318231,-86.902298,ACUTE,1000HAB,4.322833,21745,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,montgomery,32.318231,-86.902298,ACUTE,1000HAB,4.174005,227120,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,montgomery,32.318231,-86.902298,OTHER,1000HAB,0.594399,227120,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,montgomery,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.264178,227120,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,morgan,32.318231,-86.902298,ACUTE,1000HAB,3.373700,119157,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,morgan,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.621029,119157,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,pickens,32.318231,-86.902298,ACUTE,1000HAB,2.776401,20170,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,pike,32.318231,-86.902298,ACUTE,1000HAB,2.914051,33287,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,randolph,32.318231,-86.902298,ACUTE,1000HAB,1.509099,22530,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,russell,32.318231,-86.902298,ACUTE,1000HAB,1.196990,58480,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,russell,32.318231,-86.902298,OTHER,1000HAB,0.820793,58480,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,shelby,32.318231,-86.902298,ACUTE,1000HAB,1.207353,208721,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,shelby,32.318231,-86.902298,OTHER,1000HAB,0.464735,208721,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,st. clair,32.318231,-86.902298,ACUTE,1000HAB,0.460103,86937,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,sumter,32.318231,-86.902298,ACUTE,1000HAB,2.522164,13084,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,talladega,32.318231,-86.902298,ACUTE,1000HAB,3.523390,80888,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,tallapoosa,32.318231,-86.902298,ACUTE,1000HAB,3.116106,40756,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,tuscaloosa,32.318231,-86.902298,ACUTE,1000HAB,3.849842,204424,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,tuscaloosa,32.318231,-86.902298,OTHER,1000HAB,0.156537,204424,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,tuscaloosa,32.318231,-86.902298,PSYCHIATRIC,1000HAB,0.557664,204424,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,walker,32.318231,-86.902298,ACUTE,1000HAB,4.112311,64927,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,washington,32.318231,-86.902298,ICU,1000HAB,1.492894,16746,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,wilcox,32.318231,-86.902298,ACUTE,1000HAB,2.747504,10919,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AL,winston,32.318231,-86.902298,ACUTE,1000HAB,2.461615,23968,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,arkansas,35.201050,-91.831833,ICU,1000HAB,1.362249,18352,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,ashley,35.201050,-91.831833,ICU,1000HAB,1.588754,20771,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,baxter,35.201050,-91.831833,ACUTE,1000HAB,6.521792,41093,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,benton,35.201050,-91.831833,ACUTE,1000HAB,1.330299,251823,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,boone,35.201050,-91.831833,ACUTE,1000HAB,4.675911,37212,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,bradley,35.201050,-91.831833,ICU,1000HAB,3.183555,10994,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,carroll,35.201050,-91.831833,ICU,1000HAB,1.691743,27782,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,chicot,35.201050,-91.831833,ICU,1000HAB,2.271076,11008,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,chicot,35.201050,-91.831833,OTHER,1000HAB,1.362645,11008,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,clark,35.201050,-91.831833,ICU,1000HAB,1.111358,22495,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,clay,35.201050,-91.831833,ICU,1000HAB,1.645820,15190,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,cleburne,35.201050,-91.831833,ICU,1000HAB,0.985766,25361,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,columbia,35.201050,-91.831833,ACUTE,1000HAB,2.917639,23992,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,conway,35.201050,-91.831833,ICU,1000HAB,1.670325,20954,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,craighead,35.201050,-91.831833,ACUTE,1000HAB,5.477428,104246,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,craighead,35.201050,-91.831833,PSYCHIATRIC,1000HAB,0.575562,104246,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,crawford,35.201050,-91.831833,ACUTE,1000HAB,1.658108,62119,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,crittenden,35.201050,-91.831833,ACUTE,1000HAB,3.084541,49278,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,crittenden,35.201050,-91.831833,PSYCHIATRIC,1000HAB,1.095824,49278,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,cross,35.201050,-91.831833,ACUTE,1000HAB,1.456537,17164,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,dallas,35.201050,-91.831833,ICU,1000HAB,3.295979,7585,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,desha,35.201050,-91.831833,ACUTE,1000HAB,2.067141,12094,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,desha,35.201050,-91.831833,ICU,1000HAB,2.067141,12094,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,drew,35.201050,-91.831833,ACUTE,1000HAB,2.631579,18620,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,faulkner,35.201050,-91.831833,ACUTE,1000HAB,1.203806,121282,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,faulkner,35.201050,-91.831833,OTHER,1000HAB,0.214376,121282,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,fulton,35.201050,-91.831833,ICU,1000HAB,2.067483,12092,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,garland,35.201050,-91.831833,ACUTE,1000HAB,5.551360,97994,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,garland,35.201050,-91.831833,OTHER,1000HAB,1.040880,97994,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,AR,greene,35.201050,-91.831833,ACUTE,1000HAB,2.918750,44197,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
